level_0	index	EDU_1	EDU_2	Relation	num_of_words_1	avg_word_len_1	upcase_words_num_1	num_unique_words_1	count_words_title_1	mean_word_len_1	words_vs_unique_1	num_of_words_2	avg_word_len_2	upcase_words_num_2	num_unique_words_2	count_words_title_2	mean_word_len_2	words_vs_unique_2	bleu_score	nouns_count_1	verbs_count_1	adj_count_1	adv_count_1	aux_count_1	num_count_1	vbd_count_1	nouns_vs_words_1	adjectives_vs_words_1	verbs_vs_words_1	adp_count_1	cconj_count_1	sconj_count_1	part_count_1	pron_count_1	nouns_count_2	verbs_count_2	adj_count_2	adv_count_2	aux_count_2	num_count_2	vbd_count_2	nouns_vs_words_2	adjectives_vs_words_2	verbs_vs_words_2	adp_count_2	cconj_count_2	sconj_count_2	part_count_2	pron_count_2
2011	2012	которое будет тебя защищать.	и останешься в правовом поле,	elaboration_r	4	6.25	0	4	0	6.25	1.0	5	5.0	0	5	0	5.0	1.0	0.7191949522280763	0	1	0	0	1	0	0	0.0	0.0	0.25	0	0	0	0	2	1	1	1	0	0	0	0	0.2	0.2	0.2	1	1	0	0	0
2012	2013	о щедрости	А вот что касается разговора о более тонкой и высокой этике, об альтруизме, о готовности жертвовать собой ради блага других,	same-unit_m	2	4.5	0	2	0	4.5	1.0	20	5.25	1	19	1	5.25	0.95	0.26940795304016235	1	0	0	0	0	0	0	0.5	0.0	0.0	1	0	0	0	0	5	2	3	1	0	0	0	0.25	0.15	0.1	4	2	0	1	2
2013	2014	вопреки своей выгоде,	о щедрости	contrast_m	3	6.333333333333333	0	3	0	6.333333333333333	1.0	2	4.5	0	2	0	4.5	1.0	0.2977289483571712	1	0	0	0	0	0	0	0.3333333333333333	0.0	0.0	1	0	0	0	0	1	0	0	0	0	0	0	0.5	0.0	0.0	1	0	0	0	0
2014	2015	о заботе о чужом благе более, чем о своем - вот эта вся прекрасная этика,	А вот что касается разговора о более тонкой и высокой этике, об альтруизме, о готовности жертвовать собой ради блага других,	same-unit_m	15	3.933333333333333	0	13	0	3.933333333333333	0.8666666666666667	20	5.25	1	19	1	5.25	0.95	0.7240121189504336	3	0	2	1	0	0	0	0.2	0.13333333333333333	0.0	3	0	1	1	0	5	2	3	1	0	0	0	0.25	0.15	0.1	4	2	0	1	2
2015	2016	необходимая для настоящей эволюции личности,	о заботе о чужом благе более, чем о своем - вот эта вся прекрасная этика,	purpose_r	5	8.0	0	5	0	8.0	1.0	15	3.933333333333333	0	13	0	3.933333333333333	0.8666666666666667	0.6302858668672515	2	0	2	0	0	0	0	0.4	0.4	0.0	1	0	0	0	0	3	0	2	1	0	0	0	0.2	0.13333333333333333	0.0	3	0	1	1	0
2016	2017	совершенно бесполезна	А вот что касается разговора о более тонкой и высокой этике, об альтруизме, о готовности жертвовать собой ради блага других,	same-unit_m	2	10.0	0	2	0	10.0	1.0	20	5.25	1	19	1	5.25	0.95	0.3810003810005715	0	0	1	1	0	0	0	0.0	0.5	0.0	0	0	0	0	0	5	2	3	1	0	0	0	0.25	0.15	0.1	4	2	0	1	2
2017	2018	или даже вредна для людей с несформированными границами.	А вот что касается разговора о более тонкой и высокой этике, об альтруизме, о готовности жертвовать собой ради блага других,	joint_m	8	6.125	0	8	0	6.125	1.0	20	5.25	1	19	1	5.25	0.95	0.6024144966768742	2	0	2	0	0	0	0	0.25	0.25	0.0	2	1	0	1	0	5	2	3	1	0	0	0	0.25	0.15	0.1	4	2	0	1	2
2018	2019	Не нужно онежьим онегиным наряжаться в белое пальто	За такими этическими мотивами ничего кроме слияния не стоит.	cause_r	8	5.5	1	8	1	5.5	1.0	9	5.777777777777778	1	9	1	5.777777777777778	1.0	0.752772652709081	1	1	3	0	0	0	0	0.125	0.375	0.125	1	0	0	1	0	2	1	1	0	0	0	0	0.2222222222222222	0.1111111111111111	0.1111111111111111	2	0	0	1	1
2019	2020	и рассуждать о высоких мотивах.	Не нужно онежьим онегиным наряжаться в белое пальто	joint_m	5	5.4	0	5	0	5.4	1.0	8	5.5	1	8	1	5.5	1.0	0.6567895774291853	1	1	1	0	0	0	0	0.2	0.2	0.2	1	1	0	0	0	1	1	3	0	0	0	0	0.125	0.375	0.125	1	0	0	1	0
2020	2021	За такими этическими мотивами ничего кроме слияния не стоит.	А вот что касается разговора о более тонкой и высокой этике, об альтруизме, о готовности жертвовать собой ради блага других,	contrast_m	9	5.777777777777778	1	9	1	5.777777777777778	1.0	20	5.25	1	19	1	5.25	0.95	0.6090712125322324	2	1	1	0	0	0	0	0.2222222222222222	0.1111111111111111	0.1111111111111111	2	0	0	1	1	5	2	3	1	0	0	0	0.25	0.15	0.1	4	2	0	1	2
2021	2022	Им нужно думать о формировании границ,	За такими этическими мотивами ничего кроме слияния не стоит.	contrast_m	6	5.5	1	6	1	5.5	1.0	9	5.777777777777778	1	9	1	5.777777777777778	1.0	0.6582805886043833	2	1	1	0	0	0	0	0.3333333333333333	0.16666666666666666	0.16666666666666666	1	0	0	0	1	2	1	1	0	0	0	0	0.2222222222222222	0.1111111111111111	0.1111111111111111	2	0	0	1	1
2022	2023	на этом фокусироваться,	Им нужно думать о формировании границ,	joint_m	3	7.0	0	3	0	7.0	1.0	6	5.5	1	6	1	5.5	1.0	0.6688560540599386	0	1	0	0	0	0	0	0.0	0.0	0.3333333333333333	1	0	0	0	1	2	1	1	0	0	0	0	0.3333333333333333	0.16666666666666666	0.16666666666666666	1	0	0	0	1
2023	2024	а к этике своей и особенно чужой относиться спокойно,	Им нужно думать о формировании границ,	contrast_m	9	5.0	0	9	0	5.0	1.0	6	5.5	1	6	1	5.5	1.0	0.5242519896353973	1	1	1	2	0	0	0	0.1111111111111111	0.1111111111111111	0.1111111111111111	1	2	0	0	0	2	1	1	0	0	0	0	0.3333333333333333	0.16666666666666666	0.16666666666666666	1	0	0	0	1
2024	2025	не судить никого,	да не судимы будут.	cause_r	3	5.0	0	3	0	5.0	1.0	4	4.0	0	4	0	4.0	1.0	0.6882472016116853	0	1	0	0	0	0	0	0.0	0.0	0.3333333333333333	0	0	0	1	1	0	1	0	0	1	0	0	0.0	0.0	0.25	0	1	0	1	0
2025	2026	да не судимы будут.	а к этике своей и особенно чужой относиться спокойно,	joint_m	4	4.0	0	4	0	4.0	1.0	9	5.0	0	9	0	5.0	1.0	0.45557345160942025	0	1	0	0	1	0	0	0.0	0.0	0.25	0	1	0	1	0	1	1	1	2	0	0	0	0.1111111111111111	0.1111111111111111	0.1111111111111111	1	2	0	0	0
2026	2027	Очень важен принцип не суди для людей с плохими границами,	он как раз и помогает границы формировать.	cause_r	10	4.9	1	10	1	4.9	1.0	7	5.142857142857143	0	7	0	5.142857142857143	1.0	0.5271082847388064	3	0	2	1	0	0	0	0.3	0.2	0.0	2	0	0	1	0	2	2	0	0	0	0	0	0.2857142857142857	0.0	0.2857142857142857	0	0	1	1	1
2027	2028	соблюдать его надо непременно,	Очень важен принцип не суди для людей с плохими границами,	joint_m	4	6.75	0	4	0	6.75	1.0	10	4.9	1	10	1	4.9	1.0	0.6565321642986127	0	1	0	2	0	0	0	0.0	0.0	0.25	0	0	0	0	1	3	0	2	1	0	0	0	0.3	0.2	0.0	2	0	0	1	0
2028	2029	он как раз и помогает границы формировать.	да не судимы будут.	evaluation_r	7	5.142857142857143	0	7	0	5.142857142857143	1.0	4	4.0	0	4	0	4.0	1.0	0.2267747218623612	2	2	0	0	0	0	0	0.2857142857142857	0.0	0.2857142857142857	0	0	1	1	1	0	1	0	0	1	0	0	0.0	0.0	0.25	0	1	0	1	0
2029	2030	У них что-то свое,	он как раз и помогает границы формировать.	elaboration_r	4	3.75	1	4	1	3.75	1.0	7	5.142857142857143	0	7	0	5.142857142857143	1.0	0.5345224838248488	0	0	0	0	0	0	0	0.0	0.0	0.0	1	0	0	0	2	2	2	0	0	0	0	0	0.2857142857142857	0.0	0.2857142857142857	0	0	1	1	1
2030	2031	у меня свое,	У них что-то свое,	contrast_m	3	3.3333333333333335	0	3	0	3.3333333333333335	1.0	4	3.75	1	4	1	3.75	1.0	0.6666666666666666	0	0	0	0	0	0	0	0.0	0.0	0.0	1	0	0	0	1	0	0	0	0	0	0	0	0.0	0.0	0.0	1	0	0	0	2
2031	2032	не мне судить.	У них что-то свое,	evaluation_r	3	4.0	0	3	0	4.0	1.0	4	3.75	1	4	1	3.75	1.0	0.6236095644623235	0	1	0	0	0	0	0	0.0	0.0	0.3333333333333333	0	0	0	1	1	0	0	0	0	0	0	0	0.0	0.0	0.0	1	0	0	0	2
2032	2033	Почему высокая этика и плохие границы не совместимы	Потому что люди со слиянием границ не различают свое и чужое.	solutionhood_r	8	5.5	1	8	1	5.5	1.0	11	4.636363636363637	1	11	1	4.636363636363637	1.0	0.8198360491836058	2	0	3	1	0	0	0	0.25	0.375	0.0	0	1	0	1	0	3	1	1	1	0	0	0	0.2727272727272727	0.09090909090909091	0.09090909090909091	1	1	1	1	0
2033	2034	и	Почему высокая этика и плохие границы не совместимы	joint_m	1	1.0	0	1	0	1.0	1.0	8	5.5	1	8	1	5.5	1.0	0.140028008402801	0	0	0	0	0	0	0	0.0	0.0	0.0	0	1	0	0	0	2	0	3	1	0	0	0	0.25	0.375	0.0	0	1	0	1	0
2034	2035	при попытке совместить	дают какой-то треш?	condition_r	3	6.666666666666667	0	3	0	6.666666666666667	1.0	3	5.666666666666667	0	3	0	5.666666666666667	1.0	0.6195129464367595	1	1	0	0	0	0	0	0.3333333333333333	0.0	0.3333333333333333	1	0	0	0	0	1	1	0	0	0	0	0	0.3333333333333333	0.0	0.3333333333333333	0	0	0	0	0
2035	2036	дают какой-то треш?	и	same-unit_m	3	5.666666666666667	0	3	0	5.666666666666667	1.0	1	1.0	0	1	0	1.0	1.0	0.0	1	1	0	0	0	0	0	0.3333333333333333	0.0	0.3333333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	1	0	0	0
2036	2037	Они пытаются быть альтруистами	Потому что люди со слиянием границ не различают свое и чужое.	elaboration_r	4	6.75	1	4	1	6.75	1.0	11	4.636363636363637	1	11	1	4.636363636363637	1.0	0.5867386940384682	1	1	0	0	1	0	0	0.25	0.0	0.25	0	0	0	0	1	3	1	1	1	0	0	0	0.2727272727272727	0.09090909090909091	0.09090909090909091	1	1	1	1	0
2037	2038	за чужой счет,	Они пытаются быть альтруистами	condition_r	3	4.0	0	3	0	4.0	1.0	4	6.75	1	4	1	6.75	1.0	0.447213595499958	1	0	1	0	0	0	0	0.3333333333333333	0.3333333333333333	0.0	1	0	0	0	0	1	1	0	0	1	0	0	0.25	0.0	0.25	0	0	0	0	1
2038	2039	они думают, что жертвуют собой,	Они пытаются быть альтруистами	joint_m	5	5.4	0	5	0	5.4	1.0	4	6.75	1	4	1	6.75	1.0	0.7063547682882372	0	2	0	0	0	0	0	0.0	0.0	0.4	0	0	1	0	2	1	1	0	0	1	0	0	0.25	0.0	0.25	0	0	0	0	1
2039	2040	а на самом деле жертвуют другими,	Они пытаются быть альтруистами	contrast_m	6	4.666666666666667	0	6	0	4.666666666666667	1.0	4	6.75	1	4	1	6.75	1.0	0.681136863445365	1	1	2	0	0	0	0	0.16666666666666666	0.3333333333333333	0.16666666666666666	1	1	0	0	0	1	1	0	0	1	0	0	0.25	0.0	0.25	0	0	0	0	1
2040	2041	их щедрость как та простота, которая хуже воровства,	а на самом деле жертвуют другими,	elaboration_r	8	5.625	0	8	0	5.625	1.0	6	4.666666666666667	0	6	0	4.666666666666667	1.0	0.45909866765484886	3	0	1	0	0	0	0	0.375	0.125	0.0	0	0	1	0	1	1	1	2	0	0	0	0	0.16666666666666666	0.3333333333333333	0.16666666666666666	1	1	0	0	0
2041	2042	а их забота о чужом благе всегда почти превращается в насилие.	их щедрость как та простота, которая хуже воровства,	joint_m	11	4.7272727272727275	0	11	0	4.7272727272727275	1.0	8	5.625	0	8	0	5.625	1.0	0.695954777735722	3	1	1	2	0	0	0	0.2727272727272727	0.09090909090909091	0.09090909090909091	2	1	0	0	0	3	0	1	0	0	0	0	0.375	0.125	0.0	0	0	1	0	1
2042	2043	Для того, чтобы быть носителем высокой этики - щедрым и альтруистичным человеком,	нужно очень хорошо видеть,	purpose_r	12	5.833333333333333	1	12	1	5.833333333333333	1.0	4	5.75	0	4	0	5.75	1.0	0.1109238157711285	3	0	3	0	1	0	0	0.25	0.25	0.0	1	1	1	0	1	0	1	1	2	0	0	0	0.0	0.25	0.25	0	0	0	0	0
2043	2044	нужно очень хорошо видеть,	Потому что люди со слиянием границ не различают свое и чужое.	contrast_m	4	5.75	0	4	0	5.75	1.0	11	4.636363636363637	1	11	1	4.636363636363637	1.0	0.5867386940384682	0	1	1	2	0	0	0	0.0	0.25	0.25	0	0	0	0	0	3	1	1	1	0	0	0	0.2727272727272727	0.09090909090909091	0.09090909090909091	1	1	1	1	0
2044	2045	знать	нужно очень хорошо видеть,	joint_m	1	5.0	0	1	0	5.0	1.0	4	5.75	0	4	0	5.75	1.0	0.33968311024337877	0	1	0	0	0	0	0	0.0	0.0	1.0	0	0	0	0	0	0	1	1	2	0	0	0	0.0	0.25	0.25	0	0	0	0	0
2045	2046	и чувствовать, где действительно ваше: имущество, территория, права и силы,	нужно очень хорошо видеть,	joint_m	10	6.6	0	9	0	6.6	0.9	4	5.75	0	4	0	5.75	1.0	0.13650385339379434	4	1	0	2	0	0	0	0.4	0.0	0.1	0	2	0	0	0	0	1	1	2	0	0	0	0.0	0.25	0.25	0	0	0	0	0
2046	2047	а где нет.	нужно очень хорошо видеть,	contrast_m	3	2.6666666666666665	0	3	0	2.6666666666666665	1.0	4	5.75	0	4	0	5.75	1.0	0.5188745216627708	0	0	0	1	0	0	0	0.0	0.0	0.0	0	1	0	1	0	0	1	1	2	0	0	0	0.0	0.25	0.25	0	0	0	0	0
2047	2048	И нужно иметь это свое,	нужно очень хорошо видеть,	joint_m	5	3.8	1	5	1	3.8	1.0	4	5.75	0	4	0	5.75	1.0	0.8086075400626399	0	1	1	0	0	0	0	0.0	0.2	0.2	0	1	0	0	1	0	1	1	2	0	0	0	0.0	0.25	0.25	0	0	0	0	0
2048	2049	что без нормальных границ сомнительно.	И нужно иметь это свое,	evaluation_r	5	6.8	0	5	0	6.8	1.0	5	3.8	1	5	1	3.8	1.0	0.44784219631800976	1	0	2	0	0	0	0	0.2	0.4	0.0	1	0	1	0	0	0	1	1	0	0	0	0	0.0	0.2	0.2	0	1	0	0	1
2049	2050	Представьте себе, что человек пытается быть щедрым и жертвенным,	Он взял у вас деньги	preparation_r	9	6.222222222222222	1	9	1	6.222222222222222	1.0	5	3.2	1	5	1	3.2	1.0	0.09910535768794113	1	2	2	0	1	0	0	0.1111111111111111	0.2222222222222222	0.2222222222222222	0	1	1	0	1	1	1	0	0	0	0	0	0.2	0.0	0.2	1	0	0	0	2
2050	2051	но все время отдает чужое.	Представьте себе, что человек пытается быть щедрым и жертвенным,	contrast_m	5	4.4	0	5	0	4.4	1.0	9	6.222222222222222	1	9	1	6.222222222222222	1.0	0.5994789404140899	1	1	1	0	0	0	0	0.2	0.2	0.2	0	1	0	0	0	1	2	2	0	1	0	0	0.1111111111111111	0.2222222222222222	0.2222222222222222	0	1	1	0	1
2051	2052	и пожертвовал их в пользу приюта бездомных собак.	Он взял у вас деньги	joint_m	8	5.25	0	8	0	5.25	1.0	5	3.2	1	5	1	3.2	1.0	0.20980604387177643	3	1	1	0	0	0	0	0.375	0.125	0.125	1	1	0	0	1	1	1	0	0	0	0	0	0.2	0.0	0.2	1	0	0	0	2
2052	2053	С вашей точки зрения это обман и даже грабеж,	Он взял у вас деньги	evaluation_r	9	4.111111111111111	1	9	1	4.111111111111111	1.0	5	3.2	1	5	1	3.2	1.0	0.23970711094318656	4	0	0	0	0	0	0	0.4444444444444444	0.0	0.0	1	1	0	1	1	1	1	0	0	0	0	0	0.2	0.0	0.2	1	0	0	0	2
2053	2054	а с его точки зрения - этичное поведение.	С вашей точки зрения это обман и даже грабеж,	contrast_m	8	4.25	0	8	0	4.25	1.0	9	4.111111111111111	1	9	1	4.111111111111111	1.0	0.8299933065325822	3	0	1	0	0	0	0	0.375	0.125	0.0	1	1	0	0	0	4	0	0	0	0	0	0	0.4444444444444444	0.0	0.0	1	1	0	1	1
2054	2055	И он обвиняет вас в недостатке этики	С вашей точки зрения это обман и даже грабеж,	evaluation_r	7	4.285714285714286	1	7	1	4.285714285714286	1.0	9	4.111111111111111	1	9	1	4.111111111111111	1.0	0.7745966692414834	2	1	0	0	0	0	0	0.2857142857142857	0.0	0.14285714285714285	1	1	0	0	2	4	0	0	0	0	0	0	0.4444444444444444	0.0	0.0	1	1	0	1	1
2055	2056	за ваше возмущение.	И он обвиняет вас в недостатке этики	cause_r	3	5.666666666666667	0	3	0	5.666666666666667	1.0	7	4.285714285714286	1	7	1	4.285714285714286	1.0	0.5773502691896257	1	0	0	0	0	0	0	0.3333333333333333	0.0	0.0	1	0	0	0	0	2	1	0	0	0	0	0	0.2857142857142857	0.0	0.14285714285714285	1	1	0	0	2
2056	2057	Или представьте себе, что человек позвал к вам домой бездомных	Он взял у вас деньги	joint_m	10	5.3	1	10	1	5.3	1.0	5	3.2	1	5	1	3.2	1.0	0.10605037772378881	1	2	1	1	0	0	0	0.1	0.1	0.2	1	1	1	0	2	1	1	0	0	0	0	0	0.2	0.0	0.2	1	0	0	0	2
2057	2058	и поселил их у вас. Или даже не у вас, а у себя,	Или представьте себе, что человек позвал к вам домой бездомных	joint_m	13	2.769230769230769	1	11	1	2.769230769230769	0.8461538461538461	10	5.3	1	10	1	5.3	1.0	0.7184212081070996	0	1	0	0	0	0	0	0.0	0.0	0.07692307692307693	3	3	0	2	4	1	2	1	1	0	0	0	0.1	0.1	0.2	1	1	1	0	2
2058	2059	но он ваш - супруг, сын или сосед по коммуналке.	Или представьте себе, что человек позвал к вам домой бездомных	contrast_m	10	3.9	0	10	0	3.9	1.0	10	5.3	1	10	1	5.3	1.0	0.7513428837969107	4	0	0	0	0	0	0	0.4	0.0	0.0	1	2	0	0	1	1	2	1	1	0	0	0	0.1	0.1	0.2	1	1	1	0	2
2059	2060	Он поступил очень этично с собственной точки зрения,	Или представьте себе, что человек позвал к вам домой бездомных	evaluation_r	8	5.625	1	8	1	5.625	1.0	10	5.3	1	10	1	5.3	1.0	0.762000762001143	2	1	1	2	0	0	0	0.25	0.125	0.125	1	0	0	0	1	1	2	1	1	0	0	0	0.1	0.1	0.2	1	1	1	0	2
2060	2061	теперь у вас на кухне - цыганский табор,	Он поступил очень этично с собственной точки зрения,	contrast_m	8	4.125	0	8	0	4.125	1.0	8	5.625	1	8	1	5.625	1.0	0.7337993857053428	2	0	1	1	0	0	0	0.25	0.125	0.0	2	0	0	0	1	2	1	1	2	0	0	0	0.25	0.125	0.125	1	0	0	0	1
2061	2062	а ваш собственный ребенок боится выходить из комнаты.	теперь у вас на кухне - цыганский табор,	contrast_m	8	5.75	0	8	0	5.75	1.0	8	4.125	0	8	0	4.125	1.0	0.636070339655755	2	2	1	0	0	0	0	0.25	0.125	0.25	1	1	0	0	0	2	0	1	1	0	0	0	0.25	0.125	0.0	2	0	0	0	1
2062	2063	Или сорок кошек соседка сверху завела,	Он взял у вас деньги	joint_m	6	5.5	1	6	1	5.5	1.0	5	3.2	1	5	1	3.2	1.0	0.34016058230651974	2	1	0	1	0	1	0	0.3333333333333333	0.0	0.16666666666666666	0	1	0	0	0	1	1	0	0	0	0	0	0.2	0.0	0.2	1	0	0	0	2
2063	2064	они все время орут дурными голосами,	Или сорок кошек соседка сверху завела,	contrast_m	6	5.166666666666667	0	6	0	5.166666666666667	1.0	6	5.5	1	6	1	5.5	1.0	0.7779866052154991	2	1	1	0	0	0	0	0.3333333333333333	0.16666666666666666	0.16666666666666666	0	0	0	0	1	2	1	0	1	0	1	0	0.3333333333333333	0.0	0.16666666666666666	0	1	0	0	0
2064	2065	а их моча иногда капает у вас с потолка.	они все время орут дурными голосами,	elaboration_r	9	3.5555555555555554	0	9	0	3.5555555555555554	1.0	6	5.166666666666667	0	6	0	5.166666666666667	1.0	0.7152497673129953	2	1	0	1	0	0	0	0.2222222222222222	0.0	0.1111111111111111	2	1	0	0	1	2	1	1	0	0	0	0	0.3333333333333333	0.16666666666666666	0.16666666666666666	0	0	0	0	1
2065	2066	Или можно представить этичного гражданина,	Например, он отнимает у вас сигареты,	preparation_r	5	7.6	1	5	1	7.6	1.0	6	5.333333333333333	1	6	1	5.333333333333333	1.0	0.7462641459149292	1	1	1	1	0	0	0	0.2	0.2	0.2	0	1	0	0	0	1	1	0	1	0	0	0	0.16666666666666666	0.0	0.16666666666666666	1	0	0	0	2
2066	2067	который искренне хочет спасти вас от какой-то беды,	Или можно представить этичного гражданина,	elaboration_r	8	5.5	0	8	0	5.5	1.0	5	7.6	1	5	1	7.6	1.0	0.647133874302655	1	2	0	1	0	0	0	0.125	0.0	0.25	1	0	0	0	2	1	1	1	1	0	0	0	0.2	0.2	0.2	0	1	0	0	0
2067	2068	желание его благое,	и спасает вас насильно.	cause_r	3	5.666666666666667	0	3	0	5.666666666666667	1.0	4	5.0	0	4	0	5.0	1.0	0.6255432421712244	1	0	1	0	0	0	0	0.3333333333333333	0.3333333333333333	0.0	0	0	0	0	0	0	1	0	1	0	0	0	0.0	0.0	0.25	0	1	0	0	1
2068	2069	но он не видит границ	желание его благое,	contrast_m	5	3.4	0	5	0	3.4	1.0	3	5.666666666666667	0	3	0	5.666666666666667	1.0	0.6194827899734219	1	1	0	0	0	0	0	0.2	0.0	0.2	0	1	0	1	1	1	0	1	0	0	0	0	0.3333333333333333	0.3333333333333333	0.0	0	0	0	0	0
2069	2070	и спасает вас насильно.	который искренне хочет спасти вас от какой-то беды,	elaboration_r	4	5.0	0	4	0	5.0	1.0	8	5.5	0	8	0	5.5	1.0	0.6103679378930738	0	1	0	1	0	0	0	0.0	0.0	0.25	0	1	0	0	1	1	2	0	1	0	0	0	0.125	0.0	0.25	1	0	0	0	2
2070	2071	Например, он отнимает у вас сигареты,	Именно поэтому о высокой этике лучше забыть,	solutionhood_r	6	5.333333333333333	1	6	1	5.333333333333333	1.0	7	5.428571428571429	1	7	1	5.428571428571429	1.0	0.7537783614444091	1	1	0	1	0	0	0	0.16666666666666666	0.0	0.16666666666666666	1	0	0	0	2	1	1	2	1	0	0	0	0.14285714285714285	0.2857142857142857	0.14285714285714285	1	0	0	1	0
2071	2072	решив заботиться о вашем здоровье.	Например, он отнимает у вас сигареты,	cause_r	5	6.0	0	5	0	6.0	1.0	6	5.333333333333333	1	6	1	5.333333333333333	1.0	0.7352146220938077	1	2	0	0	0	0	0	0.2	0.0	0.4	1	0	0	0	0	1	1	0	1	0	0	0	0.16666666666666666	0.0	0.16666666666666666	1	0	0	0	2
