EDU_1;EDU_2;Relation
от сильной душевной боли.;Примерно так же выглядят большинство страдающих;cause_r
Чаще всего их боль - следствие эгоцентризма или инфантильных запросов,;Примерно так же выглядят большинство страдающих;elaboration_r
и лекарство от этих недугов придумано давно.;Чаще всего их боль - следствие эгоцентризма или инфантильных запросов,;joint_m
чем вылечить зуб,;Это проще,;comparison_m
поскольку;Это проще,;cause_r
для избавления от зубной боли;нужен стоматолог,;purpose_r
нужен стоматолог,;поскольку;same-unit_m
просто рвать зуб нежелательно.;поскольку;contrast_m
А вот;Это проще,;contrast_m
для излечения душевных страданий;иногда достаточно просто вырвать свое капризное хочу;purpose_r
иногда достаточно просто вырвать свое капризное хочу;А вот;same-unit_m
и направить свою энергию в другое русло.;А вот;joint_m
Еще в древности люди говорили в таких случаях:;и направить свою энергию в другое русло.;background_r
делай что-нибудь для других;Еще в древности люди говорили в таких случаях:;elaboration_r
и отпустит.;делай что-нибудь для других;joint_m
Но я опишу эту известную мысль подробней, в понятиях не этики, а психологии,;Фокус на себе,;preparation_r
чтобы стало очевидно,;Но я опишу эту известную мысль подробней, в понятиях не этики, а психологии,;purpose_r
как это работает.;Но я опишу эту известную мысль подробней, в понятиях не этики, а психологии,;same-unit_m
Душевная боль чаще всего означает,;Фокус на себе,;background_r
что фокус у вас на себе.;Душевная боль чаще всего означает,;restatement_m
Самосожаление и обида.;что фокус у вас на себе.;elaboration_r
Доминанта на свое лицо;Душевная боль чаще всего означает,;restatement_m
называл это Ухтомский в своих этических размышлениях;Доминанта на свое лицо;attribution_r
(он считал,;что счастливы только люди, имеющие доминанту на другое лицо,;attribution_r
что счастливы только люди, имеющие доминанту на другое лицо,;Доминанта на свое лицо;elaboration_r
то есть фокус на других, те, чьи потребности включают пользу других).;что счастливы только люди, имеющие доминанту на другое лицо,;restatement_m
Фокус на себе,;Притормозить доминанту несложно,;solutionhood_r
а локус контроля ваш - за пределами ваших границ, ваших возможностей.;Фокус на себе,;contrast_m
Вы хотите получить намного больше,;Должны подключиться другие люди и внешние обстоятельства,;cause_r
чем можете себе позволить,;Вы хотите получить намного больше,;contrast_m
чем можете себе дать.;чем можете себе позволить,;joint_m
Должны подключиться другие люди и внешние обстоятельства,;Фокус на себе,;elaboration_r
чтобы дать вам желаемое.;Должны подключиться другие люди и внешние обстоятельства,;purpose_r
Без участия других сил,;вы не можете реализовать потребность.;condition_r
вне зоны вашего контроля,;Без участия других сил,;joint_m
вы не можете реализовать потребность.;Должны подключиться другие люди и внешние обстоятельства,;contrast_m
Вы не распоряжаетесь другими людьми и природными стихиями,;вы не можете реализовать потребность.;cause_r
чтобы поставить их себе на службу.;Вы не распоряжаетесь другими людьми и природными стихиями,;purpose_r
Но вы не угнетаете свою доминанту разумным пониманием недостижимости, невозможности.;Должны подключиться другие люди и внешние обстоятельства,;contrast_m
если видеть, что это бесполезный расход энергии,;Притормозить доминанту несложно,;condition_r
что это истощает вас;если видеть, что это бесполезный расход энергии,;joint_m
и разрушает без результата.;если видеть, что это бесполезный расход энергии,;joint_m
При нормальном локусе контроля;торможение подобной доминанты происходит в самом зачатке,;condition_r
торможение подобной доминанты происходит в самом зачатке,;Притормозить доминанту несложно,;elaboration_r
а в большинстве случаев такая доминанта;торможение подобной доминанты происходит в самом зачатке,;joint_m
(вне границ возможностей);а в большинстве случаев такая доминанта;condition_r
не возникает вообще,;а в большинстве случаев такая доминанта;same-unit_m
и этим как раз занимается адекватная самооценка.;а в большинстве случаев такая доминанта;elaboration_r
Самооценка реалистичная и трезвая для того и нужна,;и этим как раз занимается адекватная самооценка.;elaboration_r
чтобы четко оценить свои реальные возможности,;Самооценка реалистичная и трезвая для того и нужна,;purpose_r
не преувеличивая;Самооценка реалистичная и трезвая для того и нужна,;condition_r
и не преуменьшая.;не преувеличивая;joint_m
Вот для чего нужно развить привычку жить без короны,;И пожирающие вас доминанты;cause_r
не пользоваться короной;Вот для чего нужно развить привычку жить без короны,;elaboration_r
ни для утешения,;не пользоваться короной;purpose_r
ни для развлечения,;ни для утешения,;joint_m
ни в коем случае и никогда.;не пользоваться короной;same-unit_m
Это позволит иметь верного золотого помощника - адекватную и честную самооценку.;Вот для чего нужно развить привычку жить без короны,;purpose_r
И пожирающие вас доминанты;и этим как раз занимается адекватная самооценка.;elaboration_r
(потребности, которые вы не можете реализовать;И пожирающие вас доминанты;elaboration_r
и бесполезно тратите на них энергию);(потребности, которые вы не можете реализовать;joint_m
возникать не будут.;И пожирающие вас доминанты;same-unit_m
Зрелая личность - это система настроек,;но человек со зрелой личностью действительно не испытывает тех душевный мук,;preparation_r
которая позволяет контролировать функциональные органы,;Зрелая личность - это система настроек,;purpose_r
мыслящее тело;которая позволяет контролировать функциональные органы,;restatement_m
о котором писал Спиноза,;мыслящее тело;attribution_r
чтобы те работали слаженно и эффективно всегда.;которая позволяет контролировать функциональные органы,;purpose_r
Трудно представить,;но человек со зрелой личностью действительно не испытывает тех душевный мук,;evaluation_r
но человек со зрелой личностью действительно не испытывает тех душевный мук,;Страдания души зрелой личности направлены на ее рост,;preparation_r
которые испытывает инфантил.;но человек со зрелой личностью действительно не испытывает тех душевный мук,;comparison_m
это как боль мышц;Страдания души зрелой личности направлены на ее рост,;comparison_m
после тренировки.;это как боль мышц;cause_r
Это что-то вроде мук творчества или напряжения воли;это как боль мышц;joint_m
для преодоления преград.;Это что-то вроде мук творчества или напряжения воли;purpose_r
Это та самая боль,;Страдания души зрелой личности направлены на ее рост,;elaboration_r
которая говорит о том, что человек жив,;Это та самая боль,;purpose_r
трудится,;которая говорит о том, что человек жив,;joint_m
развивается,;которая говорит о том, что человек жив,;joint_m
а не бултыхается в анабиозе;которая говорит о том, что человек жив,;contrast_m
и не погружается в сон.;а не бултыхается в анабиозе;joint_m
Муки инфантилов совсем иные.;Страдания души зрелой личности направлены на ее рост,;contrast_m
Они бесполезно рвут их на куски;Муки инфантилов совсем иные.;elaboration_r
и раскачивают во все стороны.;Они бесполезно рвут их на куски;joint_m
Такие муки можно считать продуктивными с той точки зрения,;Муки инфантилов совсем иные.;evaluation_r
что они сигнализируют о неправильных настройках.;Такие муки можно считать продуктивными с той точки зрения,;cause_r
Но инфантилы редко воспринимают боль как сигнал, что внутри них что-то неправильно,;Такие муки можно считать продуктивными с той точки зрения,;contrast_m
они ищут пороки снаружи, в устройстве мира, в поведении других людей.;Внешний локус вызывает и рост короны.;cause_r
Внешний локус вызывает и рост короны.;И вот уже человеку кажется, что его муки связаны с тем,;cause_r
И вот уже человеку кажется, что его муки связаны с тем,;Но инфантилы редко воспринимают боль как сигнал, что внутри них что-то неправильно,;contrast_m
что он слишком хорош для этого мира.;И вот уже человеку кажется, что его муки связаны с тем,;cause_r
Обязательно обратите внимание на свойство внешнего локуса расширять сферу притязаний;он считает себя чем-то таким, что должны улучшить другие.;preparation_r
и сужать сферу ответственности.;Обязательно обратите внимание на свойство внешнего локуса расширять сферу притязаний;joint_m
Это хорошо проявляется в нытиках.;Обязательно обратите внимание на свойство внешнего локуса расширять сферу притязаний;elaboration_r
Они занимаются самобичеванием и самоуничижением;он считает себя чем-то таким, что должны улучшить другие.;background_r
и некоторым кажется, что они таким образом берут ответственность на себя.;Они занимаются самобичеванием и самоуничижением;evaluation_r
Но ответственность измеряется только действиями,;Они занимаются самобичеванием и самоуничижением;contrast_m
а нытье - это обращение к внешним силам;Но ответственность измеряется только действиями,;contrast_m
за помощью.;а нытье - это обращение к внешним силам;purpose_r
Когда нытик жалуется, что он плохой и никчемным,;он считает себя чем-то таким, что должны улучшить другие.;condition_r
Другие должны помочь стать ему годным,;он считает себя чем-то таким, что должны улучшить другие.;elaboration_r
а не он сам себе,;Другие должны помочь стать ему годным,;contrast_m
иначе бы молчал;а не он сам себе,;contrast_m
и делал.;иначе бы молчал;joint_m
Он отчуждает себя;и только потому жалуется на себя,;cause_r
и только потому жалуется на себя,;Другие должны помочь стать ему годным,;elaboration_r
но он хочет чтобы ему дали больше возможностей,;и только потому жалуется на себя,;contrast_m
его притязания на то, чтобы быть не просто обычным, а лучшим.;но он хочет чтобы ему дали больше возможностей,;purpose_r
Если вы владеете своей рукой,;вы просто действуете ею.;condition_r
вы просто действуете ею.;и только потому жалуется на себя,;elaboration_r
Но если вы жалуетесь врачу на ватные непослушные пальцы,;вы отчуждаете руку,;condition_r
вы отчуждаете руку,;вы просто действуете ею.;contrast_m
вы признаете, что не можете владеть ей;вы отчуждаете руку,;joint_m
в силу какой-то болезни.;вы признаете, что не можете владеть ей;cause_r
Вы потеряли управление рукой,;вы отчуждаете руку,;elaboration_r
она не в полной мере ваша,;Вы потеряли управление рукой,;joint_m
но вы хотите ее себе вернуть.;Вы потеряли управление рукой,;contrast_m
А вот если вы учитесь играть на гитаре;вы считаете, что кто-то иной, кроме вас, должен научить вашу собственную руку новым навыкам,;condition_r
и жалуетесь учителю, что ваши пальцы плохо слушаются вас,;А вот если вы учитесь играть на гитаре;joint_m
вы считаете, что кто-то иной, кроме вас, должен научить вашу собственную руку новым навыкам,;вы просто действуете ею.;joint_m
натренировать ее,;вы считаете, что кто-то иной, кроме вас, должен научить вашу собственную руку новым навыкам,;joint_m
сделать за вас работу.;вы считаете, что кто-то иной, кроме вас, должен научить вашу собственную руку новым навыкам,;joint_m
Именно так относятся к себе нытики.;фокус ваш смещается на других,;solutionhood_r
Им кажется, что они - это нечто инородное,;и другие люди должны им помочь овладеть собой.;cause_r
возможно нездоровое,;Им кажется, что они - это нечто инородное,;joint_m
и другие люди должны им помочь овладеть собой.;Именно так относятся к себе нытики.;elaboration_r
Но в отличие от физических болезней,;Именно так относятся к себе нытики.;contrast_m
которые можно устранить лекарственной компенсацией и физиотерапией,;Но в отличие от физических болезней,;background_r
недоразвитые функциональные органы и правильные настройки личности нужно формировать изнутри,;Но в отличие от физических болезней,;contrast_m
и кроме вас этим некому заняться.;недоразвитые функциональные органы и правильные настройки личности нужно формировать изнутри,;joint_m
В тот момент когда вы решаете не ныть;фокус ваш смещается на других,;cause_r
и не беситься;В тот момент когда вы решаете не ныть;joint_m
из-за своих нереализуемых хочу,;В тот момент когда вы решаете не ныть;cause_r
а делать что-то для других,;В тот момент когда вы решаете не ныть;contrast_m
а локус контроля встает внутрь.;фокус ваш смещается на других,;contrast_m
Локус контроля встает внутрь каждый раз,;фокус ваш смещается на других,;elaboration_r
когда вы занимаетесь деятельностью,;Локус контроля встает внутрь каждый раз,;condition_r
направленной на реальный результат, особенно полезный другим.;когда вы занимаетесь деятельностью,;purpose_r
Если вы можете что-то делать сами, тем более сознательно и произвольно,;значит локус контроля в это время у вас.;condition_r
значит локус контроля в это время у вас.;Локус контроля встает внутрь каждый раз,;elaboration_r
А фокус на чужих нуждах;Локус контроля встает внутрь каждый раз,;joint_m
позволяет направлять энергию от себя в мир;А фокус на чужих нуждах;purpose_r
и эти вложения дадут прирост и ваших сил, и ответ со стороны мира.;А фокус на чужих нуждах;joint_m
Это принцип экономики, обмена с другими, оборота и роста средств.;и эти вложения дадут прирост и ваших сил, и ответ со стороны мира.;comparison_m
Фокус на чужой пользе;А фокус на чужих нуждах;evaluation_r
позволяет выстроить самую адекватную функциональную энергетическую цепочку.;Фокус на чужой пользе;purpose_r
Вам нужны силы,;поэтому вы заботитесь о себе,;cause_r
чтобы приносить пользу,;Вам нужны силы,;purpose_r
поэтому вы заботитесь о себе,;А фокус на чужих нуждах;elaboration_r
но не больше и не меньше, чем нужно для активной деятельности.;поэтому вы заботитесь о себе,;contrast_m
Вы поддерживаете себя в форме.;но не больше и не меньше, чем нужно для активной деятельности.;elaboration_r
Вы не чувствуете страданий,;Вы поддерживаете себя в форме.;joint_m
поскольку ваш фокус всегда почти вне,;Вы не чувствуете страданий,;cause_r
вы не занимаетесь самокопанием, расчесыванием старых ран и ковырянием новых,;Вы поддерживаете себя в форме.;joint_m
не циклитесь,;Вы поддерживаете себя в форме.;joint_m
не куклитесь,;Вы поддерживаете себя в форме.;joint_m
ваш поток течет свободно.;Вы поддерживаете себя в форме.;joint_m
Это и позволяет чувствовать счастье как непрерывное состояние.;Вы поддерживаете себя в форме.;purpose_r
Однако счастье не стоит путать с блаженством.;Вы поддерживаете себя в форме.;contrast_m
Счастье - это активное состояние души,;Однако счастье не стоит путать с блаженством.;elaboration_r
оно включает в себя и напряжение, и усилия, и временами даже боль,;Счастье - это активное состояние души,;elaboration_r
но все это направлено на движение,;оно включает в себя и напряжение, и усилия, и временами даже боль,;contrast_m
и вот состояние движения - это и есть счастье личности.;но все это направлено на движение,;elaboration_r
Правильные настройки, то есть внутренний локус контроля, хорошие границы и адекватная самооценка, это то, что должно укорениться на постоянной основе как правильная осанка,;Тогда они превратятся в костяк личности;condition_r
которая не только привычка, но и такое положение тела,;Правильные настройки, то есть внутренний локус контроля, хорошие границы и адекватная самооценка, это то, что должно укорениться на постоянной основе как правильная осанка,;elaboration_r
которое поддерживается сформированным мышечным корсетом.;которая не только привычка, но и такое положение тела,;background_r
Вот и настройки личности должны стать не просто привычным навыком,;Правильные настройки, то есть внутренний локус контроля, хорошие границы и адекватная самооценка, это то, что должно укорениться на постоянной основе как правильная осанка,;comparison_m
но и обрасти опытом, продуктивным опытом деятельности в разных сферах жизни.;Вот и настройки личности должны стать не просто привычным навыком,;joint_m
и можно будет сказать, что личность стала зрелой и сильной.;Тогда они превратятся в костяк личности;evaluation_r
Счастье, которого люди ищут,;Слабая личность всегда почти несчастна,;preparation_r
о котором молят;Счастье, которого люди ищут,;joint_m
и которое часто придумывают себе,;Счастье, которого люди ищут,;joint_m
это эволюционное подкрепление зрелости личности.;Счастье, которого люди ищут,;same-unit_m
Как кайф - удовлетворение конкретной потребности,;Счастье, которого люди ищут,;elaboration_r
так счастье - постоянное удовлетворение гармонично организованных потребностей.;Как кайф - удовлетворение конкретной потребности,;comparison_m
всегда страдает;Слабая личность всегда почти несчастна,;joint_m
или живет во сне иллюзий или наркотиков, по аналогии с больным, нежизнеспособным телом.;Слабая личность всегда почти несчастна,;joint_m
Но если в случае тела мы далеко не все можем выбирать,;Слабая личность всегда почти несчастна,;contrast_m
сильной свою личность может сделать любой психически здоровый человек.;Но если в случае тела мы далеко не все можем выбирать,;contrast_m
Созидающее тело создало себе дух как длань своей воле,;сильной свою личность может сделать любой психически здоровый человек.;elaboration_r
— сказал Ницше за Заратустру.;Созидающее тело создало себе дух как длань своей воле,;attribution_r
Телом вы владеем лишь частично,;Но если в случае тела мы далеко не все можем выбирать,;elaboration_r
а вот в создании духа напрямую участвует наша воля.;Телом вы владеем лишь частично,;contrast_m
Мы будто берем тело в аренду,;а вот в создании духа напрямую участвует наша воля.;elaboration_r
чтобы создать себе дух;Мы будто берем тело в аренду,;purpose_r
ради счастья бытия.;Мы будто берем тело в аренду,;purpose_r
