EDU_1;EDU_2;Relation
по улице бежит огромный великолепный чёрный ньюфаундленд;Со стороны это выглядело примерно так:;elaboration_r
(порода собак такая, моя любимая),;по улице бежит огромный великолепный чёрный ньюфаундленд;elaboration_r
а окружающие в это время кричат «Блоха!;по улице бежит огромный великолепный чёрный ньюфаундленд;contrast_m
Смотрите, он загрыз блоху!;а окружающие в это время кричат «Блоха!;joint_m
У неё повреждена лапка! Шестая слева сзади!;а окружающие в это время кричат «Блоха!;joint_m
Вызывайте Гринпис и общество защиты ущербных!».;а окружающие в это время кричат «Блоха!;joint_m
Но, зная как работают пресс-службы изнутри,;там скорее всего за компом сидит чья-то девочка с пухлыми губами;cause_r
там скорее всего за компом сидит чья-то девочка с пухлыми губами;Единственный косяк пресс-службы МВД в том, что она смешала в кучу фотографии с двух разных задержаний.;contrast_m
(и, для равновесия в природе,;с неразвитым мозгом),;purpose_r
с неразвитым мозгом),;там скорее всего за компом сидит чья-то девочка с пухлыми губами;same-unit_m
которая всё и перепутала.;там скорее всего за компом сидит чья-то девочка с пухлыми губами;elaboration_r
Никаких оснований раздувать из этого сенсацию не было.;Единственный косяк пресс-службы МВД в том, что она смешала в кучу фотографии с двух разных задержаний.;evaluation_r
готовые за сто рублей написать, что земля имеет форму бублика;В соцсетях истерию поддерживали паблики типа «Мелодии Воронежа» или «Типичный Улан-Удэ»,;elaboration_r
и стоит на спине Ольги Бузовой;готовые за сто рублей написать, что земля имеет форму бублика;joint_m
(и которые уже не в первый раз берут кровавые деньги Ходорковского;В соцсетях истерию поддерживали паблики типа «Мелодии Воронежа» или «Типичный Улан-Удэ»,;background_r
за попытки разжигания недовольства).;(и которые уже не в первый раз берут кровавые деньги Ходорковского;cause_r
Но и мейнстримные медиа зачастую вещали в том же ключе.;«Ой, у нашего наркопупсика синячок на ноге!;attribution_r
«Ой, у нашего наркопупсика синячок на ноге!;В соцсетях истерию поддерживали паблики типа «Мелодии Воронежа» или «Типичный Улан-Удэ»,;joint_m
Кровавая гэбня грубыми берцами отдавила ему мизинчик!;«Ой, у нашего наркопупсика синячок на ноге!;joint_m
Нужна срочная госпитализация, реанимация и дефибрилляция!».;«Ой, у нашего наркопупсика синячок на ноге!;joint_m
А плохо «журналисту» стало;Что характерно, срочно проведённое обледование «жертвы режима» ничего, кроме одиночного синяка под глазом, не обнаружило.;contrast_m
из-за банальной ломки.;А плохо «журналисту» стало;cause_r
С наркоманами такое бывает,;А плохо «журналисту» стало;elaboration_r
странно было бы,;С наркоманами такое бывает,;evaluation_r
если бы ему стало хорошо.;странно было бы,;condition_r
(может быть, для части из них он даже был дилером, поставлявшим «честно и чистый»),;Тусовочка дружной грудью кинулась за защиту одного из своих;evaluation_r
доказывая своё право на «илитарность» и неприкосновенность.;Тусовочка дружной грудью кинулась за защиту одного из своих;cause_r
Я вообще не понимаю этого визга.;Тусовочка дружной грудью кинулась за защиту одного из своих;contrast_m
Если он «журналист» (не российского СМИ, между прочим, а откровенно враждебного),;то что теперь, ему можно торговать наркотиками?;condition_r
то что теперь, ему можно торговать наркотиками?;Я вообще не понимаю этого визга.;elaboration_r
Может ещё и оргии с развращением малолетних устраивать можно, как другому оппозиционному активисту, также недавно арестованному?;то что теперь, ему можно торговать наркотиками?;joint_m
И, что особенно мерзко, система правосудия прогнулась,;Тусовочка дружной грудью кинулась за защиту одного из своих;elaboration_r
отпустив наркодельца под домашний арест.;И, что особенно мерзко, система правосудия прогнулась,;condition_r
Не надо так!;И, что особенно мерзко, система правосудия прогнулась,;evaluation_r
Первый шаг на пути к госперевороту – это внушить правоохранителям, что «оппозиция неприкосновенна».;И тогда они будут с каждым разом заходить всё дальше и дальше,;cause_r
нарушать закон всё более жёстко и цинично;И тогда они будут с каждым разом заходить всё дальше и дальше,;joint_m
(хотя с наркотой это уже само по себе за гранью допустимого).;нарушать закон всё более жёстко и цинично;concession_r
На Украине всё тоже начиналось с того, что милиции и «Беркуту» запрещали предотвращать осуществляемые «оппозицией» провокации и преступления.;И тогда они будут с каждым разом заходить всё дальше и дальше,;evidence_r
Сначала разбитые витрины, затем избитые люди, затем сожженные автомобили,;На Украине всё тоже начиналось с того, что милиции и «Беркуту» запрещали предотвращать осуществляемые «оппозицией» провокации и преступления.;evidence_r
а после уже начинают пытать;Сначала разбитые витрины, затем избитые люди, затем сожженные автомобили,;sequence_m
и убивать «лоялистов» и сотрудников МВД.;Сначала разбитые витрины, затем избитые люди, затем сожженные автомобили,;sequence_m
Ведь можно,;На Украине всё тоже начиналось с того, что милиции и «Беркуту» запрещали предотвращать осуществляемые «оппозицией» провокации и преступления.;cause_r
ведь особая каста – неприкосновенные!;Ведь можно,;joint_m
И ломка у него должна проходить в камере,;– так он быстрее выдаст подельников и всю цепочку поставок.;condition_r
когда он прикован наручниками к батарее;И ломка у него должна проходить в камере,;condition_r
– так он быстрее выдаст подельников и всю цепочку поставок.;А как по мне, то наркобарыга должен сидеть в тюрьме.;elaboration_r
Иначе у вас завтра весь наркокартель будет ходить с корочками «Ганджубас Ньюз»,;А как по мне, то наркобарыга должен сидеть в тюрьме.;contrast_m
и ржать в лицо полиции.;Иначе у вас завтра весь наркокартель будет ходить с корочками «Ганджубас Ньюз»,;joint_m
именно для отвлечения внимания от приезда председателя Си, проведения ПМЭФ и от исторической речи Путина.;Более того, у нас есть обоснованное подозрение, что вся шумиха вокруг наркодельца была инициирована;purpose_r
Потому что даже те статьи, которые выходили в СМИ по поводу ПМЭФ, зачастую освещали его откровенно неадекватно.;Более того, у нас есть обоснованное подозрение, что вся шумиха вокруг наркодельца была инициирована;cause_r
Например, «газета.ру» вышла с заголовком «Остался только страх: почему бизнес не верит России».;Потому что даже те статьи, которые выходили в СМИ по поводу ПМЭФ, зачастую освещали его откровенно неадекватно.;elaboration_r
Ссылаясь на «слова неназванных участников форума в кулуарах».;Например, «газета.ру» вышла с заголовком «Остался только страх: почему бизнес не верит России».;condition_r
Ссылаясь на такие «достоверные» источники;я могу написать, что вся редакция «газеты.ру» по ночам подрабатывает на Ленинградке.;condition_r
я могу написать, что вся редакция «газеты.ру» по ночам подрабатывает на Ленинградке.;Например, «газета.ру» вышла с заголовком «Остался только страх: почему бизнес не верит России».;evaluation_r
Причём исключительно за еду,;я могу написать, что вся редакция «газеты.ру» по ночам подрабатывает на Ленинградке.;purpose_r
и чтобы не терять журналистской квалификации.;Причём исключительно за еду,;joint_m
Практика заключённых на ПМЭФ контрактов говорит нам, что это издание банально врёт.;Например, «газета.ру» вышла с заголовком «Остался только страх: почему бизнес не верит России».;evaluation_r
Или другой «кейс». Принадлежащее «коммунистическому банкиру» Кумину издание «СВ-пресса» выпустило материал с заголовком «Силуанов дал понять бизнесу – с таким правительством будущего у него нет».;Например, «газета.ру» вышла с заголовком «Остался только страх: почему бизнес не верит России».;joint_m
В самом материале ничего подобного нет,;Или другой «кейс». Принадлежащее «коммунистическому банкиру» Кумину издание «СВ-пресса» выпустило материал с заголовком «Силуанов дал понять бизнесу – с таким правительством будущего у него нет».;evaluation_r
а Силуанов ничего подобного не говорил;В самом материале ничего подобного нет,;joint_m
– фактически его слова развернули на 180 градусов.;а Силуанов ничего подобного не говорил;evaluation_r
И куда смотрит «Роскомнадзор»?;Слишком занят безуспешными попытками блокирования торрентов;solutionhood_r
(потому что передачу информации «p2p» заблокировать нереально;Слишком занят безуспешными попытками блокирования торрентов;evaluation_r
– это нужно просто отключать весь интернет)?;(потому что передачу информации «p2p» заблокировать нереально;evaluation_r
В общем, «Это залёт, боец!». И для МВД, прогнувшегося под оппозицию, и для медиа-тусовки, и для «Роскомнадзора»,;Слишком занят безуспешными попытками блокирования торрентов;evaluation_r
который должен за ними присматривать.;В общем, «Это залёт, боец!». И для МВД, прогнувшегося под оппозицию, и для медиа-тусовки, и для «Роскомнадзора»,;elaboration_r
Выводы должны быть сделаны,;В общем, «Это залёт, боец!». И для МВД, прогнувшегося под оппозицию, и для медиа-тусовки, и для «Роскомнадзора»,;joint_m
меры приняты. С занесением в грудную клетку.;Выводы должны быть сделаны,;joint_m
