EDU_1;EDU_2;Relation
— такой спортивный человек, с таким огромным опытом работы со своим телом -;Вот как бывает;elaboration_r
и так его переклинило.;— такой спортивный человек, с таким огромным опытом работы со своим телом -;contrast_m
М. говорит, что это все от потери контроля.;Вот как бывает;evidence_r
Он привык так хорошо владеть своим телом.;М. говорит, что это все от потери контроля.;elaboration_r
А тут оно как быдто обрело собственное сознание;Он привык так хорошо владеть своим телом.;contrast_m
и не слушается.;А тут оно как быдто обрело собственное сознание;joint_m
Страшно.;Он привык так хорошо владеть своим телом.;evaluation_r
В связи с этим вспомнился фильм про советских олимпийских гимнасток, получивших тяжелые травмы.;Они рассказывали, что на самом деле они все чего-то боялись.;preparation_r
(Страшный был фильм, кстати.);В связи с этим вспомнился фильм про советских олимпийских гимнасток, получивших тяжелые травмы.;evaluation_r
У каждой был какой-то свой страх,;Они рассказывали, что на самом деле они все чего-то боялись.;elaboration_r
и страхи эти естественно появились не без причины.;У каждой был какой-то свой страх,;joint_m
Где больше всего больно падал;того и боишься.;cause_r
и расшибался,;Где больше всего больно падал;joint_m
того и боишься.;и страхи эти естественно появились не без причины.;elaboration_r
Кто-то брусьев боялся как огня,;прямо каждый раз подойти не могли,;cause_r
прямо каждый раз подойти не могли,;того и боишься.;evidence_r
кто турника,;прямо каждый раз подойти не могли,;joint_m
кто прыгать.;прямо каждый раз подойти не могли,;joint_m
И они рассказывали, что тренеры каждый раз,;Они рассказывали, что на самом деле они все чего-то боялись.;joint_m
заметив, что кто-то в очередной раз сильно ушибся,;И они рассказывали, что тренеры каждый раз,;condition_r
немедленно ставили их туда же,;И они рассказывали, что тренеры каждый раз,;same-unit_m
заставляли повторить то же самое.;немедленно ставили их туда же,;joint_m
Вот увидели, что она в приницпе ничего не сломала;— и сразу снова туда.;cause_r
и ходить может;Вот увидели, что она в приницпе ничего не сломала;joint_m
— и сразу снова туда.;И они рассказывали, что тренеры каждый раз,;evidence_r
Якобы это был их метод борьбы со страхом;— и сразу снова туда.;evaluation_r
— не дать подумать.;Якобы это был их метод борьбы со страхом;elaboration_r
Они знали, что как только окончательно включится разум,;их туда больше не загонишь.;condition_r
их туда больше не загонишь.;Поэтому гнали немедленно повторить трюк,;cause_r
Поэтому гнали немедленно повторить трюк,;И таким образом мозг обучали, что вот, смотри, это возможно сделать и без трагедии.;cause_r
чтобы продемонстрировать мозгу, что можно сделать то же движение удачно.;Поэтому гнали немедленно повторить трюк,;purpose_r
Во второй раз обычно никто уже не падал,;И таким образом мозг обучали, что вот, смотри, это возможно сделать и без трагедии.;cause_r
потому что после такого тяжелого переживания следующее повторение все делали особо осторожно.;Во второй раз обычно никто уже не падал,;cause_r
И таким образом мозг обучали, что вот, смотри, это возможно сделать и без трагедии.;— и сразу снова туда.;elaboration_r
В принципе очень хитрый прием.;И таким образом мозг обучали, что вот, смотри, это возможно сделать и без трагедии.;evaluation_r
Хоть и жестокий.;В принципе очень хитрый прием.;evaluation_r
И вот одна из них рассказала, как она получила тяжелую травму;И вернулась;background_r
и пыталаьс вернуться на тренировки.;И вот одна из них рассказала, как она получила тяжелую травму;joint_m
— феноменальный случай, когда после такой катастрофы получилось полностью реабилитироваться.;И вернулась;elaboration_r
Через полтора года после того, как она сломала шею;И вернулась;elaboration_r
(и ее завиксировали титановыми креплениями);Через полтора года после того, как она сломала шею;elaboration_r
она получила от врачей разрешение готовиться к олимпиаде,;Через полтора года после того, как она сломала шею;sequence_m
тренироваться в полную силу.;она получила от врачей разрешение готовиться к олимпиаде,;joint_m
Но она отказалась;И вернулась;contrast_m
и бросила спорт.;Но она отказалась;contrast_m
Потому что победил страх.;Но она отказалась;cause_r
Она сказала, что все сломалось,;Она вернулась к тренировкам,;preparation_r
когда тренер начала ее щадить.;Она сказала, что все сломалось,;cause_r
Она вернулась к тренировкам,;Но она отказалась;elaboration_r
но была нездорова.;Она вернулась к тренировкам,;contrast_m
Тренер не могла понять, насколько у нее что болит,;она ее не трогала.;cause_r
и когда она отползала в сторонку,;она ее не трогала.;condition_r
посидеть,;и когда она отползала в сторонку,;joint_m
передохнуть,;и когда она отползала в сторонку,;joint_m
она ее не трогала.;Она вернулась к тренировкам,;elaboration_r
И вот тогда она прямо чувствовала, как подкрадывается страх;Она вернулась к тренировкам,;joint_m
— чем дольше сидишь,;тем страшнее.;condition_r
тем страшнее.;И вот тогда она прямо чувствовала, как подкрадывается страх;elaboration_r
Она сама говорила: Если бы тренер меня сразу снова ставила на ноги,;может быть страх не успел бы меня съесть.;condition_r
и не дала бы мне столько времени прислушиваться к своим чувствам,;Она сама говорила: Если бы тренер меня сразу снова ставила на ноги,;joint_m
может быть страх не успел бы меня съесть.;И вот тогда она прямо чувствовала, как подкрадывается страх;evidence_r
А так его становилось все больше и больше,;пока я не поняла, что не могу больше вообще.;cause_r
пока я не поняла, что не могу больше вообще.;может быть страх не успел бы меня съесть.;contrast_m
Она уже шею сломала,;и весь ее разум пытался защитить ее от повторения такой трагедии;cause_r
и весь ее разум пытался защитить ее от повторения такой трагедии;На самом деле в этом случае страх ведь был прав!;elaboration_r
(очевидно, что упади она еще раз вот так,;никто бы ее на ноги уде не поставил).;condition_r
никто бы ее на ноги уде не поставил).;и весь ее разум пытался защитить ее от повторения такой трагедии;evidence_r
И инстинкты тела победили,;она бросила спорт.;cause_r
она бросила спорт.;На самом деле в этом случае страх ведь был прав!;joint_m
И видимо сберегла этим остатки здоровья.;На самом деле в этом случае страх ведь был прав!;evaluation_r
Но вот интересно раздумывать об этом;На самом деле в этом случае страх ведь был прав!;contrast_m
— как нас может сжирать страх,;Но вот интересно раздумывать об этом;elaboration_r
стоит миру как-то пошатнуться.;— как нас может сжирать страх,;cause_r
Я - совсем не спортсменка,;Меня заносило,;preparation_r
просто немного двигаюсь;Я - совсем не спортсменка,;contrast_m
для собственного развлечения.;просто немного двигаюсь;purpose_r
И когда только начала жить со своим искривленным зрением,;просто падала.;cause_r
насколько раз из-за какого-то движения, или потому что что-то резко появилось в поле зрения,;просто падала.;cause_r
просто падала.;Я - совсем не спортсменка,;joint_m
Меня заносило,;Радостно заметила, что ничего не сломала;cause_r
и в следующий момент я понимала, что не могу уже удержаться в вертикальном положении,;Меня заносило,;sequence_m
перевалила за критическую точку,;Меня заносило,;sequence_m
и лечу к полу.;Меня заносило,;sequence_m
Падения среди супермаркета меня как-то совсем не испугали;Меня заносило,;evaluation_r
— ну, лечу,;Падения среди супермаркета меня как-то совсем не испугали;elaboration_r
даже еще ухватилась за что-то.;— ну, лечу,;joint_m
Не успела долететь до пола,;Падения среди супермаркета меня как-то совсем не испугали;elaboration_r
как акие-то люди подбежали,;Не успела долететь до пола,;sequence_m
помогли встать.;как акие-то люди подбежали,;purpose_r
В принципе люди и в обмороки иногда падают, например летом в жару.;Падения среди супермаркета меня как-то совсем не испугали;evidence_r
И ничего. Через минуту проходит.;В принципе люди и в обмороки иногда падают, например летом в жару.;joint_m
и не свернула - ура.;Радостно заметила, что ничего не сломала;joint_m
А вот когда я единственный раз навернулась так в зале, полном танцующих людей,;я очень испугалась.;cause_r
я очень испугалась.;Радостно заметила, что ничего не сломала;contrast_m
И Не только потому, что все в движении,;я очень испугалась.;cause_r
и я не хотела никого сбить с ног.;И Не только потому, что все в движении,;joint_m
(На самом деле я невероятно удачно упала,;И Не только потому, что все в движении,;evaluation_r
никто даже не остановился сначала,;(На самом деле я невероятно удачно упала,;elaboration_r
я никому не попала под ноги,;никто даже не остановился сначала,;joint_m
и очень удачно выкатилась к ближайшему столбу, рядом с которым никого не было.);никто даже не остановился сначала,;joint_m
Но все равно я очень испугалась.;(На самом деле я невероятно удачно упала,;contrast_m
Например я начала думать, что меня могут и перестать туда пускать вообще,;Там много всяких факторов было.;evidence_r
если подумают, что такое может повторится;Например я начала думать, что меня могут и перестать туда пускать вообще,;condition_r
— это же опасность для других людей.;Например я начала думать, что меня могут и перестать туда пускать вообще,;cause_r
И вообще - там все в движении,;Например я начала думать, что меня могут и перестать туда пускать вообще,;joint_m
и не знаешь, случится ли это еще раз, и когда, и как.;И вообще - там все в движении,;joint_m
Я все лучше выучивала, что сбивает меня с толку,;К счастью это никогда больше не повторилось в зале.;elaboration_r
и предпочитаю просто пропустить какой-то поворот,;Я все лучше выучивала, что сбивает меня с толку,;joint_m
если не уверена.;и предпочитаю просто пропустить какой-то поворот,;condition_r
Научилась находить себе места в зале,;Я все лучше выучивала, что сбивает меня с толку,;joint_m
где никто просто так не вбегает в мое поле зрения.;Научилась находить себе места в зале,;elaboration_r
Ну и сказала честно всем, в чем проблема.;Я все лучше выучивала, что сбивает меня с толку,;joint_m
И они знают, почему я себе выбираю некое место,;Я все лучше выучивала, что сбивает меня с толку,;joint_m
где я в крайнем случае и не помешаю никому,;И они знают, почему я себе выбираю некое место,;elaboration_r
если упаду,;где я в крайнем случае и не помешаю никому,;condition_r
и где никто не маячит у меня перед глазами.;где я в крайнем случае и не помешаю никому,;joint_m
Но я тоже помню этот срах.;В первое время я чувствовала этот страх каждый раз.;preparation_r
Когда заходишь в зал,;начинает рубить супер громкая музыка,;condition_r
начинает рубить супер громкая музыка,;Но я тоже помню этот срах.;elaboration_r
часто еще включают светомузыку,;начинает рубить супер громкая музыка,;joint_m
и 20-70 человек вокруг начинают очень быстро плясать.;начинает рубить супер громкая музыка,;joint_m
Несколько раз даже думала уйти,;В первое время я чувствовала этот страх каждый раз.;elaboration_r
но просто постеснялась среди первой же песни выходить из зала.;Несколько раз даже думала уйти,;contrast_m
Потом поняла, что надо пережить первые 10 минут,;и что-то внутри успокаивается.;condition_r
и что-то внутри успокаивается.;В первое время я чувствовала этот страх каждый раз.;sequence_m
Потом только начались проблески,;В первое время я чувствовала этот страх каждый раз.;sequence_m
когда приходишь,;и страха нет;condition_r
и страха нет;Потом только начались проблески,;elaboration_r
(замечаешь это;и страха нет;evaluation_r
и радуешься).;(замечаешь это;joint_m
Это такое же ощущение,;В первое время я чувствовала этот страх каждый раз.;comparison_m
как когда тебя все время кто-то преследует в школе,;и ты каждый раз думаешь, как бы пересечь школьный двор,;cause_r
и ты каждый раз думаешь, как бы пересечь школьный двор,;Это такое же ощущение,;elaboration_r
не встретив врага.;и ты каждый раз думаешь, как бы пересечь школьный двор,;condition_r
И тут в какой-то момент приходишь;— облегчение!;cause_r
и обнаруживаешь, что его нет;И тут в какой-то момент приходишь;sequence_m
— облегчение!;Это такое же ощущение,;joint_m
Кстати тут мне помогли танцы;Я помню, что я с одной стороны дико скучала по всем этим занятиям,;preparation_r
— на танцах, в отличие от зумбы, не 20 человек, а 6-8,;Кстати тут мне помогли танцы;background_r
зал пустой;— на танцах, в отличие от зумбы, не 20 человек, а 6-8,;joint_m
и светомузыки нет.;— на танцах, в отличие от зумбы, не 20 человек, а 6-8,;joint_m
Обстановка не такая боевая.;— на танцах, в отличие от зумбы, не 20 человек, а 6-8,;joint_m
если приходилось их пропускать.;Я помню, что я с одной стороны дико скучала по всем этим занятиям,;condition_r
Но все равно иногда входила в зал,;Я помню, что я с одной стороны дико скучала по всем этим занятиям,;contrast_m
и чувствовала, как этот ком подступает к горлу;Но все равно иногда входила в зал,;sequence_m
и в животе что-то сжимается.;Но все равно иногда входила в зал,;sequence_m
Иногда уже давно все хорошо;Я помню, что я с одной стороны дико скучала по всем этим занятиям,;evidence_r
— и тут тело вдруг что-то вспомнит,;Иногда уже давно все хорошо;contrast_m
и включается какая-то тревожность.;— и тут тело вдруг что-то вспомнит,;sequence_m
Но я это рассматриваю как еще одну возможность;Я помню, что я с одной стороны дико скучала по всем этим занятиям,;evaluation_r
для тренировки;Но я это рассматриваю как еще одну возможность;purpose_r
(не знаю, чего).;для тренировки;evaluation_r
Потому что так можно и упасть лишний раз,;С одной стороны - нельзя уже рваться в бой как тот мальчишка, не думая вообще ни о чем.;cause_r
и ногу сломать,;Потому что так можно и упасть лишний раз,;joint_m
и не знаю что еще;Потому что так можно и упасть лишний раз,;joint_m
— все же слушать свое тело надо.;Потому что так можно и упасть лишний раз,;evaluation_r
А с другой стороны - нельзя слишком много думать;С одной стороны - нельзя уже рваться в бой как тот мальчишка, не думая вообще ни о чем.;contrast_m
и слушать.;А с другой стороны - нельзя слишком много думать;joint_m
И различать,;А с другой стороны - нельзя слишком много думать;contrast_m
где страх включился по какой-то привычке,;И различать,;elaboration_r
а где серьезный повод есть.;где страх включился по какой-то привычке,;comparison_m
