EDU_1;EDU_2;Relation
Возможно, этот опыт пригодится и на новом месте!;Поэтому перед собеседованием обязательно проведите ревизию собственного опыта:;evaluation_r
Следующий по сложности и «продвинутости» прием, это использование в качестве конкурентных преимуществ совершенно «посторонних» знаний и непрофильного образования.;Мало ли какими дорогами судьба нас привела в текущую профессию.;preparation_r
Но очень многие не только не могут «продать» свое «темное» прошлое,;Мало ли какими дорогами судьба нас привела в текущую профессию.;contrast_m
но еще и его как бы стесняются.;Но очень многие не только не могут «продать» свое «темное» прошлое,;joint_m
Но, как выясняется, стесняются напрасно:;Но очень многие не только не могут «продать» свое «темное» прошлое,;contrast_m
практически весь прошлый опыт и полученные когда-то знания оказывается полезными и в текущей профессии. Водитель с психологическим образованием, «продажник» с медицинским, юрист с опытом строителя, программист с психологическим образованием, дизайнер с бухгалтерским.;Но, как выясняется, стесняются напрасно:;evidence_r
Это еще более или менее безобидные сочетания;Но, как выясняется, стесняются напрасно:;evidence_r
и связь между образованием и профессиями здесь на поверхности.;Это еще более или менее безобидные сочетания;joint_m
Но все равно, в таких случаях лучше обращаться к консультанту.;Это еще более или менее безобидные сочетания;contrast_m
Хотя принцип связки довольно простой.;Это еще более или менее безобидные сочетания;concession_r
Первое: вам следует очень конкретно описать способности, которыми должен обладать идеальный, но абстрактный сотрудник вашего профиля.;Хотя принцип связки довольно простой.;elaboration_r
Способности к общению?;Первое: вам следует очень конкретно описать способности, которыми должен обладать идеальный, но абстрактный сотрудник вашего профиля.;elaboration_r
Ораторские навыки?;Способности к общению?;joint_m
Умение управлять «союзом абсолютно свободных художников»?;Способности к общению?;joint_m
Быстро считать деньги?;Способности к общению?;joint_m
На глаз вычислять ненадежного заемщика?;Способности к общению?;joint_m
Да мало ли что является ключевым для вашего будущего рабочего места.;Первое: вам следует очень конкретно описать способности, которыми должен обладать идеальный, но абстрактный сотрудник вашего профиля.;evaluation_r
И не обязательно ключевые навыки, можно и дополнительные, но очень помогающие.;Первое: вам следует очень конкретно описать способности, которыми должен обладать идеальный, но абстрактный сотрудник вашего профиля.;joint_m
Главное – составьте список, и подробнее, и детальнее, и предметнее.;Первое: вам следует очень конкретно описать способности, которыми должен обладать идеальный, но абстрактный сотрудник вашего профиля.;elaboration_r
Здесь ключевое слово «предметнее»:;Главное – составьте список, и подробнее, и детальнее, и предметнее.;elaboration_r
раскройте ваше понимание термина в действиях.;Здесь ключевое слово «предметнее»:;elaboration_r
Скажем, любимое всеми качество «коммуникабельность».;Умение разговорить, умение выстроить дружеские отношения с любым человеком,;preparation_r
Что это для вас?;Умение разговорить, умение выстроить дружеские отношения с любым человеком,;solutionhood_r
Умение разговорить, умение выстроить дружеские отношения с любым человеком,;Здесь ключевое слово «предметнее»:;evidence_r
умение «заразить» хорошим настроением,;Умение разговорить, умение выстроить дружеские отношения с любым человеком,;joint_m
умение «продать слона»?;Умение разговорить, умение выстроить дружеские отношения с любым человеком,;joint_m
И как это выглядит:;Умение разговорить, умение выстроить дружеские отношения с любым человеком,;joint_m
вы рассказываете,;И как это выглядит:;elaboration_r
вы слушаете,;вы рассказываете,;joint_m
вы последовательно отрываете пуговицы на пиджаке собеседника…;вы рассказываете,;joint_m
В общем, конкретизируйте все эти навыки.;Умение разговорить, умение выстроить дружеские отношения с любым человеком,;evaluation_r
Затем шаг второй:;Вот это и будет вашим конкурентным преимуществом.;solutionhood_r
а что из найденного и тщательно записанного можно найти в вашем «типа непрофильном» образовании или опыте?;Затем шаг второй:;elaboration_r
Вот это и будет вашим конкурентным преимуществом.;Первое: вам следует очень конкретно описать способности, которыми должен обладать идеальный, но абстрактный сотрудник вашего профиля.;sequence_m
Следующий уровень продвинутости и сложности – хобби.;И я сам, и многие другие ответственные товарищи категорически запрещают писать о своем хобби в резюме.;preparation_r
И я сам, и многие другие ответственные товарищи категорически запрещают писать о своем хобби в резюме.;Так вот, уметь связать свое хобби с профессией,;preparation_r
Раскрывать не буду,;И я сам, и многие другие ответственные товарищи категорически запрещают писать о своем хобби в резюме.;elaboration_r
это самостоятельная тема.;Раскрывать не буду,;cause_r
Примите как данность.;Раскрывать не буду,;elaboration_r
Но в собеседовании вопрос может всплыть,;И я сам, и многие другие ответственные товарищи категорически запрещают писать о своем хобби в резюме.;contrast_m
мало ли какие идеи движут конкретным нанимателем.;Но в собеседовании вопрос может всплыть,;evaluation_r
«продать» как конкурентное преимущество тоже важно.;Так вот, уметь связать свое хобби с профессией,;joint_m
Справедливости ради, здесь у народа есть некоторые устоявшиеся штампы:;Так вот, уметь связать свое хобби с профессией,;evidence_r
«на рыбалке я отдыхаю от работы,;Справедливости ради, здесь у народа есть некоторые устоявшиеся штампы:;evidence_r
так сказать, набираю сил перед забегом».;«на рыбалке я отдыхаю от работы,;cause_r
Наивно, конечно,;Справедливости ради, здесь у народа есть некоторые устоявшиеся штампы:;evaluation_r
но прокатывает.;Наивно, конечно,;contrast_m
Но иногда это сделать непросто, например, врач-охотник.;Справедливости ради, здесь у народа есть некоторые устоявшиеся штампы:;contrast_m
Но здесь помогает тот же самый принцип, который я изложил выше.;Но иногда это сделать непросто, например, врач-охотник.;contrast_m
В качестве иллюстрации могу сказать, что для руководителя очень полезное хобби – катание на лошадях, конкур там или просто прогулки.;Но здесь помогает тот же самый принцип, который я изложил выше.;evidence_r
Для «продажника» очень полезное хобби – парные танцы.;В качестве иллюстрации могу сказать, что для руководителя очень полезное хобби – катание на лошадях, конкур там или просто прогулки.;joint_m
Для водителя – командные и очень динамичные игры, тот же большой теннис или парный бадминтон.;В качестве иллюстрации могу сказать, что для руководителя очень полезное хобби – катание на лошадях, конкур там или просто прогулки.;joint_m
Подумайте, какая тут связь,;Но здесь помогает тот же самый принцип, который я изложил выше.;evaluation_r
потренируйтесь.;Подумайте, какая тут связь,;joint_m
И, наконец, высший пилотаж:;Понятное дело, что восприятие наших некоторых качеств как недостатков вещь сугубо субъективная.;preparation_r
продавать свои «недостатки».;И, наконец, высший пилотаж:;elaboration_r
Сижу дома с ребенком,;И, наконец, высший пилотаж:;evidence_r
новичок в профессии,;Сижу дома с ребенком,;joint_m
перерыв в стаже 50 лет,;Сижу дома с ребенком,;joint_m
да и возраст «не тот».;Сижу дома с ребенком,;joint_m
К сожалению, тут нет универсального правила;и лучшим вариантом будет обращение к специалисту.;cause_r
и лучшим вариантом будет обращение к специалисту.;Понятное дело, что восприятие наших некоторых качеств как недостатков вещь сугубо субъективная.;evaluation_r
Но все равно, хотя бы в качестве упражнения,;и лучшим вариантом будет обращение к специалисту.;contrast_m
подумайте;Но все равно, хотя бы в качестве упражнения,;elaboration_r
и придумайте, как это можно использовать лично для вас.;подумайте;joint_m
И такое упражнение будет полезно;Но все равно, хотя бы в качестве упражнения,;evaluation_r
хотя бы тем, что вы пересмотрите свое отношение к себе же.;И такое упражнение будет полезно;concession_r
А в качестве бонуса увидите свои настоящие конкурентные преимущества.;И такое упражнение будет полезно;joint_m
