EDU_1;EDU_2;Relation
(ага, в прошлом году газовщики такой хипеж подняли по поводу незаключенных договоров на обслуживание, это было что то);Но сказала, что газовая служба (газовщики) отказались обслуживать газовое оборудование;evaluation_r
и что теперь газовое оборудование будут обслуживать они;На что она мне сказала, что ей женщина представилась как сотрудник газовой службы,;joint_m
(кто они, хрен его знает).;и что теперь газовое оборудование будут обслуживать они;evaluation_r
И еще сказала, что газ сейчас поступает без запаха;На что она мне сказала, что ей женщина представилась как сотрудник газовой службы,;joint_m
и;И еще сказала, что газ сейчас поступает без запаха;joint_m
при утечке;его невозможно почувствовать.;condition_r
его невозможно почувствовать.;и;same-unit_m
При этом уточнила, одна ли теща проживает.;Теща сказала, что одна.;solutionhood_r
Теща сказала, что одна.;Мнимая сотрудница газовой службы говорит, что по новым требованиям (чьим требованиям?),;cause_r
Ну и понеслось.;Теща сказала, что одна.;joint_m
Мнимая сотрудница газовой службы говорит, что по новым требованиям (чьим требованиям?),;На что она мне сказала, что ей женщина представилась как сотрудник газовой службы,;joint_m
ссылаясь на какое то неизвестное постановление правительства РФ,;необходимо установить сигнализатор утечки газа,;condition_r
необходимо установить сигнализатор утечки газа,;Мнимая сотрудница газовой службы говорит, что по новым требованиям (чьим требованиям?),;same-unit_m
иначе штраф (запугивание).;Мнимая сотрудница газовой службы говорит, что по новым требованиям (чьим требованиям?),;contrast_m
И еще говорит, что как раз у нее есть такой прибор;Теща побежала,;solutionhood_r
и что теще срочно необходимо его купить.;И еще говорит, что как раз у нее есть такой прибор;joint_m
Всего за 5900 рублей.;И еще говорит, что как раз у нее есть такой прибор;joint_m
На что теща говорит, что дорого,;И еще говорит, что как раз у нее есть такой прибор;joint_m
да и денег у нее нет.;На что теща говорит, что дорого,;joint_m
А эта мнимая газовщица отвечает, а что сейчас дешево?;И предлагает теще занять деньги у соседей.;solutionhood_r
И предлагает теще занять деньги у соседей.;И еще говорит, что как раз у нее есть такой прибор;contrast_m
Да и еще, говорит, что всем уже в деревне поставили такой прибор, даже тем, у кого по проекту стоит,;И еще говорит, что как раз у нее есть такой прибор;contrast_m
потому что у них уже устарел;Да и еще, говорит, что всем уже в деревне поставили такой прибор, даже тем, у кого по проекту стоит,;cause_r
(ага, устарел, щас),;потому что у них уже устарел;evaluation_r
продемонстрировала пачку договоров;И еще говорит, что как раз у нее есть такой прибор;joint_m
и говорит, что уже закончили работать в деревне;продемонстрировала пачку договоров;sequence_m
(ага, всех стариков уже «развели»,;и говорит, что уже закончили работать в деревне;evaluation_r
уезжают;(ага, всех стариков уже «развели»,;joint_m
и где потом их теща искать будет?;(ага, всех стариков уже «развели»,;joint_m
А в начале разговора сказала, что будут обслуживать газовое оборудование).;(ага, всех стариков уже «развели»,;contrast_m
А у них типа новейший современный прибор,;продемонстрировала пачку договоров;contrast_m
у которого срок службы 5 лет,;и что потом они заменять его бесплатно;cause_r
и что потом они заменять его бесплатно;А у них типа новейший современный прибор,;elaboration_r
(разбежались бесплатно менять,;и что потом они заменять его бесплатно;evaluation_r
держи карман шире, ну натуральный развод).;(разбежались бесплатно менять,;joint_m
И уговорила.;Теща побежала,;cause_r
Теща побежала,;Мнимая сотрудница газовой службы говорит, что по новым требованиям (чьим требованиям?),;joint_m
заняла деньги.;Теща побежала,;joint_m
Газовщица заполнила договор (один экземпляр),;Теща побежала,;joint_m
теща подписала;Газовщица заполнила договор (один экземпляр),;sequence_m
и спрашивает (все-таки бывший директор школы), а ей экземпляр?;Газовщица заполнила договор (один экземпляр),;sequence_m
На что газовщица говорит, да вам не нужно, незачем.;Газовщица заполнила договор (один экземпляр),;contrast_m
Вобщем достала газовщица из коробки  приборчик, под названием универсальный детектор «Спасатель»,;Теща побежала,;joint_m
воткнула блок питания в розетку,;Вобщем достала газовщица из коробки  приборчик, под названием универсальный детектор «Спасатель»,;sequence_m
что там изобразила,;Вобщем достала газовщица из коробки  приборчик, под названием универсальный детектор «Спасатель»,;sequence_m
якобы продемонстрировала его работу,;что там изобразила,;evaluation_r
закинула на кухонный шкафчик.;Вобщем достала газовщица из коробки  приборчик, под названием универсальный детектор «Спасатель»,;sequence_m
Заполнила товарный чек,;Вобщем достала газовщица из коробки  приборчик, под названием универсальный детектор «Спасатель»,;sequence_m
дала теще подписать. И все…;Заполнила товарный чек,;sequence_m
полез в интернет;Я после звонка тещи возмутился этим фактом впаривания ненужного нам прибора,;sequence_m
и вижу, что в магазинах аналогичные приборы стоят порядка 2 тысяч рублей.;Я после звонка тещи возмутился этим фактом впаривания ненужного нам прибора,;sequence_m
И это в реальных магазинах, куда в случае чего можно прийти;Я после звонка тещи возмутился этим фактом впаривания ненужного нам прибора,;elaboration_r
и сдать неисправный прибор.;И это в реальных магазинах, куда в случае чего можно прийти;joint_m
А этих пойди найди.;И это в реальных магазинах, куда в случае чего можно прийти;contrast_m
В ближайший выходной по приезде к теще я увидел, что это за прибор;ОН НИЧЕГО НЕ ОБНАРУЖИВАЛ. Ни газ, не пары бензина, этанола и даже сигаретный дым, как написано на коробке и в руководстве по эксплуатации.;preparation_r
(фото прилагается).;В ближайший выходной по приезде к теще я увидел, что это за прибор;elaboration_r
Коробка красивая,;В ближайший выходной по приезде к теще я увидел, что это за прибор;evaluation_r
прибор явно туфтовый, даже по внешнему виду.;Коробка красивая,;contrast_m
Я попробовал этот прибор на его работоспособность.;ОН НИЧЕГО НЕ ОБНАРУЖИВАЛ. Ни газ, не пары бензина, этанола и даже сигаретный дым, как написано на коробке и в руководстве по эксплуатации.;cause_r
Ни реагировал даже на нажатие кнопки «Контроль».;ОН НИЧЕГО НЕ ОБНАРУЖИВАЛ. Ни газ, не пары бензина, этанола и даже сигаретный дым, как написано на коробке и в руководстве по эксплуатации.;joint_m
Кстати произведен прибор ООО НПО «Биос», г.Смоленск, для ООО «Промтехресурс-Тула».;ОН НИЧЕГО НЕ ОБНАРУЖИВАЛ. Ни газ, не пары бензина, этанола и даже сигаретный дым, как написано на коробке и в руководстве по эксплуатации.;elaboration_r
На коробке написано «Сертификат соответствия №РОСС RU.67.001.H0083, ТУ 6398-010-77934300-2011.;Кстати произведен прибор ООО НПО «Биос», г.Смоленск, для ООО «Промтехресурс-Тула».;joint_m
Беру в руки товарный чек, подписанный тещей,;ОН НИЧЕГО НЕ ОБНАРУЖИВАЛ. Ни газ, не пары бензина, этанола и даже сигаретный дым, как написано на коробке и в руководстве по эксплуатации.;joint_m
что она якобы получила полную информацию о товаре, его свойствах, функциях, назначению, комплектации, порядке обмена и возврата товара в наглядной и доступной форме.;Беру в руки товарный чек, подписанный тещей,;evaluation_r
С информацией о том, что;Беру в руки товарный чек, подписанный тещей,;elaboration_r
согласно Постановления правительства РФ №55;данный товар возврату и обмену не подлежит, ознакомлена,;attribution_r
данный товар возврату и обмену не подлежит, ознакомлена,;С информацией о том, что;same-unit_m
исправность ей проверена,;С информацией о том, что;joint_m
товар надлежащего качества,;С информацией о том, что;joint_m
руководство по эксплуатации получено;С информацией о том, что;joint_m
и понятно,;руководство по эксплуатации получено;joint_m
претензий не имеет.;С информацией о том, что;joint_m
Ну что там она проверила,;Беру в руки товарный чек, подписанный тещей,;evaluation_r
сами понимаете.;Ну что там она проверила,;joint_m
В чеке продавец обозначен как МРЦ Спасатель, ИП Саньков А.А.,;Вобщем сплошное разводилово.;evidence_r
зарегистрированный МНС РФ по Рязанской области №5,;В чеке продавец обозначен как МРЦ Спасатель, ИП Саньков А.А.,;elaboration_r
есть адрес, абонентский ящик и телефон для связи.;В чеке продавец обозначен как МРЦ Спасатель, ИП Саньков А.А.,;joint_m
Раньше кстати этим занималась ИП Клепикова В.И. г.Рязань ИНН 622700681929;В чеке продавец обозначен как МРЦ Спасатель, ИП Саньков А.А.,;joint_m
(сведения почерпнуты из социальных сетей, в частности Вконтакте),;Раньше кстати этим занималась ИП Клепикова В.И. г.Рязань ИНН 622700681929;attribution_r
в августе она закрылась (по данным сайта egrul.nalog.ru);Раньше кстати этим занималась ИП Клепикова В.И. г.Рязань ИНН 622700681929;sequence_m
А в апреле открылся ИП Саньков А.А.;Раньше кстати этим занималась ИП Клепикова В.И. г.Рязань ИНН 622700681929;sequence_m
также зарегистрированный в г.Рязань.;А в апреле открылся ИП Саньков А.А.;elaboration_r
Я думаю что это подставные ИП, типа зицпредседателя Фунта.;В чеке продавец обозначен как МРЦ Спасатель, ИП Саньков А.А.,;evaluation_r
А на самом деле здесь основную роль играет ООО Промтехресурс-Тула,;Я думаю что это подставные ИП, типа зицпредседателя Фунта.;contrast_m
по заказу которого и изготовляется данный прибор.;А на самом деле здесь основную роль играет ООО Промтехресурс-Тула,;elaboration_r
Еще раньше данный ИП Клепикова «впаривала» пожилым людям фильтры для воды.;Я думаю что это подставные ИП, типа зицпредседателя Фунта.;background_r
жена ей лекцию прочитала, как себя вести в такой ситуации.;Я тещу конечно отругал как следует,;joint_m
Всего то нужно было мне позвонить;и я бы приехал;cause_r
и я бы приехал;Я тещу конечно отругал как следует,;elaboration_r
и все вопросы решил вовремя.;и я бы приехал;joint_m
А она даже не поняла, что ее развели,;Я тещу конечно отругал как следует,;contrast_m
счастлива была,;А она даже не поняла, что ее развели,;contrast_m
что купила такой прибор.;счастлива была,;cause_r
Дальше я звоню участковому,;Вобщем некуда податься простому человеку.;cause_r
который мне сказал, что он про эту фирму и продажи прибора знает,;Дальше я звоню участковому,;elaboration_r
что там все нормально,;который мне сказал, что он про эту фирму и продажи прибора знает,;elaboration_r
у фирмы распродажа;что там все нормально,;joint_m
и что типа теща моя купила прибор сама, добровольно,;который мне сказал, что он про эту фирму и продажи прибора знает,;joint_m
что никто ее не заставлял,;и что типа теща моя купила прибор сама, добровольно,;joint_m
и вообще ему некогда;который мне сказал, что он про эту фирму и продажи прибора знает,;joint_m
и бросил трубку.;и вообще ему некогда;joint_m
Параллельно я отправил сообщение об этой проблеме в блог губернатора, на местное телевидение (в итоге результата ноль целых ноль десятых).;Дальше я звоню участковому,;joint_m
Нет защиты от мошенников ни от кого, ни от полиции, ни от губернатора.;Вобщем некуда податься простому человеку.;joint_m
Я уж решил, что концов найти невозможно;Вобщем некуда податься простому человеку.;contrast_m
и без особой надежды позвонил на телефон, указанный в товарном чеке.;Я уж решил, что концов найти невозможно;joint_m
И о чудо! Мне ответили, именно ИП Саньков.;Я уж решил, что концов найти невозможно;elaboration_r
На мою претензию, на неработоспособность прибора;Вобщем некуда податься простому человеку.;sequence_m
(я не стал говорить про разводилово,;На мою претензию, на неработоспособность прибора;evaluation_r
потому что бесполезно, формально вроде бы все по закону);(я не стал говорить про разводилово,;cause_r
сказали, пишите письменную претензию;На мою претензию, на неработоспособность прибора;same-unit_m
и присылайте на абонентский ящик.;На мою претензию, на неработоспособность прибора;sequence_m
Претензию я отправил им ценным заказным письмом с описью, в течение 5 дней с момента покупки. Все в установленные законодательством сроки.;На мою претензию, на неработоспособность прибора;sequence_m
Ответ пришел,;Претензию я отправил им ценным заказным письмом с описью, в течение 5 дней с момента покупки. Все в установленные законодательством сроки.;elaboration_r
правда без подписи,;Ответ пришел,;condition_r
но по сути, деньги вернуть отказались,;Ответ пришел,;contrast_m
предложили обмен.;но по сути, деньги вернуть отказались,;joint_m
Меня этот вариант не устраивает категорически.;Ответ пришел,;evaluation_r
Неужели же нет на них управы?;продавец обязан вернуть деньги в 10 дневный срок с момента получения претензии.;solutionhood_r
По закону ЗПП статья 18;продавец обязан вернуть деньги в 10 дневный срок с момента получения претензии.;attribution_r
продавец обязан вернуть деньги в 10 дневный срок с момента получения претензии.;На мою претензию, на неработоспособность прибора;evaluation_r
В результате консультаций в Роспотребнадзоре и на форуме юристов;получается, что нужно идти в суд.;cause_r
получается, что нужно идти в суд.;продавец обязан вернуть деньги в 10 дневный срок с момента получения претензии.;joint_m
Вот ведь гады, на том и расчет строится,;получается, что нужно идти в суд.;elaboration_r
что разведут пожилого человека,;Вот ведь гады, на том и расчет строится,;elaboration_r
он даже и не поймет этого,;Вот ведь гады, на том и расчет строится,;contrast_m
а уж в суд из-за такой суммы мало кто пойдет.;он даже и не поймет этого,;joint_m
Зла не хватает! Сволочи!;Вот ведь гады, на том и расчет строится,;evaluation_r
Меня попробовали бы развести.;Зла не хватает! Сволочи!;joint_m
Я б им показал.;Зла не хватает! Сволочи!;joint_m
А в результате поисков в интернете выяснилось,;что ребята работают по крупному, в разных регионах.;cause_r
что ребята работают по крупному, в разных регионах.;продавец обязан вернуть деньги в 10 дневный срок с момента получения претензии.;joint_m
На сайте Роспотребнадзора Брянской области;даже висит предупреждение о том,;attribution_r
даже висит предупреждение о том,;что ребята работают по крупному, в разных регионах.;evidence_r
чтобы народ не велся на развод;даже висит предупреждение о том,;purpose_r
и не покупал эту хрень.;чтобы народ не велся на развод;joint_m
И в соцсетях и просто в  Интернете;много есть отзывов об этих мошенниках.;attribution_r
много есть отзывов об этих мошенниках.;даже висит предупреждение о том,;joint_m
И никто, не полиция, ни власти никаких мер не принимают!;продавец обязан вернуть деньги в 10 дневный срок с момента получения претензии.;joint_m
на что они меня послали… в суд.;Я, позвонив еще раз им  (ИП Саньков А.А.) по телефону, предложил добровольно вернуть деньги,;contrast_m
Делать нечего,;собираю документы;evaluation_r
собираю документы;Я, позвонив еще раз им  (ИП Саньков А.А.) по телефону, предложил добровольно вернуть деньги,;elaboration_r
и готовлю исковое заявление в суд от имени тещи.;собираю документы;sequence_m
Собираюсь подать заявление в полицию, (мошенничество чистой воды, да еще и в масштабах страны),;собираю документы;evidence_r
написать в прокуратуру, министру МВД, на сайт Президенту,;Собираюсь подать заявление в полицию, (мошенничество чистой воды, да еще и в масштабах страны),;joint_m
обратиться в СМИ.;Собираюсь подать заявление в полицию, (мошенничество чистой воды, да еще и в масштабах страны),;joint_m
Вобщем я так всего этого не оставлю.;Я, позвонив еще раз им  (ИП Саньков А.А.) по телефону, предложил добровольно вернуть деньги,;evaluation_r
«С жульем допустим надо бороться!»;Вобщем я так всего этого не оставлю.;elaboration_r
сказал Папанов А.Д. в фильме «Берегись автомобиля»;«С жульем допустим надо бороться!»;attribution_r
и я с ним полностью согласен.;«С жульем допустим надо бороться!»;joint_m
