EDU_1;EDU_2;Relation
Водные процедуры важны не только мне.;бежать не далеко);evaluation_r
Мчимся в «баню»;бежать не далеко);sequence_m
Там ещё спят...;Мчимся в «баню»;elaboration_r
Но есть волшебный звоночек!);Там ещё спят...;contrast_m
Мойка, коврики, пылесос...;бежать не далеко);sequence_m
И вот она — моя «дачка»);бежать не далеко);sequence_m
Здесь у меня скидка почти 25%.;Теперь заправка.;elaboration_r
Полный бак (а это почти на 550 км) совсем не помешает.;Здесь у меня скидка почти 25%.;joint_m
Работу начинаем с моего любимого американо с мохито в любимой «чашке» и...;Теперь заправка.;sequence_m
Как-то заехал на АЗС и внимание привлекла книга с приятным названием и переплётом любимого цвета));Книга очень интересно построена.;preparation_r
Полистал...;Как-то заехал на АЗС и внимание привлекла книга с приятным названием и переплётом любимого цвета));sequence_m
Процесс затянулся минут на 20.;Полистал...;evaluation_r
Мысли основателей философского направления под названием стоицизм.;Оказалось, что всё уже давно придумано!;evidence_r
А я то думал, что в этом направлении думаю только я)));Мысли основателей философского направления под названием стоицизм.;contrast_m
Оказалось, что всё уже давно придумано!;Книга очень интересно построена.;background_r
Её не нужно «глотать».;Книга очень интересно построена.;elaboration_r
В ней 366 изречений Великих,;Её не нужно «глотать».;contrast_m
каждое из которых рассчитано на размышления в течение дня.;В ней 366 изречений Великих,;elaboration_r
В моём случае — в течение рабочей смены вместо сквернословия и нервов в пробках));В ней 366 изречений Великих,;condition_r
Даже привязка к календарю есть.;Её не нужно «глотать».;joint_m
Правда я начал не 1-го января, а чуть раньше,;поэтому мой календарь немного сдвинут);cause_r
поэтому мой календарь немного сдвинут);Даже привязка к календарю есть.;contrast_m
Сегодня будем размышлять над следующим изречением;Её не нужно «глотать».;elaboration_r
(тем, кто не знает иностранных языков — Google в помощь);Сегодня будем размышлять над следующим изречением;condition_r
Пора в работу!;Рекламная наклейка на бортах авто предполагает премию около 300 usd;preparation_r
Начинаем в UBER.;Пора в работу!;elaboration_r
в случае выполнения 500 поездок в месяц.;Рекламная наклейка на бортах авто предполагает премию около 300 usd;condition_r
Мне осталось 19.;Рекламная наклейка на бортах авто предполагает премию около 300 usd;elaboration_r
Нормальные площадки включили таймер.;Буду работать на этой площадке до окончания таймера.;cause_r
Можно работать не больше 12 часов;Нормальные площадки включили таймер.;elaboration_r
(без учета отключений в процессе работы).;Можно работать не больше 12 часов;condition_r
После этого необходимо сделать паузу не меньше 6-ти часов.;Нормальные площадки включили таймер.;sequence_m
Буду работать на этой площадке до окончания таймера.;Рекламная наклейка на бортах авто предполагает премию около 300 usd;joint_m
Включаем навигацию.;После выхода на линию практически сразу первый заказ...;sequence_m
Поехали...;После выхода на линию практически сразу первый заказ...;sequence_m
Городок только просыпается перед Новым годом.;После выхода на линию практически сразу первый заказ...;sequence_m
Но заказов уже много.;Городок только просыпается перед Новым годом.;contrast_m
Светает быстро.;Но заказов уже много.;elaboration_r
Работа кипит...;Светает быстро.;joint_m
Есть в нашем городке и железнодорожный вокзал.;За одним из таких сейчас еду.;background_r
Иногда сюда приезжают приезжие.;Есть в нашем городке и железнодорожный вокзал.;joint_m
За одним из таких сейчас еду.;После выхода на линию практически сразу первый заказ...;sequence_m
Приезжий очень любит наш городок;и решил поселиться в Hilton.;cause_r
и решил поселиться в Hilton.;За одним из таких сейчас еду.;elaboration_r
Центральные улица и площадь.  Есть и речушка...  И Дворец пионеров. Правда, сейчас как-то по-другому называется...  И золотые купола... Но не для шансона, а для верян и туристов.  И память о подвигах наших дедов мы чтим, хоть бы кто что не говорил...  А на этом бульваре в рабочие дни обычно пробки.  10 минут от центра. Почти центр...)  Кто-то построил себе гаражик)  Не Европа поди пока. На тротуарах парковаться можно);За одним из таких сейчас еду.;elaboration_r
А это административная часть городка.;Здесь заседают очень серьёзные пацаны.;preparation_r
У них очень важная работа:;Здесь заседают очень серьёзные пацаны.;evaluation_r
нажимать кнопки «за-против-воздержался».;У них очень важная работа:;contrast_m
Воздерживаются редко.;нажимать кнопки «за-против-воздержался».;elaboration_r
Только когда по какой-то причине антибиотики принимают.;Воздерживаются редко.;condition_r
Ведь всем известно, что антибиотики и алкоголь вместе нельзя.;Только когда по какой-то причине антибиотики принимают.;background_r
Кабинет министров.;Здесь заседают очень серьёзные пацаны.;joint_m
Вот всегда,;Кабинет министров.;evaluation_r
когда проезжаю мимо,;задаюсь вопросом: зачем в кабинете столько окон?;condition_r
задаюсь вопросом: зачем в кабинете столько окон?;Вот всегда,;same-unit_m
Но этот вопрос скорее к дизайнерам интерьеров-экстерьеров...;Вот всегда,;contrast_m
Поднимаемся по улочке...;Сегодня здесь и выпить-закусить можно,;preparation_r
А вот и ёлочка!);Поднимаемся по улочке...;elaboration_r
Сегодня здесь и выпить-закусить можно,;Можно, к примеру, познакомиться под ёлочкой с красивой девушкой,;background_r
и просто пройтись...;Сегодня здесь и выпить-закусить можно,;joint_m
И HYATT рядом.;Сегодня здесь и выпить-закусить можно,;elaboration_r
рядом выпить-закусить;Можно, к примеру, познакомиться под ёлочкой с красивой девушкой,;sequence_m
и пригласить её на утренний «завтрак в постель» в HYATT.;Можно, к примеру, познакомиться под ёлочкой с красивой девушкой,;sequence_m
Думаю, вероятность отказа очень низкая!;Можно, к примеру, познакомиться под ёлочкой с красивой девушкой,;evaluation_r
Ой... Чего это я?;У меня размышления над изречением Марка Аврелия ведь...;solutionhood_r
У меня размышления над изречением Марка Аврелия ведь...;Думаю, вероятность отказа очень низкая!;contrast_m
Как и во всех городках, в нашем тоже есть рынок.;Ну а вот и трофей);preparation_r
Кстати, на некоторых торговых точках здесь можно рассчитаться криптой...;Как и во всех городках, в нашем тоже есть рынок.;elaboration_r
У таксистов они часто случаются.;Ну а вот и трофей);background_r
Вез девушку из супермаркета с двумя полными пакетами.;Ну а вот и трофей);elaboration_r
Не ставила в багажник,;Вез девушку из супермаркета с двумя полными пакетами.;elaboration_r
взяла с собой в салон.;Не ставила в багажник,;contrast_m
Видно выпало...;Вез девушку из супермаркета с двумя полными пакетами.;evaluation_r
Надеюсь, носиться возвращать не придется);Вез девушку из супермаркета с двумя полными пакетами.;contrast_m
Можно стекла протирать в авто,;Вез девушку из супермаркета с двумя полными пакетами.;purpose_r
а можно просто в сервант поставить.;Можно стекла протирать в авто,;joint_m
Правда, серванта у меня нет);а можно просто в сервант поставить.;contrast_m
Время сделать перерывчик;Пробка... Можно поразмышлять о мысли Марка Аврелия);sequence_m
и перекусить...;Время сделать перерывчик;joint_m
Как всегда — АЗС);Время сделать перерывчик;elaboration_r
Сегодня у нас запеченные в сухарях куриные грудки с соусом барбекю, чиабата с сыром и чай с чёрной смородиной и базиликом.;Время сделать перерывчик;elaboration_r
Так хочется сотворить что-то новогоднее...;Идея приходит конечно же на АЗС.;evaluation_r
Идея приходит конечно же на АЗС.;Увидел шоколад.;preparation_r
Увидел шоколад.;Вот что вышло));solutionhood_r
С новогодней скидкой. Чуть меньше 1,3 usd за штучку.;Увидел шоколад.;elaboration_r
Если не изменяет память,;дешевле, чем в Duty Free.;condition_r
дешевле, чем в Duty Free.;С новогодней скидкой. Чуть меньше 1,3 usd за штучку.;comparison_m
Беру 10 штучек для клиентов!;Увидел шоколад.;joint_m
И пусть только откажутся фоткаться));Беру 10 штучек для клиентов!;contrast_m
Шоколад закончился);Вот что вышло));elaboration_r
Работаем дальше!);Перед самым Новым годом сработал таймер UBER.;preparation_r
Самое важное, что есть 19 поездок с бооольшим запасом!);Премия будет!);cause_r
Премия будет!);Перед самым Новым годом сработал таймер UBER.;evaluation_r
Переключаюсь в Яндекс);Перед самым Новым годом сработал таймер UBER.;sequence_m
И работаю пока не почувствую усталость и опасность!);Перед самым Новым годом сработал таймер UBER.;sequence_m
Всё! На этом, пожалуй, всё!;И работаю пока не почувствую усталость и опасность!);evaluation_r
Хоть от заказов отбоя нет;Всё! На этом, пожалуй, всё!;evaluation_r
и коэффициенты высокие,;Хоть от заказов отбоя нет;joint_m
но как раз тот случай, что всех денег не заработаешь);Хоть от заказов отбоя нет;contrast_m
Дома! Так получилось, что уже через 2 минуты!);Перед самым Новым годом сработал таймер UBER.;sequence_m
Намотал по нашему городку аж 532 км);Дома! Так получилось, что уже через 2 минуты!);elaboration_r
До вечера отдыхаю.;Перед самым Новым годом сработал таймер UBER.;sequence_m
Костёр, сосиски...;А вечером...;elaboration_r
И будет это где-то так...;Костёр, сосиски...;elaboration_r
