EDU_1;EDU_2;Relation
сказал Сердце есть,;(врач что-то посмотрел там,;elaboration_r
но маленькое,;сказал Сердце есть,;contrast_m
больше нчего не вижу),;сказал Сердце есть,;evaluation_r
а на Катину не забили,;Только на мою аритмию забили,;contrast_m
потому что счас же можно ее отправить куда-нибудь плаааааааааааатно!;а на Катину не забили,;cause_r
Ну и, естественно, сразу дали кучу направлений - на УЗИ сердца, на аппаратик, который надо привесить и с ним ходить,;Неа. Срзу - иди в НГМЦ,;preparation_r
и даже не подумали предложить каких-то бесплатных вариантов.;Ну и, естественно, сразу дали кучу направлений - на УЗИ сердца, на аппаратик, который надо привесить и с ним ходить,;contrast_m
Ну, типа, девушка,;Неа. Срзу - иди в НГМЦ,;solutionhood_r
если вам бесплатно,;то попробуйте записаться туда и туда,;condition_r
то попробуйте записаться туда и туда,;Ну, типа, девушка,;same-unit_m
а есди хотите,;можете платно.;condition_r
можете платно.;Ну, типа, девушка,;contrast_m
за эту процедуру с тебя столько, за эту - столько;Неа. Срзу - иди в НГМЦ,;elaboration_r
(они там что, на откатах все сидят, мне очень интересно?).;Неа. Срзу - иди в НГМЦ,;evaluation_r
Я зла.;Неа. Срзу - иди в НГМЦ,;evaluation_r
Я очень зла.;Я зла.;elaboration_r
Я сама в жизни не могла попасть к нашим врачам - ни платно, ни бесплатно,;Я зла.;background_r
самый надежный шанс - деньги на руки.;Я сама в жизни не могла попасть к нашим врачам - ни платно, ни бесплатно,;contrast_m
Но заколебало же!;Я сама в жизни не могла попасть к нашим врачам - ни платно, ни бесплатно,;evaluation_r
Во-первых, я позвонила в саму страховую компанию,;Каждая страховка включает в себя определенный список услуг,;preparation_r
чтоб уточнить, положены ли по данной страховке такие обследования.;Во-первых, я позвонила в саму страховую компанию,;purpose_r
конечно, не мешало бы их где-то иметь полным списком,;Каждая страховка включает в себя определенный список услуг,;concession_r
но это закрытая информация,;конечно, не мешало бы их где-то иметь полным списком,;contrast_m
поэтому никогда не лишним бывает уточнить прямо в страховой,;но это закрытая информация,;cause_r
там спросят ФИО и номер страховки,;поэтому никогда не лишним бывает уточнить прямо в страховой,;elaboration_r
чтоб сказать вам, можете ли вы получить данную медицинскую услугу о страховке;там спросят ФИО и номер страховки,;purpose_r
(то есть бесплатно для вас),;чтоб сказать вам, можете ли вы получить данную медицинскую услугу о страховке;restatement_m
или страховка не обеспечивает вам данного вида медуслуг,;чтоб сказать вам, можете ли вы получить данную медицинскую услугу о страховке;contrast_m
и вы должны платить из своего кармана.;или страховка не обеспечивает вам данного вида медуслуг,;joint_m
перенаправили на телефон врача-эксперта данной страховой компании,;Меня обо всей ситуации подробно расспросили,;sequence_m
врач-эксперт подтвердил, что по направлению врача обследование сердца должно быть бесплатным, а уж беременным - тем более.;Меня обо всей ситуации подробно расспросили,;sequence_m
Тогда я позвонила в отдел по защите прав застрахованных,;Меня обо всей ситуации подробно расспросили,;sequence_m
чтоб узнать, что делать,;Тогда я позвонила в отдел по защите прав застрахованных,;purpose_r
если страховая утверждает, что обследование можно пройти бесплатно,;чтоб узнать, что делать,;condition_r
а больница утверждает - что можно только платно,;если страховая утверждает, что обследование можно пройти бесплатно,;contrast_m
и других вариантов нет.;если страховая утверждает, что обследование можно пройти бесплатно,;contrast_m
Узнала много нового для себя.;Меня обо всей ситуации подробно расспросили,;evaluation_r
Итак, как лечиться бесплатно по полису ОМС;первое, что вы должны уточнить, вот прямо дословно, записывайте:;preparation_r
Когда человек в белом халате утверждает вам, что вот это вы можете пройти бесплатно,;первое, что вы должны уточнить, вот прямо дословно, записывайте:;condition_r
а вот это у нас только платно,;Когда человек в белом халате утверждает вам, что вот это вы можете пройти бесплатно,;contrast_m
первое, что вы должны уточнить, вот прямо дословно, записывайте:;Итак, звоните;solutionhood_r
Это моя страховка не покрывает данный вид услуг,;первое, что вы должны уточнить, вот прямо дословно, записывайте:;elaboration_r
или я эти услуги бесплатно не могу получить в ВАШЕЙ больнице,;Это моя страховка не покрывает данный вид услуг,;joint_m
но могу - в какой-нибудь другой?;или я эти услуги бесплатно не могу получить в ВАШЕЙ больнице,;contrast_m
Если доктор начинает краснет,;то не теряйте времени,;condition_r
бледнеть;Если доктор начинает краснет,;joint_m
и покрываться разноцветными пятнами,;Если доктор начинает краснет,;joint_m
но так ничего и не пояснит,;Если доктор начинает краснет,;contrast_m
то не теряйте времени,;первое, что вы должны уточнить, вот прямо дословно, записывайте:;sequence_m
звоните в свою страховую компанию;то не теряйте времени,;joint_m
(телефон записан прямо на вашем страховом свидетельстве).;звоните в свою страховую компанию;elaboration_r
Не стесняйтесь,;звоните в свою страховую компанию;evaluation_r
в этом нет ничего страшного,;Не стесняйтесь,;evaluation_r
вы же как-то разбираетесь со страховщиками,;в этом нет ничего страшного,;elaboration_r
когда побьете машину?;вы же как-то разбираетесь со страховщиками,;condition_r
А ваше здоровье гораздо дороже машин.;в этом нет ничего страшного,;contrast_m
и говорите: Здравствуйте, я ваш застрахованный,;Итак, звоните;joint_m
врач рекомендует мне вот такое обследование,;и говорите: Здравствуйте, я ваш застрахованный,;joint_m
могу ли я его получить бесплатно по страховке, или нет?;врач рекомендует мне вот такое обследование,;elaboration_r
У вас уточнят город, ФИО, номер страхового полиса;Врач-эксперт просто отследит логическую цепочку,;preparation_r
и возможно попросят перезвонить врачу-эксперту.;У вас уточнят город, ФИО, номер страхового полиса;joint_m
а правильной она считается в таком случае:;Врач-эксперт просто отследит логическую цепочку,;evaluation_r
терапевт посылает вас к специалисту, специалист - на обследование по своей области.;а правильной она считается в таком случае:;condition_r
То есть на УЗИ вен вас может отправить хирург, на УЗИ сердца - кардиолог,;терапевт посылает вас к специалисту, специалист - на обследование по своей области.;elaboration_r
а терапевт - не может.;То есть на УЗИ вен вас может отправить хирург, на УЗИ сердца - кардиолог,;contrast_m
Не оплачиваются обследования типа;То есть на УЗИ вен вас может отправить хирург, на УЗИ сердца - кардиолог,;elaboration_r
а давайте мне все проверим на всякий случай,;Не оплачиваются обследования типа;elaboration_r
оплачиваются с подозрениями на диагноз.;Не оплачиваются обследования типа;contrast_m
Это очевидно, надеюсь, да?;Не оплачиваются обследования типа;evaluation_r
Но вот беда - ЗА НАШ С ВАМИ СЧЕТ врачи очень любят проверять все на всякий случай,;Именно поэтому они так любят нам ставить смертельные диагнозы;cause_r
т.к. подрабатывают в платных медицинских центрах,;Но вот беда - ЗА НАШ С ВАМИ СЧЕТ врачи очень любят проверять все на всякий случай,;cause_r
и им там идет %% к зарплате от того, что вы занесли в кассу.;т.к. подрабатывают в платных медицинских центрах,;joint_m
и сразу отправлять проверитьвсе сразу;Именно поэтому они так любят нам ставить смертельные диагнозы;joint_m
— и то, и то, и это, а давайте еще и это посмотрим.;и сразу отправлять проверитьвсе сразу;elaboration_r
Со страховыми этот номер не проходит;поэтому диагнозы моментально становятся не такими уж смертельными,;cause_r
(страховщики проводят аудит оплаченных обследований),;Со страховыми этот номер не проходит;elaboration_r
поэтому диагнозы моментально становятся не такими уж смертельными,;Именно поэтому они так любят нам ставить смертельные диагнозы;contrast_m
а список рекомендуемых обследований не таким уж и большим и страшным.;поэтому диагнозы моментально становятся не такими уж смертельными,;joint_m
ВЫВОД:;то не имеют права отправлять сразу в платные центры (к себе же, чаще всего).;preparation_r
если в больнице вам настоятельно рекомендуют обследоваться,;то не имеют права отправлять сразу в платные центры (к себе же, чаще всего).;condition_r
ВРАЧ ОБЯЗАН ДАТЬ НАПРАВЛЕНИЕ НА ОБСЛЕДОВАНИЕ,;то не имеют права отправлять сразу в платные центры (к себе же, чаще всего).;contrast_m
по которому вы сможете записаться либо в ту больницу, к которой прикреплены, либо в другую, где тоже данные медицинские услуги оказываются,;ВРАЧ ОБЯЗАН ДАТЬ НАПРАВЛЕНИЕ НА ОБСЛЕДОВАНИЕ,;elaboration_r
если в своей это сделать по каким-то причинам невозможно.;по которому вы сможете записаться либо в ту больницу, к которой прикреплены, либо в другую, где тоже данные медицинские услуги оказываются,;condition_r
Срок ожидания обследования/талончика должен быть реальным, но не более одного месяца.;то идите к заведующему отделением или к главврачу с жалобой,;preparation_r
Если вам говорят, что у нас это только платно;то идите к заведующему отделением или к главврачу с жалобой,;condition_r
(при том, что ваша страховая не отказывает вам в оплате данных услуг);Если вам говорят, что у нас это только платно;contrast_m
или ой, да у нас тут люди талончика по три месяца ждут,;Если вам говорят, что у нас это только платно;joint_m
потому что дают только десять талончиков в месяц (с, зав терапией НГЦБ),;или ой, да у нас тут люди талончика по три месяца ждут,;cause_r
что вам отказывают в бесплатной услуге в положенный срок.;то идите к заведующему отделением или к главврачу с жалобой,;elaboration_r
Заявление, как обычно, пишите в двух экземплярах, один экземпляр - больнице, второй - с отметкой о получении - вам.;то идите к заведующему отделением или к главврачу с жалобой,;elaboration_r
и уточняете, в каких больницах можете по данному направлению пройти необходимое обследование.;Дальше вы снова звоните в страховую,;elaboration_r
Обследуетесь.;Дальше вы снова звоните в страховую,;sequence_m
При необходимости;— лечитесь;condition_r
— лечитесь;Дальше вы снова звоните в страховую,;sequence_m
и благополучно выздоравливаете.;Дальше вы снова звоните в страховую,;sequence_m
Аминь.;Дальше вы снова звоните в страховую,;evaluation_r
Жалобу об отказе с отметкой о получении направляете в свою страховую;и в вашей больнице вдруг тоже появились бы свободные талончики к нужным специалистам, врачи-не рвачи, ремонт в отделениях и чистые туалеты.;cause_r
(адрес тоже указан прямо на свидетельстве),;Жалобу об отказе с отметкой о получении направляете в свою страховую;elaboration_r
чтобы они с этой проблемой разобрались;Жалобу об отказе с отметкой о получении направляете в свою страховую;purpose_r
(вы-то обследовались;— самое время менять мир к лучшему),;cause_r
и вылечились;(вы-то обследовались;joint_m
— самое время менять мир к лучшему),;чтобы они с этой проблемой разобрались;evaluation_r
Но вообще, по секрету, до письменной жалобы дело, скорее всего, не дойдет.;они мне сказали, что все эти услуги, которые они предлагают, по моей страховке - бесплатны,;preparation_r
Как только я произнесла, что позвонила в свою сраховую,;они мне сказали, что все эти услуги, которые они предлагают, по моей страховке - бесплатны,;condition_r
что срок ожидания - месяц,;они мне сказали, что все эти услуги, которые они предлагают, по моей страховке - бесплатны,;joint_m
и вообще я собираюсь писать на них жалобу,;они мне сказали, что все эти услуги, которые они предлагают, по моей страховке - бесплатны,;joint_m
как самым чудесным образом многокилометровая пробка очередь из глубокобеременных на УЗИ сердца рассосалась,;они мне сказали, что все эти услуги, которые они предлагают, по моей страховке - бесплатны,;contrast_m
нашей Кате сказали, что все решат,;как самым чудесным образом многокилометровая пробка очередь из глубокобеременных на УЗИ сердца рассосалась,;joint_m
будут ей бесплатные талончики,;нашей Кате сказали, что все решат,;elaboration_r
не так уж много у нас беременных с проблемами сердца (с),;будут ей бесплатные талончики,;elaboration_r
только успокойте свою свекровь.;не так уж много у нас беременных с проблемами сердца (с),;contrast_m
А я, между прочим, совершенно спокойна;они мне сказали, что все эти услуги, которые они предлагают, по моей страховке - бесплатны,;background_r
у меня ж все нужные телефоны записаны,;А я, между прочим, совершенно спокойна;cause_r
я знаю, куда бежать,;А я, между прочим, совершенно спокойна;elaboration_r
и что делать,;я знаю, куда бежать,;joint_m
если вдруг кое-кто забудет,;и что делать,;condition_r
что медицина у нас вовсе не бесплатная,;если вдруг кое-кто забудет,;elaboration_r
а очень даже страховая.;что медицина у нас вовсе не бесплатная,;contrast_m
Здоровья всем!;А я, между прочим, совершенно спокойна;evaluation_r
