EDU_1;EDU_2;Relation
У них всегда есть дорогие качественные камеры, монтажные станции, студийный свет и дополнительный персонал – осветители, звукорежиссёры, операторы и так далее.;У «оппозиции» всегда полно денег.;elaboration_r
У каждого рукопожатного борцуна свой канал «Дно-ТВ», помещение для студии, рекламные бюджеты и;У них всегда есть дорогие качественные камеры, монтажные станции, студийный свет и дополнительный персонал – осветители, звукорежиссёры, операторы и так далее.;joint_m
обслуживающий персонал,;У каждого рукопожатного борцуна свой канал «Дно-ТВ», помещение для студии, рекламные бюджеты и;same-unit_m
которого не видно в кадре,;обслуживающий персонал,;elaboration_r
но работа которого ощущается в качестве света, картинки, звука и монтажа. А также в СММ.;которого не видно в кадре,;contrast_m
Каждый Вдудь – это не просто мальчик-мажор в кадре,;У них всегда есть дорогие качественные камеры, монтажные станции, студийный свет и дополнительный персонал – осветители, звукорежиссёры, операторы и так далее.;elaboration_r
но и работа примерно десятка человек в команде;Каждый Вдудь – это не просто мальчик-мажор в кадре,;contrast_m
(начиная с подготовки к съёмке;но и работа примерно десятка человек в команде;elaboration_r
и заканчивая СММ-продвижением).;(начиная с подготовки к съёмке;joint_m
И, конечно, бот-поддержка в виде накрутки просмотров, лайков, репостов и комментов.;но и работа примерно десятка человек в команде;joint_m
Это вам не Роджерс, который снимает за один дубль, на одном дыхании на домашнюю вебку за 1500 рублей.;Каждый Вдудь – это не просто мальчик-мажор в кадре,;contrast_m
Причём делает это «когда получается урвать полчасика между работой и семьёй».;Это вам не Роджерс, который снимает за один дубль, на одном дыхании на домашнюю вебку за 1500 рублей.;elaboration_r
Их видео продвигает ютуб,;Это вам не Роджерс, который снимает за один дубль, на одном дыхании на домашнюю вебку за 1500 рублей.;contrast_m
они всегда в «трендах»,;Их видео продвигает ютуб,;joint_m
они никогда не заморачиваются на;Их видео продвигает ютуб,;joint_m
«где взять ещё пару халтур,;они никогда не заморачиваются на;elaboration_r
чтобы прожить»;«где взять ещё пару халтур,;purpose_r
– большинство из них попросту нигде не работает,;«где взять ещё пару халтур,;contrast_m
«борьба кормит».;– большинство из них попросту нигде не работает,;cause_r
Как только человек становится «борцуном с рижымом»,;то у него внезапно решаются все финансовые проблемы,;condition_r
он начинает мотаться по всей стране с лекциями и концертами,;то у него внезапно решаются все финансовые проблемы,;joint_m
он отдыхает в Таиланде, в Каталонии или на Бали,;то у него внезапно решаются все финансовые проблемы,;joint_m
а также у него образовывается куча, просто куча свободного времени;то у него внезапно решаются все финансовые проблемы,;joint_m
для ведения этой самой оппозиционной борьбы etc.;а также у него образовывается куча, просто куча свободного времени;purpose_r
И чтобы это увидеть,;не нужно быть офицером ФСБ,;purpose_r
не нужно быть офицером ФСБ,;то у него внезапно решаются все финансовые проблемы,;evidence_r
достаточно просто внимательно смотреть;не нужно быть офицером ФСБ,;contrast_m
и анализировать.;достаточно просто внимательно смотреть;joint_m
На оппозицию тратится столько денег,;что Максим Шевченко,;condition_r
что Максим Шевченко,;то в «охранителях» вам делать нечего.;evidence_r
принявший ислам,;что Максим Шевченко,;background_r
внезапно снова становится «православным человеком» и;принявший ислам,;contrast_m
при всём своём антисоветизме;что Максим Шевченко,;same-unit_m
начинает петь «Интернационал».;при всём своём антисоветизме;contrast_m
А Захар Прилепин по щелчку бросает свой батальон;что Максим Шевченко,;joint_m
и летит в Москву рассказывать избирателям о «драйве революционной борьбы» и «национал-большевистской молодости».;А Захар Прилепин по щелчку бросает свой батальон;contrast_m
Или там кладовщик на складе Егор «Тубус» Иванов из Владивостока летает на бизнесджетах в Москву пару раз в месяц.;что Максим Шевченко,;joint_m
Я вам честно скажу:;то в «охранителях» вам делать нечего.;evaluation_r
если вы хотите заработать,;то в «охранителях» вам делать нечего.;condition_r
Единственное, что вы можете заработать – это язву желудка от нервов.;то в «охранителях» вам делать нечего.;elaboration_r
Зато оппозиционер,;то в «охранителях» вам делать нечего.;contrast_m
гадящий на Россию под тем или иным углом,;Зато оппозиционер,;evaluation_r
всегда может рассчитывать на гранты, бюджеты, эфиры (в том числе и на телевидении), продвижение, просмотры и известность.;Зато оппозиционер,;same-unit_m
Как говорил Индиана Джонс;«Богатство и славу».;attribution_r
«Богатство и славу».;всегда может рассчитывать на гранты, бюджеты, эфиры (в том числе и на телевидении), продвижение, просмотры и известность.;evaluation_r
Охранителей не берут работать на телевидение.;С нами поэтому сложно.;cause_r
Баронову берут,;Охранителей не берут работать на телевидение.;elaboration_r
Носикова или Мараховского не берут.;Баронову берут,;contrast_m
Мы – идейные и принципиальные.;С нами поэтому сложно.;cause_r
С нами поэтому сложно.;Все известные мне охранители – бессеребреники.;cause_r
Проще купить того, кто изначально продажный.;С нами поэтому сложно.;contrast_m
Баронову, Собчак, Потупчик и так далее.;Проще купить того, кто изначально продажный.;elaboration_r
Многие из нас уже вкусили «молекулы свободы» на Украине,;нам угрожали пытками и убийствами, и/или последствия «мирных революций» на Донбассе.;evaluation_r
нам угрожали пытками и убийствами, и/или последствия «мирных революций» на Донбассе.;И не хотим,;cause_r
И не хотим,;Все известные мне охранители – бессеребреники.;elaboration_r
отчаянно не хотим повторения такого же в России.;И не хотим,;evaluation_r
Потому что при масштабах России это будет на порядки более жестоким и кровавым.;И не хотим,;cause_r
Не хочу,;И не хотим,;evaluation_r
не дам,;Не хочу,;joint_m
идите накуй!;Не хочу,;joint_m
Против нас миллиардные бюджеты, армии ботов и кибервойска США (шестой флот на море и далее по тексту).;что некоторые периодически не выдерживают;evidence_r
А мы – партизаны инфовойны.;Против нас миллиардные бюджеты, армии ботов и кибервойска США (шестой флот на море и далее по тексту).;contrast_m
Одиночки,;А мы – партизаны инфовойны.;elaboration_r
иногда сбившиеся в кучки.;Одиночки,;contrast_m
Каждый из нас, по масштабам противостояния – один против дивизии.;А мы – партизаны инфовойны.;evaluation_r
Вот тут смастерить из гуано и палок РПГ,;Каждый из нас, по масштабам противостояния – один против дивизии.;elaboration_r
чтобы бахнуть по вражескому «Абрамсу».;Вот тут смастерить из гуано и палок РПГ,;purpose_r
Там сапёрной лопаткой метнуть в F-35.;Вот тут смастерить из гуано и палок РПГ,;joint_m
Да я зубами гусеницы их танков грызть буду,;Вот тут смастерить из гуано и палок РПГ,;joint_m
но они не пройдут!;Да я зубами гусеницы их танков грызть буду,;contrast_m
Не удивительно,;что некоторые периодически не выдерживают;evaluation_r
и сдаются.;что некоторые периодически не выдерживают;joint_m
Сходят с дистанции,;что некоторые периодически не выдерживают;elaboration_r
едут крышей от перенапряжения (как «Иван Победа»);Сходят с дистанции,;elaboration_r
или ловят инфаркты (Григорий Витальевич Кваснюк, Игорь «Зелёный Чай» и так далее).;едут крышей от перенапряжения (как «Иван Победа»);joint_m
Да, мы тоже несём потери.;едут крышей от перенапряжения (как «Иван Победа»);evaluation_r
Некоторые, которым мы мешаем майданить, регулярно пишут нам;«Едь в окопы Донбасса!».;attribution_r
«Едь в окопы Донбасса!».;И их «Сдохни!»;solutionhood_r
Или даже «Нужно тебя выслать на Украину;«Едь в окопы Донбасса!».;joint_m
(чтобы тебя там убили)».;Или даже «Нужно тебя выслать на Украину;purpose_r
Что угодно,;«Едь в окопы Донбасса!».;evaluation_r
лишь бы им не мешали разлагать умы русских пропагандой «перестройки-2»,;после которой Россия будет окончательно уничтожена,;cause_r
после которой Россия будет окончательно уничтожена,;Что угодно,;purpose_r
на этот раз уже без шансов на восстановление.;после которой Россия будет окончательно уничтожена,;evaluation_r
Мне пишут «Да ты опух от бухла».;Что угодно,;elaboration_r
А я осунулся от систематического недосыпания.;Мне пишут «Да ты опух от бухла».;contrast_m
Холёным мажорам,;А потому годами спать по четыре часа в сутки.;cause_r
изображающим из себя нынче «пролетарских революционеров»;Холёным мажорам,;evaluation_r
не понять, что такое работать на двух работах (плюс халтуры);Холёным мажорам,;same-unit_m
и ещё и успевать вносить свой вклад в информационную защиту Родины.;Холёным мажорам,;joint_m
А потому годами спать по четыре часа в сутки.;И их «Сдохни!»;background_r
я воспринимаю как признание моих заслуг в защите Родины.;И их «Сдохни!»;evaluation_r
И их убогие фейки (про «Ляшко» или «торговал землёй Сахалина») и попытки облить меня грязью я воспринимаю как признание своей правоты.;И их «Сдохни!»;joint_m
Ибо опровергнуть меня фактами они не в состоянии.;И их «Сдохни!»;cause_r
но мы в тельняшках.;Нас мало,;contrast_m
И за нами Правда.;Нас мало,;joint_m
У нас нет бюджетов,;Нас мало,;elaboration_r
но каждый из нас – это автономная боевая единица информационного сопротивления.;У нас нет бюджетов,;contrast_m
We are Resistance!;но каждый из нас – это автономная боевая единица информационного сопротивления.;restatement_m
Партизаны инфовойны.;но каждый из нас – это автономная боевая единица информационного сопротивления.;restatement_m
Если ты за деньгами;– то можешь сразу идти в «оппозицию».;condition_r
– то можешь сразу идти в «оппозицию».;У нас нет бюджетов,;contrast_m
Там тебе радостно дадут и банку варенья, и корзину печенья, и учёбу в Стэнфорде, и продвижение на ютубе.;– то можешь сразу идти в «оппозицию».;cause_r
А если ты наш,;то вот тебе граната репоста,;condition_r
то вот тебе граната репоста,;– то можешь сразу идти в «оппозицию».;contrast_m
иди подбей вон тот бронефейк про «неуинаватого наркодельца-журналиста» на службе у Ходорковского.;то вот тебе граната репоста,;joint_m
Радио «Советское Информбюро» ставит всем песню группы «Молот Родины» под названием «Нам зачтётся».;то вот тебе граната репоста,;evaluation_r
