EDU_1;EDU_2;Relation
Профессор Теренс Кили в своей книге «Завтрак — опасный прием пищи» обнаружил,;что львиная доля исследований, в которых завтрак провозглашался беспрекословным королем, финансировались производителями хлопьев, зерновых и печений.;attribution_r
что львиная доля исследований, в которых завтрак провозглашался беспрекословным королем, финансировались производителями хлопьев, зерновых и печений.;Многие убеждены, что;contrast_m
Теренс Кили прогнозирует,;что глобальные продажи сухих завтраков на 2019 год достигнут 43,2 млрд долларов (около 34 млрд фунтов) ежегодно, по сравнению с 32,5 млрд долларов (25,6 млрд фунтов) в 2012-м.;attribution_r
что глобальные продажи сухих завтраков на 2019 год достигнут 43,2 млрд долларов (около 34 млрд фунтов) ежегодно, по сравнению с 32,5 млрд долларов (25,6 млрд фунтов) в 2012-м.;что львиная доля исследований, в которых завтрак провозглашался беспрекословным королем, финансировались производителями хлопьев, зерновых и печений.;joint_m
Что тогда есть на завтрак?;Большинство продвигаемых продуктов;preparation_r
Большинство продвигаемых продуктов;Главное — не то, что мы едим,;solutionhood_r
для завтрака;создано из очищенных и обработанных зерен, сахара и ненасыщенных жиров.;purpose_r
создано из очищенных и обработанных зерен, сахара и ненасыщенных жиров.;Большинство продвигаемых продуктов;same-unit_m
На полках супермаркета легко найти утренние варианты, наполненные пустыми сладкими калориями,;Большинство продвигаемых продуктов;elaboration_r
а вот отыскать пищу, содержащую достаточно качественного белка и насыщенных жиров, сложнее.;На полках супермаркета легко найти утренние варианты, наполненные пустыми сладкими калориями,;contrast_m
Доказано, что богатый протеином завтрак помогает предотвратить нездоровые перекусы в течение дня.;Большинство продвигаемых продуктов;contrast_m
а из чего это состоит.;Главное — не то, что мы едим,;contrast_m
Сложные углеводы, белок и ценные жиры — то, что действительно нужно организму,;Главное — не то, что мы едим,;elaboration_r
но не всякая овсянка и творожок сделаны из цельного зерна и качественного молока.;Сложные углеводы, белок и ценные жиры — то, что действительно нужно организму,;contrast_m
Может, тогда вообще не завтракать?;В то время, как одни утверждают, что полноценный завтрак настраивает их на нужный лад;preparation_r
и мотивирует весь день питаться здоровой пищей,;В то время, как одни утверждают, что полноценный завтрак настраивает их на нужный лад;joint_m
другие жалуются, что завтрак, напротив, разжигает аппетит,;В то время, как одни утверждают, что полноценный завтрак настраивает их на нужный лад;contrast_m
и они в полном порядке ровно до тех пор,;другие жалуются, что завтрак, напротив, разжигает аппетит,;joint_m
пока не позавтракают.;и они в полном порядке ровно до тех пор,;condition_r
Бельгийские исследователи собрали 28 мужчин, ведущих активный образ жизни,;К концу эксперимента те, кто не тренировались, набрали в среднем по 2,7 килограмма.;cause_r
и разделили их на три группы.;Бельгийские исследователи собрали 28 мужчин, ведущих активный образ жизни,;joint_m
В течение шести недель представители первой не делали никаких упражнений;Бельгийские исследователи собрали 28 мужчин, ведущих активный образ жизни,;elaboration_r
и получали высококалорийный завтрак,;В течение шести недель представители первой не делали никаких упражнений;joint_m
вторая группа плотно ела перед тренировкой,;В течение шести недель представители первой не делали никаких упражнений;comparison_m
а третья питалась после занятий спортом.;В течение шести недель представители первой не делали никаких упражнений;comparison_m
К концу эксперимента те, кто не тренировались, набрали в среднем по 2,7 килограмма.;Поэтому ответ на вопрос «Можно ли вообще не завтракать, а довольствоваться только ланчем?» в значительной степени зависит от индивидуального уровня физической активности.;cause_r
Члены группы, которая завтракала перед тренировкой, также прибавили в весе,;К концу эксперимента те, кто не тренировались, набрали в среднем по 2,7 килограмма.;comparison_m
но вдвое меньше, чем представители первой.;Члены группы, которая завтракала перед тренировкой, также прибавили в весе,;contrast_m
Мужчины, которые получали еду после тренировки, не набрали вес и;К концу эксперимента те, кто не тренировались, набрали в среднем по 2,7 килограмма.;comparison_m
не показали никаких признаков резистентности к инсулину.;Мужчины, которые получали еду после тренировки, не набрали вес и;joint_m
Еще одно интересное исследование оперирует информацией, собранной в период с 1990 по 2018 годы.;Мета-анализ данных говорит о небольшой разнице в весе в пользу отказавшихся от утреннего приема пищи.;preparation_r
Мета-анализ данных говорит о небольшой разнице в весе в пользу отказавшихся от утреннего приема пищи.;Поэтому ответ на вопрос «Можно ли вообще не завтракать, а довольствоваться только ланчем?» в значительной степени зависит от индивидуального уровня физической активности.;joint_m
Участники, которые завтракали на протяжении эксперимента, за сутки потребляли больше энергии, чем те, которые пропускали завтрак (средняя разница 259 ккал в день).;Мета-анализ данных говорит о небольшой разнице в весе в пользу отказавшихся от утреннего приема пищи.;elaboration_r
Как узнать, что подходит мне?;Самый простой и действенный совет — прислушаться к своему организму.;preparation_r
Если с утра вам действительно хочется есть,;отдавайте предпочтение цельнозерновым продуктам, насыщенным жирам и протеину.;condition_r
отдавайте предпочтение цельнозерновым продуктам, насыщенным жирам и протеину.;Самый простой и действенный совет — прислушаться к своему организму.;elaboration_r
Если сразу после пробуждения «кусок не лезет в горло»;— не мучайте себя, следуя за правилами в фитнес-коучей из инстаграма,;condition_r
— не мучайте себя, следуя за правилами в фитнес-коучей из инстаграма,;отдавайте предпочтение цельнозерновым продуктам, насыщенным жирам и протеину.;joint_m
дождитесь момента, когда ваш организм попросит еды.;— не мучайте себя, следуя за правилами в фитнес-коучей из инстаграма,;contrast_m
Все исследования, перечисленные в статье, не рассматривают завтраки отдельно от жизни.;отдавайте предпочтение цельнозерновым продуктам, насыщенным жирам и протеину.;elaboration_r
Для того, чтобы понять, нужен ли завтрак именно вам,;необходимо знать ваши цели, образ жизни и вкусовые предпочтения.;purpose_r
необходимо знать ваши цели, образ жизни и вкусовые предпочтения.;Все исследования, перечисленные в статье, не рассматривают завтраки отдельно от жизни.;elaboration_r
