EDU_1;EDU_2;Relation
Тяжелые продукты дольше усваиваются,;В каждой категории продуктов есть продукты более тяжелые;elaboration_r
медленнее проходят по пищеварительному тракту;Тяжелые продукты дольше усваиваются,;joint_m
и затрачивают больше усилий организма на их переваривание.;Тяжелые продукты дольше усваиваются,;joint_m
Например, в категории «животных белков» красное мясо является более тяжелым;В каждой категории продуктов есть продукты более тяжелые;elaboration_r
для усвоения,;Например, в категории «животных белков» красное мясо является более тяжелым;purpose_r
чем птица.;Например, в категории «животных белков» красное мясо является более тяжелым;same-unit_m
Рыба будет усваиваться еще легче, чем птица.;Например, в категории «животных белков» красное мясо является более тяжелым;comparison_m
Молодой козий сыр также относится к животным белкам,;Например, в категории «животных белков» красное мясо является более тяжелым;comparison_m
но усваивается гораздо легче, чем все остальные продукты из этой категории.;Молодой козий сыр также относится к животным белкам,;contrast_m
В категории «крахмалов» кусок белого хлеба, тесто или макароны из рафинированной муки усваиваются хуже, чем такие цельные безглютеновые крупы, как гречка, киноа, пшено или дикий рис.;Например, в категории «животных белков» красное мясо является более тяжелым;comparison_m
Батат также относится к «крахмалам»;Например, в категории «животных белков» красное мясо является более тяжелым;comparison_m
и будет самым легким представителем этой категории.;Батат также относится к «крахмалам»;joint_m
Наиболее трудной задачей для нашего пищеварения будет сочетание в одном приеме пищи самых тяжелых продуктов из несочетаемых категорий:;Например, в категории «животных белков» красное мясо является более тяжелым;comparison_m
— красное мясо + макароны = тяжело;Наиболее трудной задачей для нашего пищеварения будет сочетание в одном приеме пищи самых тяжелых продуктов из несочетаемых категорий:;elaboration_r
— булка + котлета = тяжелый-тяжелый бургер;— красное мясо + макароны = тяжело;joint_m
— курица + белый рафинированный рис = по-прежнему тяжело;— красное мясо + макароны = тяжело;joint_m
На усвоение таких сочетаний;организм затрачивает больше всего усилий.;purpose_r
организм затрачивает больше всего усилий.;После такой еды мы чувствуем вялость, тяжесть;cause_r
После такой еды мы чувствуем вялость, тяжесть;Наиболее трудной задачей для нашего пищеварения будет сочетание в одном приеме пищи самых тяжелых продуктов из несочетаемых категорий:;evaluation_r
и после стола хотим скорее переместиться на диван.;После такой еды мы чувствуем вялость, тяжесть;joint_m
・ ・ ・ 3 ・ ・ ・  Легкие «белки» + легкие «крахмалы» = OK!;этот вариант становится куда более допустимым.;preparation_r
Если мы кладем в одну тарелку те же несочетаемые друг с другом «белки» и «крахмалы»,;этот вариант становится куда более допустимым.;condition_r
но выбираем продукты наиболее легкие;Если мы кладем в одну тарелку те же несочетаемые друг с другом «белки» и «крахмалы»,;contrast_m
для усвоения,;но выбираем продукты наиболее легкие;purpose_r
Не идеальным,;этот вариант становится куда более допустимым.;concession_r
но вполне допустимым,;Не идеальным,;contrast_m
если у вас нет серьезных проблем с пищеварением или задачи похудеть.;но вполне допустимым,;condition_r
Например:;этот вариант становится куда более допустимым.;elaboration_r
— пшено + молодой козий сыр = ОК;Например:;elaboration_r
— чечевица + козий йогурт = ОК;— пшено + молодой козий сыр = ОК;joint_m
— батат + перепелиные яйца = ОК;— пшено + молодой козий сыр = ОК;joint_m
— киноа + рыба = ОК;— пшено + молодой козий сыр = ОК;joint_m
Особенно таким сочетаниям есть место,;Например:;elaboration_r
если вы только начинаете использовать принципы сочетания;Особенно таким сочетаниям есть место,;condition_r
и вам не хватает привычной сложносочинённости блюд.;если вы только начинаете использовать принципы сочетания;joint_m
И такие сочетания могут регулярно присутствовать в рационе,;Особенно таким сочетаниям есть место,;joint_m
если у вас активный образ жизни и отличное пищеварение.;И такие сочетания могут регулярно присутствовать в рационе,;condition_r
— Почему козий сыр предпочтительнее коровьего — в этом посте.;И такие сочетания могут регулярно присутствовать в рационе,;background_r
・ ・ ・ 4 ・ ・ ・  Свежие фрукты — отдельно;Большинство свежих фруктов лучше употреблять отдельно от других продуктов.;preparation_r
Свежие фрукты быстро проходят по пищеварительному тракту;и если мы смешиваем их с другими продуктами,;cause_r
и если мы смешиваем их с другими продуктами,;мы способствуем процессам брожения;cause_r
требующими больше времени на усвоение,;и если мы смешиваем их с другими продуктами,;condition_r
мы способствуем процессам брожения;и ухудшаем наше пищеварение.;cause_r
и ухудшаем наше пищеварение.;Большинство свежих фруктов лучше употреблять отдельно от других продуктов.;elaboration_r
Фрукты рекомендуется есть только на пустой желудок — например, утром на завтрак или через 3—4 часа после обеда.;Большинство свежих фруктов лучше употреблять отдельно от других продуктов.;elaboration_r
Долго ждать после фруктов не нужно;Фрукты рекомендуется есть только на пустой желудок — например, утром на завтрак или через 3—4 часа после обеда.;elaboration_r
— начинать есть продукты из других категорий можно уже через 20—30 минут.;Долго ждать после фруктов не нужно;contrast_m
Исключения:;Большинство свежих фруктов лучше употреблять отдельно от других продуктов.;concession_r
— свежие фрукты хорошо сочетаются со свежей зеленью,;поэтому зеленые смузи являются примером правильного сочетания,;cause_r
поэтому зеленые смузи являются примером правильного сочетания,;Исключения:;elaboration_r
— бананы могут сочетаться также с орехами и сухофруктами,;поэтому зеленые смузи являются примером правильного сочетания,;joint_m
— авокадо сочетается и с фруктами, и с крупами, крахмалами.;поэтому зеленые смузи являются примером правильного сочетания,;joint_m
・ ・ ・ 5 ・ ・ ・  Фрукты + фрукты;Есть таблицы сочетания продуктов, где рекомендуется кислые фрукты употреблять отдельно от сладких.;preparation_r
Те, кто углубляется в сыроедение,;встречает рекомендации, что в один прием пищи лучше съедать только один вид фруктов.;condition_r
встречает рекомендации, что в один прием пищи лучше съедать только один вид фруктов.;Есть таблицы сочетания продуктов, где рекомендуется кислые фрукты употреблять отдельно от сладких.;elaboration_r
Мне ближе всего мнение, что для большинства людей сочетание в один прием пищи разных видов фруктов абсолютно допустимо;Есть таблицы сочетания продуктов, где рекомендуется кислые фрукты употреблять отдельно от сладких.;contrast_m
и не вызывает каких-либо трудностей.;Мне ближе всего мнение, что для большинства людей сочетание в один прием пищи разных видов фруктов абсолютно допустимо;joint_m
Единственное, не рекомендуется смешивать арбузы и дыни с другими фруктами;Мне ближе всего мнение, что для большинства людей сочетание в один прием пищи разных видов фруктов абсолютно допустимо;concession_r
— их всегда лучше есть отдельно.;Единственное, не рекомендуется смешивать арбузы и дыни с другими фруктами;elaboration_r
— Если у вас слабое пищеварение,;во всем приветствуется максимальная простота, в том числе и в случае с фруктами.;condition_r
во всем приветствуется максимальная простота, в том числе и в случае с фруктами.;Есть таблицы сочетания продуктов, где рекомендуется кислые фрукты употреблять отдельно от сладких.;elaboration_r
Если вы экспериментируете с сыроедением и каждый день едите много фруктов,;также вашему пищеварению будет проще справляться с простыми сочетаниями.;condition_r
также вашему пищеварению будет проще справляться с простыми сочетаниями.;во всем приветствуется максимальная простота, в том числе и в случае с фруктами.;joint_m
Для всех остальных смешивание разных фруктов и их употребление в разумных количествах не будет проблемой для пищеварения.;во всем приветствуется максимальная простота, в том числе и в случае с фруктами.;contrast_m
・ ・ ・ 6 ・ ・ ・  Овощи и фрукты в свежевыжатых соках и смузи;С соком любых овощей хорошо сочетаются сок лимона, лайма, яблок или груш.;preparation_r
Эти фрукты содержат меньше сахара, чем другие фрукты,;и нейтрально сочетаются с соком овощей.;cause_r
и нейтрально сочетаются с соком овощей.;Поэтому морковный сок с яблоком или сельдерей с грушей будут примерами хороших сочетаний.;cause_r
Поэтому морковный сок с яблоком или сельдерей с грушей будут примерами хороших сочетаний.;С соком любых овощей хорошо сочетаются сок лимона, лайма, яблок или груш.;elaboration_r
Сок имбиря хорошо сочетается с соком любых овощей и фруктов.;С соком любых овощей хорошо сочетаются сок лимона, лайма, яблок или груш.;elaboration_r
Для сочетаний продуктов в смузи;работают те же правила, что и для сочетания этих продуктов до попадания в ваш блендер:;purpose_r
работают те же правила, что и для сочетания этих продуктов до попадания в ваш блендер:;С соком любых овощей хорошо сочетаются сок лимона, лайма, яблок или груш.;elaboration_r
— свежие фрукты + свежая зелень = дружба;работают те же правила, что и для сочетания этих продуктов до попадания в ваш блендер:;elaboration_r
— арбузы + другие фрукты = плохое сочетание;— свежие фрукты + свежая зелень = дружба;joint_m
— дыня + бананы = плохое сочетание;— свежие фрукты + свежая зелень = дружба;joint_m
— авокадо + ягоды = дружба;— свежие фрукты + свежая зелень = дружба;joint_m
— банан + ягоды + миндальное молоко = дружба;— свежие фрукты + свежая зелень = дружба;joint_m
— фрукты + коровье молоко = плохое сочетание;— свежие фрукты + свежая зелень = дружба;joint_m
・ ・ ・ 7 ・ ・ ・  Коровье молоко;Я совсем не употребляю коровье молоко;preparation_r
Согласно аюрведе коровье молоко нужно употреблять отдельно ото всех других продуктов, в горячем виде,;Я совсем не употребляю коровье молоко;solutionhood_r
сочетая его со специями.;Согласно аюрведе коровье молоко нужно употреблять отдельно ото всех других продуктов, в горячем виде,;condition_r
Нужно внимательно наблюдать, как ваш организм реагирует на молоко:;Согласно аюрведе коровье молоко нужно употреблять отдельно ото всех других продуктов, в горячем виде,;joint_m
не способствует ли оно накоплению слизи — насморку на следующий день и боли в горле.;Нужно внимательно наблюдать, как ваш организм реагирует на молоко:;elaboration_r
и считаю, что коровье молоко не обязательный в рационе человека продукт,;и его лучше полностью исключить из рациона;cause_r
и его лучше полностью исключить из рациона;Я совсем не употребляю коровье молоко;elaboration_r
или заменить ферментированными молочными продуктами.;и его лучше полностью исключить из рациона;joint_m
・ ・ ・ 8 ・ ・ ・  Миндальное молоко;В отличие от коровьего;preparation_r
миндальное молоко сочетается более нейтрально;В отличие от коровьего;contrast_m
и может сочетаться с большинством продуктов.;миндальное молоко сочетается более нейтрально;joint_m
Миндальное молоко или другое ореховое молоко можно добавлять в смузи,;миндальное молоко сочетается более нейтрально;elaboration_r
сочетая его с бананами, свежей зеленью и ягодами.;Миндальное молоко или другое ореховое молоко можно добавлять в смузи,;condition_r
Ореховое молоко с добавлением какао и фиников может стать отличной альтернативой десерту.;В отличие от коровьего;elaboration_r
Но запивать миндальным молоком свежий арбуз;Ореховое молоко с добавлением какао и фиников может стать отличной альтернативой десерту.;contrast_m
или делать смузи из дыни и миндального молока не стоит.;Но запивать миндальным молоком свежий арбуз;joint_m
— Как самим приготовить миндальное молоко — в этом посте.;Но запивать миндальным молоком свежий арбуз;background_r
Купить готовое миндальное молоко можно у нас в 365 detox.;— Как самим приготовить миндальное молоко — в этом посте.;joint_m
・ ・ ・ 9 ・ ・ ・  Орехи, семечки и сухофрукты;поэтому различные Raw-десерты — примеры правильных сочетаний.;preparation_r
Орехи, семечки и сухофрукты хорошо дружат друг с другом,;поэтому различные Raw-десерты — примеры правильных сочетаний.;cause_r
Также орехи и сухофрукты отлично сочетаются со свежими овощами.;поэтому различные Raw-десерты — примеры правильных сочетаний.;joint_m
С «крахмалами» и «животными белками» сочетать орехи и сухофрукты нежелательно,;поэтому различные Raw-десерты — примеры правильных сочетаний.;joint_m
но здесь имеет значение количество.;С «крахмалами» и «животными белками» сочетать орехи и сухофрукты нежелательно,;contrast_m
Если вы добавляете в тыквенный суп чайную ложку тыквенных семечек,;большой проблемы для пищеварения не будет.;condition_r
а зачем едите киноа с овощами;Если вы добавляете в тыквенный суп чайную ложку тыквенных семечек,;joint_m
или посыпаете кашу пятью изюминками и ложкой кунжутных семечек,;Если вы добавляете в тыквенный суп чайную ложку тыквенных семечек,;joint_m
большой проблемы для пищеварения не будет.;— Как правильно есть орехи — в этом посте.;solutionhood_r
Если же вы заедаете рис большим ореховым батончиком,;вашему пищеварению это может не понравиться.;condition_r
вашему пищеварению это может не понравиться.;большой проблемы для пищеварения не будет.;contrast_m
— Как правильно есть орехи — в этом посте.;С «крахмалами» и «животными белками» сочетать орехи и сухофрукты нежелательно,;elaboration_r
・ ・ ・ 10 ・ ・ ・  Количество всегда имеет значение;вам поможет наша онлайн детокс-программа.;preparation_r
Я никогда не ем фрукты после еды,;вам поможет наша онлайн детокс-программа.;solutionhood_r
но если в моем десерте оказывается пара ягод,;я не делаю из этого проблемы.;condition_r
я не делаю из этого проблемы.;Я никогда не ем фрукты после еды,;contrast_m
Таблицы сочетаний — это некий ориентир,;я не делаю из этого проблемы.;cause_r
но большое значение также имеет количество и качество того, что вы сочетаете в вашей тарелке.;Таблицы сочетаний — это некий ориентир,;contrast_m
Есть вы всегда едите небольшими порциями;всегда следовать принципам сочетания вам может быть не обязательно.;condition_r
и пищеварение у вас работает отлично,;Есть вы всегда едите небольшими порциями;joint_m
всегда следовать принципам сочетания вам может быть не обязательно.;но большое значение также имеет количество и качество того, что вы сочетаете в вашей тарелке.;elaboration_r
Но если вам не хватает бодрости и легкости,;принципы сочетания продуктов быстро дают отличные результаты.;condition_r
есть задача улучшить пищеварение;Но если вам не хватает бодрости и легкости,;joint_m
и повысить иммунитет,;Но если вам не хватает бодрости и легкости,;joint_m
принципы сочетания продуктов быстро дают отличные результаты.;всегда следовать принципам сочетания вам может быть не обязательно.;contrast_m
Разобраться, как составлять меню;вам поможет наша онлайн детокс-программа.;purpose_r
с учётом этой системы,;Разобраться, как составлять меню;condition_r
