EDU_1;EDU_2;Relation
Состав Aqua/Water/Eau, Coco-Caprylate/Caprate, Glycerin, Cetearyl Ethylhexanoate, Cetearyl Alcohol, Butylene Glycol, Butyrospermum Parkii (Shea) Butter, Dimethicone, Glyceryl Stearate, PEG-100 Stearate, Propanediol, Ammonium Acryloyldimethyltaurarte/VP Copolymer, Cetearyl Glucoside, Phenoxyethanol, Methyl Methacrylate Crosspolymer, Parfum/Fragrance, Disacus Sylvestris Extract, CI 77891/Titanium Dioxide, Synthetic Flurphlogopite, Caprylyl Glycol, Ethylhexylglycerin, Tocopheryl Acetate, Cellulose, Disodium EDTA, Sodium Europaea Extract, Tetrasodium EDTA, Myrothamnus Flabellifolia Extract, Citric Acid, Lapsana Communis Flower/Leaf/Stem Extract, Furcellaria Lumbracalis Extract, Sodium Citrate, Potassium Sorbate, Ascorbic Acid, Glycolic Acid, Lactic Acid, Maris Sal/Sea Salt/Sel Maein, CI 1700/Red 4, CI 17200/Red 33, Polyvinyl Alcohol, Copper Palmitoyl Heptapeptide-14, Heptapeptide-15 Palmitate.;Начнем с главного виновника поста Clarins Extra-Firming Jour (Wrinkle control, firming day cream, all skin types);elaboration_r
Увесистая стеклянная баночка в сочном апельсиновом оттенке с матовым покрытием.;Внешний вид в лучших традициях марки.;joint_m
Казалось бы, ничего особенного,;Увесистая стеклянная баночка в сочном апельсиновом оттенке с матовым покрытием.;evaluation_r
но её наличие на полке в ванной крайне радует взгляд.;Казалось бы, ничего особенного,;contrast_m
Под крышкой и защитной мембраной находится крем персикового оттенка с приятным, ненавязчивым ароматом.;Внешний вид в лучших традициях марки.;joint_m
Текстура у крема средней плотности.;Под крышкой и защитной мембраной находится крем персикового оттенка с приятным, ненавязчивым ароматом.;elaboration_r
Не могу назвать его ни легким, ни жирным.;Текстура у крема средней плотности.;elaboration_r
На моей обезвоженной коже он мгновенно впитывается,;Не могу назвать его ни легким, ни жирным.;cause_r
оставляя после себя матовое холёное свечение,;На моей обезвоженной коже он мгновенно впитывается,;cause_r
что, на мой взгляд, является приятным бонусом,;оставляя после себя матовое холёное свечение,;evaluation_r
потому как от уходовых средств никаких мгновенных визуальных преображений не жду.;что, на мой взгляд, является приятным бонусом,;cause_r
При этом кожу лица не перегружает,;Не могу назвать его ни легким, ни жирным.;joint_m
после себя плёнки не оставляет,;При этом кожу лица не перегружает,;joint_m
ну не молодец ли?;При этом кожу лица не перегружает,;evaluation_r
;Внешний вид в лучших традициях марки.;elaboration_r
Результат;за счет чего исчезают мелкие морщинки.;preparation_r
Сразу после нанесения кожа и правда становится более напитанной, упругой и увлажненной,;за счет чего исчезают мелкие морщинки.;cause_r
Заметно выравнивается тон кожи,;за счет чего исчезают мелкие морщинки.;joint_m
а цвет лица выглядит более свежим и здоровым.;Заметно выравнивается тон кожи,;joint_m
Если наносить крем по инструкции производителя;то овал лица и правда со временем станет более чётким,;condition_r
(совершая массажные поступательные движения),;Если наносить крем по инструкции производителя;elaboration_r
то овал лица и правда со временем станет более чётким,;за счет чего исчезают мелкие морщинки.;joint_m
но тут дело техники и метода нанесения,;то овал лица и правда со временем станет более чётким,;contrast_m
а не заслуга крема самого по себе.;но тут дело техники и метода нанесения,;contrast_m
За время использования высыпаний, раздражений и покраснений крем не вызывал.;за счет чего исчезают мелкие морщинки.;joint_m
Итог:;По-настоящему хорошо работающий крем-отличник,;preparation_r
пользоваться которым на регулярной основе одно удовольствие;По-настоящему хорошо работающий крем-отличник,;elaboration_r
Время тестирования: 1 месяц, ежедневно утром;По-настоящему хорошо работающий крем-отличник,;joint_m
Цена: в районе 6500;По-настоящему хорошо работающий крем-отличник,;joint_m
Оценка: 4+.;По-настоящему хорошо работающий крем-отличник,;evaluation_r
Половину балла сняла исключительно за стоимость.;Оценка: 4+.;elaboration_r
Без акций выходит дороговато,;Половину балла сняла исключительно за стоимость.;evaluation_r
но выловить его на скидках не такая большая проблема;Без акций выходит дороговато,;contrast_m
Clarins Extra-Firming Nuit (Night cream, all Skin Types);Имя бренда, название линейки и крема выполнены в привычном стиле производителя.;preparation_r
Состав Aqua/Water/Eau, Caprylic/Capric Triglyceride, Cetearyl Isononanoate, Glycerin, Dicaprylyl Carbonate, Cetearyl Alcohol, Hydrogenated Coco-Glycerides, Butyrospermum Parkii (Shea) Butter, Glyceryl Stearate, Peg-100 Stearate, Propanediol, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Cetearyl Glucoside, Phenoxyethanol, Caprylyl Glycol, Parfum/Fragrance, Disodium Edta, Ethylhexylglycerin, Tocopheryl Acetate, Caprylhydroxamic Acid, Anigozanthos Flavidus Extract, Betaine, Sorbitol, Butylene Glycol, Diospyros Mespiliformis Leaf Extract, Maltodextrin, Tromethamine, Sanicula Europaea Extract, Kalanchoe Pinnata Leaf Extract, Balanites Roxburghii Seed Oil, Mtracarpus Scaber Extract, Sodium Benzoate, Citric Acid, Hydrated Silica, Lapsana Communis Flower/Leaf/Stem Extract, Furcellaria Lumbricalis Extract, Potassium Sorbare, Maris Sal/Sea Salt/Sel Marin.;Clarins Extra-Firming Nuit (Night cream, all Skin Types);elaboration_r
Внешний вид;потому внешне существенно отличается от своего собрата,;preparation_r
Этот красавчик попал ко мне в формате миниатюры на15мл,;потому внешне существенно отличается от своего собрата,;cause_r
потому внешне существенно отличается от своего собрата,;Имя бренда, название линейки и крема выполнены в привычном стиле производителя.;preparation_r
представляя собой небольшую пластиковую тубу того же оттенка, но теперь уже с глянцевым покрытием.;потому внешне существенно отличается от своего собрата,;comparison_m
В целом лаконично и симпатично,;Имя бренда, название линейки и крема выполнены в привычном стиле производителя.;evaluation_r
но ничего необычного.;В целом лаконично и симпатично,;contrast_m
Текстура у ночной версии более густая и плотная.;Имя бренда, название линейки и крема выполнены в привычном стиле производителя.;joint_m
При этом ведет себя крем крайне прилежно:;Текстура у ночной версии более густая и плотная.;joint_m
впитывается за считанные мгновения,;При этом ведет себя крем крайне прилежно:;evidence_r
не жирнит,;впитывается за считанные мгновения,;joint_m
масляным блином светиться не заставляет,;впитывается за считанные мгновения,;joint_m
с кожи не скатывается;впитывается за считанные мгновения,;joint_m
и в принципе оставляет после себя крайне приятные и комфортные ощущения.;впитывается за считанные мгновения,;evaluation_r
Никаких нареканий.;При этом ведет себя крем крайне прилежно:;evaluation_r
Результат;кожа становится более мягкая, упругая и напитанная.;preparation_r
При регулярном использовании;кожа становится более мягкая, упругая и напитанная.;condition_r
Отсутствует чувство стянутости и дискомфорта,;кожа становится более мягкая, упругая и напитанная.;joint_m
что немаловажно в отопительный сезон,;Отсутствует чувство стянутости и дискомфорта,;evaluation_r
когда дома засуха,;что немаловажно в отопительный сезон,;condition_r
а за окном температура уходит в минус.;когда дома засуха,;joint_m
Для меня действие этого крема схоже с эффектом от хорошей увлажняющей маски,;кожа становится более мягкая, упругая и напитанная.;comparison_m
когда наносишь средство на ночь,;Для меня действие этого крема схоже с эффектом от хорошей увлажняющей маски,;condition_r
успешно о нем забываешь,;когда наносишь средство на ночь,;joint_m
а с утра невольно радуешься тому, какая нежная кожа на скулах.;когда наносишь средство на ночь,;joint_m
Браво, Clarins!;Для меня действие этого крема схоже с эффектом от хорошей увлажняющей маски,;evaluation_r
Итог:;Достойная пара для дневного брата;preparation_r
Достойная пара для дневного брата;кожа становится более мягкая, упругая и напитанная.;elaboration_r
Время тестирования: 1 месяц, ежедневно вечером;Достойная пара для дневного брата;joint_m
Цена: в районе 6800 до скидки;Достойная пара для дневного брата;joint_m
Оценка: 5;Достойная пара для дневного брата;evaluation_r
Clarins Masque Multi-Regenerant Extra Firming Mask;Внешний видидентичен мини-версии ночного крема,;preparation_r
Состав Aqua/Water/Eau, Glycerin, Caprylic/Capric Triglyceride, Alcohol, Jojoba Esters, Butyrospermum Parkii (Shea) Butter, Polyglycerin-3, Palmitoyl Glycine, Pentaerythrityl Tetraisostearate, Glyceryl Stearate SE, Phenoxyethanol, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Parfum/Fragrance, Butylene Glycol, Ethylhexylglycerin, Sodium Polyacrylate, Tocopheryl Acetate, Sodium Hydroxide, Sodium Hyaluronate, Acacia Decurrens Flower Wax, Helianthus Annuus (Sunflower) Seed Wax, Musa Sapientum (Banana) Fruit Extract, Thymus Citriodorus Flower/Leaf Extract, Malpighia Emarginata (Acerola) Seed Extract, Furcellaria Lumbricalis Extract, CI 17200/Red 33, Potassium Sorbate, CI 42090/Blue 1, Maris Sal/Sea Salt/Sel Marin [C2813A].;Clarins Masque Multi-Regenerant Extra Firming Mask;elaboration_r
но оформлениемаски выполнено в сиреневом оттенке.;Внешний видидентичен мини-версии ночного крема,;contrast_m
Само средство того же оттенка с приятной косметической отдушкой.;Внешний видидентичен мини-версии ночного крема,;joint_m
Для меня использование подобного сродни релакс-терапии.;Само средство того же оттенка с приятной косметической отдушкой.;evaluation_r
Текстуракомфортной средней плотности.;Внешний видидентичен мини-версии ночного крема,;joint_m
Производитель рекомендует нанести маску на 10 минут,;Текстуракомфортной средней плотности.;elaboration_r
а после смыть,;Производитель рекомендует нанести маску на 10 минут,;sequence_m
но если при этом вы попробуете нанести ее тонким слоем,;то смывать в сущности будет практически нечего,;condition_r
то смывать в сущности будет практически нечего,;Производитель рекомендует нанести маску на 10 минут,;contrast_m
потому что она впитается так же легко, как и крем (неплохой вариант для ленивых).;то смывать в сущности будет практически нечего,;cause_r
Результат;Из всех вышеперечисленных средств в наборе эта маска показалась мне самой бесполезной;preparation_r
и и вызвала наименьший вау-эффект.;Из всех вышеперечисленных средств в наборе эта маска показалась мне самой бесполезной;joint_m
Не потому, что не работает,;Из всех вышеперечисленных средств в наборе эта маска показалась мне самой бесполезной;cause_r
откровенно бездарная или плохая,;Не потому, что не работает,;joint_m
а потому, что увлажнения с кремами и так достаточно,;Не потому, что не работает,;contrast_m
а иметь для этого третью дополнительную банку,;а потому, что увлажнения с кремами и так достаточно,;joint_m
примерно равную по результатам работы, не вижу смысла.;а иметь для этого третью дополнительную банку,;comparison_m
В обещаниях производитель утверждает,;что после использования маски ваше лицо будет выглядеть как после двух дней отдыха.;attribution_r
что после использования маски ваше лицо будет выглядеть как после двух дней отдыха.;Из всех вышеперечисленных средств в наборе эта маска показалась мне самой бесполезной;joint_m
Ну, если воспользуетесь рекомендациями с самомассажем,;то мышцы, конечно, расслабятся,;condition_r
то мышцы, конечно, расслабятся,;так что отдых, конечно, не заменит,;cause_r
отдушка лаванды приятно порадует,;то мышцы, конечно, расслабятся,;joint_m
но синяки под глазами не замажет,;то мышцы, конечно, расслабятся,;contrast_m
взгляд более ясным не сделает;но синяки под глазами не замажет,;joint_m
и крутой лифтинг-эффект не даст,;но синяки под глазами не замажет,;joint_m
так что отдых, конечно, не заменит,;что после использования маски ваше лицо будет выглядеть как после двух дней отдыха.;elaboration_r
но на благо качества кожи поработает.;так что отдых, конечно, не заменит,;contrast_m
Итог:;Неплохая увлажняющая маска девчачье-сиреневого оттенка с приятным ароматом.;preparation_r
Если хотите побаловать себя чем-то эдаким;— хороший вариант,;condition_r
— хороший вариант,;Неплохая увлажняющая маска девчачье-сиреневого оттенка с приятным ароматом.;elaboration_r
но в целом полно аналогов за меньшие деньги.;— хороший вариант,;contrast_m
Время тестирования: 1 месяц, 2-3 раза в неделю;Неплохая увлажняющая маска девчачье-сиреневого оттенка с приятным ароматом.;joint_m
Цена: полноразмерка в районе 5000 до скидки;Неплохая увлажняющая маска девчачье-сиреневого оттенка с приятным ароматом.;joint_m
Оценка: 4;Неплохая увлажняющая маска девчачье-сиреневого оттенка с приятным ароматом.;evaluation_r
