EDU_1;EDU_2;Relation
К тому, что я была очень заинтригована возможностью попробовать хоть какой-нибудь продукт от Milk Makeup.;Сам бренд позиционирует себя, как модный, стильный, молодежный;evaluation_r
Баночка содержит аж 128 г продукта!;Данная маска продается в достаточно интересной упаковке — в картонном «тубусе» скрывается пластиковая баночка с откидной крышкой.;elaboration_r
Сама маска была защищена алюминиевой мембраной.;Баночка содержит аж 128 г продукта!;elaboration_r
На мой взгляд, такой формат достаточно удобен:;Данная маска продается в достаточно интересной упаковке — в картонном «тубусе» скрывается пластиковая баночка с откидной крышкой.;evaluation_r
крышка закрывается с характерным щелчком,;На мой взгляд, такой формат достаточно удобен:;cause_r
а пластиковую баночку нет шансов разбить в ванной.;крышка закрывается с характерным щелчком,;joint_m
Косметика произведена в США,;Данная маска продается в достаточно интересной упаковке — в картонном «тубусе» скрывается пластиковая баночка с откидной крышкой.;background_r
не тестировалась на веганах;Косметика произведена в США,;elaboration_r
и подходит для животных;не тестировалась на веганах;joint_m
подходит для веганов;не тестировалась на веганах;contrast_m
и маркирована как cruelty-free.;подходит для веганов;joint_m
Маска предназначена;я;solutionhood_r
для очищения и питания кожи,;Маска предназначена;purpose_r
предлагается использовать её через день.;Маска предназначена;joint_m
На мой взгляд, это довольно часто для маски,;Маска предназначена;evaluation_r
так как эта категория уходовой косметики, по идее, должна давать быстрый результат за одно нанесение.🤔;На мой взгляд, это довольно часто для маски,;cause_r
Попробовав действие маски несколько раз в отдельные дни,;я;condition_r
для чистоты эксперимента;решила пользоваться её на протяжении двух недель каждый второй вечер.;purpose_r
решила пользоваться её на протяжении двух недель каждый второй вечер.;я;same-unit_m
Консистенция маски довольно интересная — это густое мутноватое желе, но не «противно-холодное», как фруктовое желе, а скорее липкое и тягучее, как какой-то сироп.;Наносить маску следует на чистое сухое лицо плотным слоем.;preparation_r
Довольно сильный аромат засахаренной розы сразу напомнил мне о рахат-лукуме;и так и подстегивал облизать пальцы во время нанесения.;cause_r
и так и подстегивал облизать пальцы во время нанесения.;Консистенция маски довольно интересная — это густое мутноватое желе, но не «противно-холодное», как фруктовое желе, а скорее липкое и тягучее, как какой-то сироп.;evaluation_r
Так как я обычно делала маску перед вечерним душем,;то или умывалась пенкой,;cause_r
то или умывалась пенкой,;Наносить маску следует на чистое сухое лицо плотным слоем.;background_r
если до этого смывала косметику,;то или умывалась пенкой,;condition_r
или протирала лицо мицеллярной водой в дни без косметики.;то или умывалась пенкой,;joint_m
Для щедрого нанесения на всё лицо;мне нужно примерно такое количество, как на фото выше, умноженное на 4.;purpose_r
мне нужно примерно такое количество, как на фото выше, умноженное на 4.;Наносить маску следует на чистое сухое лицо плотным слоем.;elaboration_r
С таким расходом за две недели активного использования ушло меньше половины баночки.;мне нужно примерно такое количество, как на фото выше, умноженное на 4.;elaboration_r
У меня чувствительная комбинированная кожа (нормальная/сухая),;Наносить маску следует на чистое сухое лицо плотным слоем.;joint_m
склонная к шелушениям и обезвоживанию,;У меня чувствительная комбинированная кожа (нормальная/сухая),;condition_r
присутствует гормональное акне.;склонная к шелушениям и обезвоживанию,;joint_m
Маска ложится на кожу приятно:;У меня чувствительная комбинированная кожа (нормальная/сухая),;evaluation_r
наносить её пальцами — одно удовольствие!;Маска ложится на кожу приятно:;evaluation_r
Хотя у меня были опасения,;что маска будет тянуть за собой пушковый волос,;concession_r
что маска будет тянуть за собой пушковый волос,;У меня чувствительная комбинированная кожа (нормальная/сухая),;elaboration_r
но такого не происходит.;что маска будет тянуть за собой пушковый волос,;contrast_m
Предлагается держать маску на коже 5 минут;Нанесла маску на сухую кожу;preparation_r
(она не застывает,;Предлагается держать маску на коже 5 минут;elaboration_r
а остается такой же липкой,;(она не застывает,;contrast_m
только подсыхая самую малость).;а остается такой же липкой,;concession_r
(здесь достаточно тонкий слой);Нанесла маску на сухую кожу;elaboration_r
Затем рекомендуется начать массировать лицо водой,;Нанесла маску на сухую кожу;sequence_m
смывая маску,;Затем рекомендуется начать массировать лицо водой,;condition_r
которая превращается в эмульсию.;Затем рекомендуется начать массировать лицо водой,;elaboration_r
Второй вариант — удалить влажным спонжем;Затем рекомендуется начать массировать лицо водой,;comparison_m
(но на мой взгляд, смыть в душе намного проще).;Второй вариант — удалить влажным спонжем;evaluation_r
Вот так выглядит маска на лице после добавления воды.;Затем рекомендуется начать массировать лицо водой,;elaboration_r
еперь перейдем к эффекту — после использования маски кожа на ощупь довольно нежная и бархатистая, не стянутая.;Затем рекомендуется начать массировать лицо водой,;evaluation_r
Несмотря на отдушку,;маска не вызвала покраснений;concession_r
маска не вызвала покраснений;еперь перейдем к эффекту — после использования маски кожа на ощупь довольно нежная и бархатистая, не стянутая.;evaluation_r
и не щипала кожу.;маска не вызвала покраснений;joint_m
Особого воздействия на поры или прыщи я не заметила,;маска не вызвала покраснений;joint_m
но маска удаляет остатки косметики и загрязнений,;Особого воздействия на поры или прыщи я не заметила,;contrast_m
увлажняющий эффект чувствуется в том, что кожа нежная после использования маски.;но маска удаляет остатки косметики и загрязнений,;joint_m
Пролонгированного эффекта;маска не вызвала покраснений;joint_m
при регулярном использовании;маски я не заметила.;condition_r
маски я не заметила.;Пролонгированного эффекта;same-unit_m
Смысла маску;Нанесла маску на сухую кожу;sequence_m
и промокнула кожу полотенцем.;Смысла маску;sequence_m
При рассмотрении состава маски,;в нем не было найдено ничего особенного (на мой взгляд).;condition_r
в нем не было найдено ничего особенного (на мой взгляд).;Смысла маску;elaboration_r
Хотя интересно, что маска сочетает в себе «очищающее» и «увлажняющее» средство.;Но на мой взгляд, проще очистить кожу за 30 секунд пенкой;concession_r
Но на мой взгляд, проще очистить кожу за 30 секунд пенкой;в нем не было найдено ничего особенного (на мой взгляд).;evaluation_r
и затем нанести увлажняющее средство,;Но на мой взгляд, проще очистить кожу за 30 секунд пенкой;sequence_m
а не сидеть 5 минут с рахат-лукумом на лице! 😄;Но на мой взгляд, проще очистить кожу за 30 секунд пенкой;contrast_m
Подводя итоги, на мой взгляд данная маска оказалась довольно бестолковой,;что вызывает скепсис по отношению к уходовой продукции марки Milk Makeup в целом;cause_r
(а они как раз обновили свою линейку масок;что вызывает скепсис по отношению к уходовой продукции марки Milk Makeup в целом;contrast_m
— теперь банановый!;(а они как раз обновили свою линейку масок;evaluation_r
они тоже в стиках! 😅 );— теперь банановый!;elaboration_r
Хотя, я пожалуй, рискну заказать миниатюру туши с конопляным маслом — Kush Mascara,;что вызывает скепсис по отношению к уходовой продукции марки Milk Makeup в целом;concession_r
очень понравились отзывы и эффект на глазах!;Хотя, я пожалуй, рискну заказать миниатюру туши с конопляным маслом — Kush Mascara,;evaluation_r
Оценка: 3/5;что вызывает скепсис по отношению к уходовой продукции марки Milk Makeup в целом;evaluation_r
— потому что маска хуже не сделала;Оценка: 3/5;cause_r
и дала возможность попробовать новую для меня текстуру;— потому что маска хуже не сделала;joint_m
Цена: мне досталась за £5,;что вызывает скепсис по отношению к уходовой продукции марки Milk Makeup в целом;background_r
изначальная цена ок. $25 (снятость);Цена: мне досталась за £5,;comparison_m
Срок тестирования: более 14 применений;Цена: мне досталась за £5,;joint_m
