EDU_1;EDU_2;Relation
на этом фокусироваться,;Им нужно думать о формировании границ,;joint_m
а к этике своей и особенно чужой относиться спокойно,;Им нужно думать о формировании границ,;contrast_m
не судить никого,;да не судимы будут.;cause_r
да не судимы будут.;а к этике своей и особенно чужой относиться спокойно,;joint_m
Очень важен принцип не суди для людей с плохими границами,;он как раз и помогает границы формировать.;cause_r
соблюдать его надо непременно,;Очень важен принцип не суди для людей с плохими границами,;joint_m
он как раз и помогает границы формировать.;да не судимы будут.;evaluation_r
У них что-то свое,;он как раз и помогает границы формировать.;elaboration_r
у меня свое,;У них что-то свое,;contrast_m
не мне судить.;У них что-то свое,;evaluation_r
Почему высокая этика и плохие границы не совместимы;Потому что люди со слиянием границ не различают свое и чужое.;solutionhood_r
и;Почему высокая этика и плохие границы не совместимы;joint_m
при попытке совместить;дают какой-то треш?;condition_r
дают какой-то треш?;и;same-unit_m
Они пытаются быть альтруистами;Потому что люди со слиянием границ не различают свое и чужое.;elaboration_r
за чужой счет,;Они пытаются быть альтруистами;condition_r
они думают, что жертвуют собой,;Они пытаются быть альтруистами;joint_m
а на самом деле жертвуют другими,;Они пытаются быть альтруистами;contrast_m
их щедрость как та простота, которая хуже воровства,;а на самом деле жертвуют другими,;elaboration_r
а их забота о чужом благе всегда почти превращается в насилие.;их щедрость как та простота, которая хуже воровства,;joint_m
Для того, чтобы быть носителем высокой этики - щедрым и альтруистичным человеком,;нужно очень хорошо видеть,;purpose_r
нужно очень хорошо видеть,;Потому что люди со слиянием границ не различают свое и чужое.;contrast_m
знать;нужно очень хорошо видеть,;joint_m
и чувствовать, где действительно ваше: имущество, территория, права и силы,;нужно очень хорошо видеть,;joint_m
а где нет.;нужно очень хорошо видеть,;contrast_m
И нужно иметь это свое,;нужно очень хорошо видеть,;joint_m
что без нормальных границ сомнительно.;И нужно иметь это свое,;evaluation_r
Представьте себе, что человек пытается быть щедрым и жертвенным,;Он взял у вас деньги;preparation_r
но все время отдает чужое.;Представьте себе, что человек пытается быть щедрым и жертвенным,;contrast_m
и пожертвовал их в пользу приюта бездомных собак.;Он взял у вас деньги;joint_m
С вашей точки зрения это обман и даже грабеж,;Он взял у вас деньги;evaluation_r
а с его точки зрения - этичное поведение.;С вашей точки зрения это обман и даже грабеж,;contrast_m
И он обвиняет вас в недостатке этики;С вашей точки зрения это обман и даже грабеж,;evaluation_r
за ваше возмущение.;И он обвиняет вас в недостатке этики;cause_r
Или представьте себе, что человек позвал к вам домой бездомных;Он взял у вас деньги;joint_m
и поселил их у вас. Или даже не у вас, а у себя,;Или представьте себе, что человек позвал к вам домой бездомных;joint_m
но он ваш - супруг, сын или сосед по коммуналке.;Или представьте себе, что человек позвал к вам домой бездомных;contrast_m
Он поступил очень этично с собственной точки зрения,;Или представьте себе, что человек позвал к вам домой бездомных;evaluation_r
теперь у вас на кухне - цыганский табор,;Он поступил очень этично с собственной точки зрения,;contrast_m
а ваш собственный ребенок боится выходить из комнаты.;теперь у вас на кухне - цыганский табор,;contrast_m
Или сорок кошек соседка сверху завела,;Он взял у вас деньги;joint_m
они все время орут дурными голосами,;Или сорок кошек соседка сверху завела,;contrast_m
а их моча иногда капает у вас с потолка.;они все время орут дурными голосами,;elaboration_r
Или можно представить этичного гражданина,;Например, он отнимает у вас сигареты,;preparation_r
который искренне хочет спасти вас от какой-то беды,;Или можно представить этичного гражданина,;elaboration_r
желание его благое,;и спасает вас насильно.;cause_r
но он не видит границ;желание его благое,;contrast_m
и спасает вас насильно.;который искренне хочет спасти вас от какой-то беды,;elaboration_r
Например, он отнимает у вас сигареты,;Именно поэтому о высокой этике лучше забыть,;solutionhood_r
решив заботиться о вашем здоровье.;Например, он отнимает у вас сигареты,;cause_r
Или решает, что бег вредит вашим суставам,;и не пускает вас на утреннюю пробежку.;cause_r
и не пускает вас на утреннюю пробежку.;Например, он отнимает у вас сигареты,;joint_m
Хочет избавить от неправильных друзей или неверных идей.;Например, он отнимает у вас сигареты,;joint_m
Он тратит силы на заботу о вас,;Например, он отнимает у вас сигареты,;evaluation_r
забота о других - это этичное поведение,;Он тратит силы на заботу о вас,;elaboration_r
но при полном отсутствии границ,;забота всегда почти превращается в насилие.;condition_r
забота всегда почти превращается в насилие.;забота о других - это этичное поведение,;contrast_m
И борьба за права всегда превращается в насилие,;Он тратит силы на заботу о вас,;joint_m
если не видеть границ.;И борьба за права всегда превращается в насилие,;condition_r
Или представьте себе, что родственник или супруг раздал другим свои деньги,;Например, он отнимает у вас сигареты,;joint_m
он раздал свое, а не ваше,;Вместо помощи своим детям или родителям,;cause_r
но теперь вам придется заботиться о нем,;он раздал свое, а не ваше,;contrast_m
вы не можете его бросить на произвол судьбы.;но теперь вам придется заботиться о нем,;cause_r
Вместо помощи своим детям или родителям,;Или представьте себе, что родственник или супруг раздал другим свои деньги,;elaboration_r
он становится обузой для них,;Вместо помощи своим детям или родителям,;contrast_m
хотя считает, что повел себя очень этично.;он становится обузой для них,;concession_r
если у вас совсем нет границ,;Именно поэтому о высокой этике лучше забыть,;condition_r
а если они едва наметились пунктиром,;лучше относиться к этическим вопросам осторожней,;condition_r
лучше относиться к этическим вопросам осторожней,;Именно поэтому о высокой этике лучше забыть,;joint_m
все время проверять,;лучше относиться к этическим вопросам осторожней,;joint_m
не в слиянии ли вы пытаетесь этично себя вести,;все время проверять,;condition_r
и если в слиянии,;займитесь лучше правкой локуса, а не этикой.;condition_r
займитесь лучше правкой локуса, а не этикой.;все время проверять,;elaboration_r
Этика - это забота о благе других.;От уважения к чужим границам это отличается тем,;preparation_r
От уважения к чужим границам это отличается тем,;Проявлять свою волю;solutionhood_r
что уважение к границам - самое минимальное, что вы можете сделать для себя и других - не чинить вокруг себя насилие,;От уважения к чужим границам это отличается тем,;comparison_m
не мешать другим людям жить;что уважение к границам - самое минимальное, что вы можете сделать для себя и других - не чинить вокруг себя насилие,;joint_m
и проявлять свою волю в их собственных границах.;что уважение к границам - самое минимальное, что вы можете сделать для себя и других - не чинить вокруг себя насилие,;joint_m
Это - минимальные правила общежития.;От уважения к чужим границам это отличается тем,;elaboration_r
Это не этика, а разумное поведение зрячего, а не слепого.;Это - минимальные правила общежития.;elaboration_r
Люди с плохими границами действуют как слепые,;От уважения к чужим границам это отличается тем,;contrast_m
все время путают, где их воля, а где чужая,;Люди с плохими границами действуют как слепые,;joint_m
все время проецируют на других свои желания,;Люди с плохими границами действуют как слепые,;joint_m
пытаются давить на других,;Люди с плохими границами действуют как слепые,;joint_m
думая, что это нормальное общение и их волеизъявление.;пытаются давить на других,;cause_r
без учета того, что есть и чужая воля,;Проявлять свою волю;condition_r
вот что такое - не иметь границ.;Проявлять свою волю;same-unit_m
И вот представьте себе:;и тогда любое благо которое он пытается сделать для другого;cause_r
если человек не видит,;он начинает простирать свою волю за чужие границы,;condition_r
где начинается чужая воля,;если человек не видит,;elaboration_r
он начинает простирать свою волю за чужие границы,;И вот представьте себе:;elaboration_r
и тогда любое благо которое он пытается сделать для другого;Сначала нужно научиться видеть чужое,;solutionhood_r
и считает своей щедростью,;и тогда любое благо которое он пытается сделать для другого;evaluation_r
осуществляется;и тогда любое благо которое он пытается сделать для другого;same-unit_m
за счет этого другого или других.;осуществляется;condition_r
Альтруист за чужой счет - вот кем является такой спаситель,;и тогда любое благо которое он пытается сделать для другого;evaluation_r
а благодетель является насильником.;Альтруист за чужой счет - вот кем является такой спаситель,;joint_m
потом уже делиться своим.;Сначала нужно научиться видеть чужое,;sequence_m
Вы должны точно знать, что делитесь именно своим,;Сначала нужно научиться видеть чужое,;elaboration_r
а не принимаете за свое - чужое или то, что вроде ваше,;должны выполнить сначала свой прямой долг,;condition_r
но вы должны это близким,;а не принимаете за свое - чужое или то, что вроде ваше,;contrast_m
должны выполнить сначала свой прямой долг,;Вы должны точно знать, что делитесь именно своим,;contrast_m
а потом уже блистать щедростью.;Вы должны точно знать, что делитесь именно своим,;sequence_m
Сначала нужно научиться отличать реальную чужую нужду от своей проекции,;Сначала нужно научиться видеть чужое,;joint_m
потом уже помогать.;Сначала нужно научиться отличать реальную чужую нужду от своей проекции,;sequence_m
Вы должны точно знать, что второму нужна ваша помощь,;Сначала нужно научиться отличать реальную чужую нужду от своей проекции,;elaboration_r
полезна;Вы должны точно знать, что второму нужна ваша помощь,;joint_m
и не противоречит его воле,;Вы должны точно знать, что второму нужна ваша помощь,;joint_m
иначе вы становитесь не благодетелем, а насильником,;Вы должны точно знать, что второму нужна ваша помощь,;contrast_m
или искусителем, позволяющим другому человеку деградировать;иначе вы становитесь не благодетелем, а насильником,;same-unit_m
при вашей поддержке.;или искусителем, позволяющим другому человеку деградировать;condition_r
Правда люди с совсем плохими границами всегда вредят в первую очередь себе.;В результате они тянут волынку,;preparation_r
Вот люди с хорошими границами, но недостатком этики могут вредить другим, а себе в отдаленной перспективе,;Правда люди с совсем плохими границами всегда вредят в первую очередь себе.;contrast_m
ограничивают свой рост,;Вот люди с хорошими границами, но недостатком этики могут вредить другим, а себе в отдаленной перспективе,;joint_m
но в настоящее время могут извлекать пользу.;Вот люди с хорошими границами, но недостатком этики могут вредить другим, а себе в отдаленной перспективе,;contrast_m
А люди с плохими границами вредят себе,;поэтому им особенно важно не прятать плохие границы за этикой.;cause_r
поэтому им особенно важно не прятать плохие границы за этикой.;Вот люди с хорошими границами, но недостатком этики могут вредить другим, а себе в отдаленной перспективе,;contrast_m
Это важно для них.;поэтому им особенно важно не прятать плохие границы за этикой.;evaluation_r
Самый понятный всем пример этичное поведение некоторых онегиных, которые боятся бросить женщину,;В результате они тянут волынку,;cause_r
пока она им не опротивела.;Самый понятный всем пример этичное поведение некоторых онегиных, которые боятся бросить женщину,;condition_r
Им кажется, что неэтично бросать ту, которая любит их,;Самый понятный всем пример этичное поведение некоторых онегиных, которые боятся бросить женщину,;elaboration_r
нельзя наносить рану.;Им кажется, что неэтично бросать ту, которая любит их,;joint_m
пока не возненавидят эту женщину.;В результате они тянут волынку,;condition_r
В основном, страдают сами,;В результате они тянут волынку,;elaboration_r
истощаются;В основном, страдают сами,;joint_m
и отмораживаются,;В основном, страдают сами,;joint_m
но и женщине не приносят ничего хорошего.;В основном, страдают сами,;joint_m
Не хватает уважения к ней и понимания,;но и женщине не приносят ничего хорошего.;elaboration_r
что не в их границах заставить себя полюбить;Не хватает уважения к ней и понимания,;elaboration_r
— это за пределами их возможностей, как и стремление избавить женщин от огорчений по этому поводу.;что не в их границах заставить себя полюбить;evaluation_r
Вместо этики получается зло.;В результате они тянут волынку,;evaluation_r
Помните, как в сериале Онегин вообразил, что должен заботиться о влюбленной бедняжке Белоснежке?;В результате Казанова спал с ней в его кровати,;preparation_r
В результате Казанова спал с ней в его кровати,;Хорошо хоть Петя спас Онегина от этой этики,;solutionhood_r
а Белоснежка страдала от постоянных выносов ей мозга, от настоящего эмоционального насилия,;В результате Казанова спал с ней в его кровати,;contrast_m
но боялась уйти;а Белоснежка страдала от постоянных выносов ей мозга, от настоящего эмоционального насилия,;contrast_m
от жадности.;но боялась уйти;cause_r
Пока Онегин старался быть этичным,;он едва не потерял любимую и любящую его девушку, Золушку.;condition_r
он едва не потерял любимую и любящую его девушку, Золушку.;В результате Казанова спал с ней в его кровати,;elaboration_r
И себя терял.;он едва не потерял любимую и любящую его девушку, Золушку.;joint_m
но получилось неприятно для Онегина, оскорбительно и больно,;Хорошо хоть Петя спас Онегина от этой этики,;contrast_m
а будь его границы лучше,;не было бы оскорблений со стороны Казановы и Белоснежки.;condition_r
не было бы оскорблений со стороны Казановы и Белоснежки.;но получилось неприятно для Онегина, оскорбительно и больно,;contrast_m
Больше уважения к Белоснежке и понимания ограничения своих возможностей Онегину бы не помешали, да?;но получилось неприятно для Онегина, оскорбительно и больно,;evaluation_r
Второй понятный пример, это как рапаны обоего пола стараются изначально выяснить все на берегу.;надо выяснить все на берегу, до начала отношений.;preparation_r
В паре ли человек,;надо выяснить все на берегу, до начала отношений.;solutionhood_r
насколько свободен,;В паре ли человек,;joint_m
какие у него намерения, а вдруг серьезные или наоборот,;В паре ли человек,;joint_m
вдруг намерения не совпадают с их,;В паре ли человек,;joint_m
Надо выяснить все про отношения, которых пока еще нет.;надо выяснить все на берегу, до начала отношений.;contrast_m
Это кажется этичным поведением, порядочным и ответственным,;надо выяснить все на берегу, до начала отношений.;evaluation_r
а по сути является блокировкой спонтанности.;Это кажется этичным поведением, порядочным и ответственным,;contrast_m
Нет уважения к другому человеку и самому потоку жизни,;Вот из-за такой этики онежьи онегины совсем почти не имеют спонтанности;cause_r
все хочется заранее проконтролировать,;Нет уважения к другому человеку и самому потоку жизни,;joint_m
расписать;Нет уважения к другому человеку и самому потоку жизни,;joint_m
и обсудить на словах,;Нет уважения к другому человеку и самому потоку жизни,;joint_m
не давая вещам случиться.;и обсудить на словах,;condition_r
Вот из-за такой этики онежьи онегины совсем почти не имеют спонтанности;а по сути является блокировкой спонтанности.;elaboration_r
и даже либидо их задавлено.;Вот из-за такой этики онежьи онегины совсем почти не имеют спонтанности;joint_m
Некоторым алкоголь помогает раскрепоститься,;и даже либидо их задавлено.;elaboration_r
но потом так стыдно за неэтичное поведение,;что блокировка становится еще больше,;cause_r
что блокировка становится еще больше,;Некоторым алкоголь помогает раскрепоститься,;contrast_m
а отвращение к спонтанности сильней.;что блокировка становится еще больше,;joint_m
А ведь спонтанность - это сама жизнь.;Вот из-за такой этики онежьи онегины совсем почти не имеют спонтанности;contrast_m
Два вида белых пальто есть у онегиных.;Казановы и правда слишком легкомысленны,;preparation_r
Отвращение к казановам;Два вида белых пальто есть у онегиных.;elaboration_r
за то, что они легкомысленны,;Отвращение к казановам;cause_r
и отвращение к печориным;Отвращение к казановам;same-unit_m
за то, что они слишком смелы;и отвращение к печориным;cause_r
и независимы.;за то, что они слишком смелы;joint_m
Казановы и правда слишком легкомысленны,;Им бы взглянуть с симпатией на казанов и печориных или хотя бы с любопытством,;solutionhood_r
а печорины слишком смелы.;Казановы и правда слишком легкомысленны,;contrast_m
Но самим онегинам очень сильно не хватает того и другого,;Казановы и правда слишком легкомысленны,;contrast_m
у них дефицит и смелости, и легкости, очень большой дефицит,;Но самим онегинам очень сильно не хватает того и другого,;joint_m
из-за которого они ни себя, ни женщин не могут сделать счастливыми,;у них дефицит и смелости, и легкости, очень большой дефицит,;cause_r
живут, пригруженные могильной плитой;из-за которого они ни себя, ни женщин не могут сделать счастливыми,;joint_m
и других этим грузят.;живут, пригруженные могильной плитой;joint_m
но они закрываются белым пальто;Им бы взглянуть с симпатией на казанов и печориных или хотя бы с любопытством,;contrast_m
и держатся за воображаемую этику.;но они закрываются белым пальто;joint_m
Вот где вы можете точно видеть, что жертвуете и почему,;Этика настоящая начинается только после того, как появляются границы.;elaboration_r
никогда не пожертвуете ничем чужим или тем, что для вас жизненно важно и без чего вы станете обузой другим.;Вот где вы можете точно видеть, что жертвуете и почему,;contrast_m
Если вы пожертвовали последнее,;вероятней всего кому-то придется взять на себя заботу о вас.;condition_r
вероятней всего кому-то придется взять на себя заботу о вас.;Этика настоящая начинается только после того, как появляются границы.;contrast_m
И возможно вы навязали свою жертву,;вероятней всего кому-то придется взять на себя заботу о вас.;elaboration_r
потому что с плохими границами вы не можете увидеть реальных потребностей других людей,;И возможно вы навязали свою жертву,;cause_r
проецируете на них свои желания.;потому что с плохими границами вы не можете увидеть реальных потребностей других людей,;joint_m
То есть с плохими границами вы живете в хаосе,;вероятней всего кому-то придется взять на себя заботу о вас.;elaboration_r
все время наступаете другим на ноги,;То есть с плохими границами вы живете в хаосе,;joint_m
хватаете их вещи,;То есть с плохими границами вы живете в хаосе,;joint_m
пытаетесь другими рулить,;То есть с плохими границами вы живете в хаосе,;joint_m
думая, что рулите собой.;пытаетесь другими рулить,;contrast_m
О какой этике может быть речь?;То есть с плохими границами вы живете в хаосе,;evaluation_r
Сначала надо уважению научиться,;Этика - это про любовь.;preparation_r
а потом уже учиться настоящей любви.;Сначала надо уважению научиться,;contrast_m
Про ту любовь, которая не страсть и не влечение, а чистое удовольствие от чужого благополучия.;Этика - это про любовь.;elaboration_r
Без уважения;это непременно превращается в насилие, насилие над другими или над собой. Причем в насилие;condition_r
это непременно превращается в насилие, насилие над другими или над собой. Причем в насилие;Про ту любовь, которая не страсть и не влечение, а чистое удовольствие от чужого благополучия.;contrast_m
из-за страха оказаться неэтичным.;это непременно превращается в насилие, насилие над другими или над собой. Причем в насилие;cause_r
Для любви;необходима эмпатия,;purpose_r
необходима эмпатия,;Этика - это про любовь.;elaboration_r
а для эмпатии;нужно отделение границ,;purpose_r
нужно отделение границ,;необходима эмпатия,;joint_m
иначе вместо эмпатии будут сплошные свои проекции.;нужно отделение границ,;contrast_m
И свобода необходима;необходима эмпатия,;joint_m
для настоящей любви,;И свобода необходима;purpose_r
а свобода начинается с независимости,;И свобода необходима;elaboration_r
то есть с отделения своих границ.;а свобода начинается с независимости,;restatement_m
Все начинается с отделения границ.;то есть с отделения своих границ.;elaboration_r
Личность с этого начинается.;Все начинается с отделения границ.;elaboration_r
Без личных границ вы - не отдельная личность, а биологический материал.;Все начинается с отделения границ.;contrast_m
