EDU_1;EDU_2;Relation
Фото: Университет Плимута;;elaboration_r
После эксперимента стало понятно:;только сертифицированные компостируемые пакеты можно использовать;evidence_r
для сбора пищевых отходов и переработки на специальных компостных заводах.;только сертифицированные компостируемые пакеты можно использовать;purpose_r
Даже если такие пакеты случайно попадут в окружающую среду,;вред от них будет меньше, чем от обычных или оксобиоразлагаемых.;condition_r
вред от них будет меньше, чем от обычных или оксобиоразлагаемых.;только сертифицированные компостируемые пакеты можно использовать;elaboration_r
Исследование в очередной раз напомнило нам,;что волшебных материалов не существует,;attribution_r
что волшебных материалов не существует,;только сертифицированные компостируемые пакеты можно использовать;evaluation_r
что на первый взгляд безобидные биопластики следует утилизировать на специальных предприятиях,;что волшебных материалов не существует,;joint_m
дабы избежать загрязнения окружающей среды.;что на первый взгляд безобидные биопластики следует утилизировать на специальных предприятиях,;purpose_r
Плюсы и минусы биопластика;У биопластика есть преимущества.;preparation_r
У биопластика есть преимущества.;тем самым сокращая выбросы углекислого газа.;preparation_r
Когда мы используем биомассу вроде того же кукурузного крахмала,;тем самым сокращая выбросы углекислого газа.;condition_r
мы не используем ископаемое топливо,;тем самым сокращая выбросы углекислого газа.;cause_r
Это важно,;тем самым сокращая выбросы углекислого газа.;evaluation_r
потому что пластик производится в огромных количествах — для пищевой промышленности, сферы общественного питания, сельского хозяйства, медицины, бытовой электроники и автопрома.;Это важно,;cause_r
В Евросоюзе продаётся 100 млрд. пластиковых пакетов каждый год,;тем самым сокращая выбросы углекислого газа.;elaboration_r
из них до 8 млрд. в конечном итоге превращаются в мусор.;В Евросоюзе продаётся 100 млрд. пластиковых пакетов каждый год,;elaboration_r
(отчёт Европейской комиссии, 2013);В Евросоюзе продаётся 100 млрд. пластиковых пакетов каждый год,;attribution_r
Но у биопластика есть ярые противники.;биопластики могут представлять большую опасность для окружающей среды, чем обычный пластик.;preparation_r
Так, по мнению архитектора и эксперта по переработке Артура Хуанга,;биопластики могут представлять большую опасность для окружающей среды, чем обычный пластик.;attribution_r
биопластики могут представлять большую опасность для окружающей среды, чем обычный пластик.;и лишить людей пищи.;preparation_r
Он утверждает, что;и лишить людей пищи.;attribution_r
для перехода на пластик, произведённый из растений вместо ископаемого топлива,;потребуется огромное количество сельскохозяйственных угодий,;purpose_r
потребуется огромное количество сельскохозяйственных угодий,;а это может привести к экологическим проблемам;cause_r
а это может привести к экологическим проблемам;и лишить людей пищи.;cause_r
Кроме того, биопластик может нанести ущерб;и лишить людей пищи.;joint_m
при компостировании,;Кроме того, биопластик может нанести ущерб;condition_r
поскольку,;Кроме того, биопластик может нанести ущерб;cause_r
по его словам,;он меняет pH почвы и воды,;attribution_r
он меняет pH почвы и воды,;поскольку,;same-unit_m
повышая её кислотность.;он меняет pH почвы и воды,;elaboration_r
Хуанг называет;обычный океанский пластик эстетической проблемой:;attribution_r
да, некрасиво,;обычный океанский пластик эстетической проблемой:;elaboration_r
но такой пластик практически не деформируется,;да, некрасиво,;contrast_m
поскольку не наносит физического ущерба экосистемам.;но такой пластик практически не деформируется,;cause_r
А вот биопластик превращает эстетическую проблему в химическую.;обычный океанский пластик эстетической проблемой:;contrast_m
Тем самым Хуанг бросил вызов идее, что биопластики лучше пластика из ископаемого топлива.;обычный океанский пластик эстетической проблемой:;evaluation_r
Я не соглашусь с Хуангом как минимум по одной причине:;обычный океанский пластик эстетической проблемой:;evaluation_r
из-за пластикового мусора;ежегодно погибают сотни живых существ,;cause_r
ежегодно погибают сотни живых существ,;поэтому нельзя так безапелляционно утверждать, что опасности для экосистем нет.;cause_r
поэтому нельзя так безапелляционно утверждать, что опасности для экосистем нет.;Я не соглашусь с Хуангом как минимум по одной причине:;cause_r
Возражают Хуангу и сторонники биопластика.;что это очень чистый материал,;preparation_r
Французский архитектор Артур Маму-Мани, работающий с биопластиком;что это очень чистый материал,;attribution_r
для 3D-печати,;Французский архитектор Артур Маму-Мани, работающий с биопластиком;purpose_r
утверждает,;Французский архитектор Артур Маму-Мани, работающий с биопластиком;same-unit_m
что он менее токсичен;что это очень чистый материал,;joint_m
и позволяет снизить выбросы СО2 до 68%.;что это очень чистый материал,;purpose_r
Маму-Мани;также опроверг утверждение об изменении pH почвы и воды.;attribution_r
также опроверг утверждение об изменении pH почвы и воды.;что это очень чистый материал,;joint_m
И хотя у биопластика есть сторонники и противники,;Правильная переработка и компостирование могут частично решить проблему пластикового мусора,;solutionhood_r
но и те, и другие сходятся в одном:;И хотя у биопластика есть сторонники и противники,;contrast_m
главная проблема — в одноразовости.;но и те, и другие сходятся в одном:;elaboration_r
но по-настоящему её можно решить,;Правильная переработка и компостирование могут частично решить проблему пластикового мусора,;contrast_m
лишь прекратив использование одноразовых товаров.;но по-настоящему её можно решить,;condition_r
В окружающую среду должно попадать как можно меньше пластика.;но по-настоящему её можно решить,;cause_r
