EDU_1;EDU_2;Relation
Они готовы принять то, что их код может и не быть неким «самым лучшим» кодом,;Программисты-сеньоры это понимают.;elaboration_r
и то, что он может быть подвергнуть улучшению.;Они готовы принять то, что их код может и не быть неким «самым лучшим» кодом,;joint_m
указывая на беспорядок, который устраивают в программах их коллеги;Сеньоры часто становятся продуктивными контролёрами качества кода,;cause_r
и отмечая слабые места архитектуры приложений.;указывая на беспорядок, который устраивают в программах их коллеги;joint_m
Они способны увидеть общую картину проекта,;Сеньоры часто становятся продуктивными контролёрами качества кода,;elaboration_r
оценить возможность возникновения совершенно неожиданных проблем.;Они способны увидеть общую картину проекта,;joint_m
При этом они не привязаны к какому-то стилю написания кода или к какой-то парадигме программирования.;Они способны увидеть общую картину проекта,;joint_m
В центре их внимания находятся не инструменты, а результат.;При этом они не привязаны к какому-то стилю написания кода или к какой-то парадигме программирования.;contrast_m
Разница между хорошей программой и работающей программой;Разработчики создают код,;preparation_r
главная задача которого — запуститься.;Разработчики создают код,;purpose_r
Некоторые из них останавливаются на этом,;Разработчики создают код,;elaboration_r
и считают, что работающий код — это всё, что им нужно.;Некоторые из них останавливаются на этом,;joint_m
Другие идут немного дальше;Некоторые из них останавливаются на этом,;comparison_m
и стремятся к тому,;Другие идут немного дальше;joint_m
чтобы код был бы не только работающим, но и качественно написанным.;и стремятся к тому,;purpose_r
Лучшие разработчики — это те профессионалы,;Разработчики создают код,;joint_m
которые в процессе работы редактируют;Лучшие разработчики — это те профессионалы,;elaboration_r
и переписывают наш код.;которые в процессе работы редактируют;joint_m
Они могут и согласиться с применением какой-нибудь неудачной конструкции,;Лучшие разработчики — это те профессионалы,;elaboration_r
но как только у них возникнет возможность её исправить;— они это сделают.;condition_r
— они это сделают.;Они могут и согласиться с применением какой-нибудь неудачной конструкции,;contrast_m
Такие разработчики понимают разницу между хорошей и работающей программой.;Лучшие разработчики — это те профессионалы,;evaluation_r
Но хорошие разработчики-сеньоры видят ситуацию глубже.;Большинство руководителей интересует только работоспособность программы.;contrast_m
Они понимают скрытую стоимость технического долга;Но хорошие разработчики-сеньоры видят ситуацию глубже.;elaboration_r
и способны распознать код, который указывает на наличие в системе глубинных проблем.;Они понимают скрытую стоимость технического долга;joint_m
Они знают о том, как совместить потребность бизнеса в работающих программах с качеством кода.;Они понимают скрытую стоимость технического долга;joint_m
Это позволяет им находить баланс между сдачей проектов в срок и включением в них дополнительных возможностей,;Они понимают скрытую стоимость технического долга;purpose_r
о которых заказчики проектов вспоминают далеко не в самом начале работы.;Это позволяет им находить баланс между сдачей проектов в срок и включением в них дополнительных возможностей,;elaboration_r
Широта их знаний, понимание фреймворков и языков программирования, делают их экспертами в вопросе нахождения разницы между программами работающими и программами качественными.;Они умеют создавать и то и другое.;cause_r
Они умеют создавать и то и другое.;Это даёт настоящим сеньорам возможность находить креативные решения проблем в самых разных ситуациях.;cause_r
Это даёт настоящим сеньорам возможность находить креативные решения проблем в самых разных ситуациях.;Это позволяет им находить баланс между сдачей проектов в срок и включением в них дополнительных возможностей,;elaboration_r
Способность учить;У настоящих разработчиков-сеньоров есть страсть к технологиям,;preparation_r
Посредственный учитель излагает.;Способность учить;joint_m
Хороший учитель объясняет.;Посредственный учитель излагает.;comparison_m
Выдающийся учитель показывает.;Посредственный учитель излагает.;comparison_m
Великий учитель вдохновляет.;Посредственный учитель излагает.;comparison_m
Уильям Артур Уорд;Посредственный учитель излагает.;attribution_r
которая вдохновляет их менее опытных товарищей,;помогая начинающим становиться профессионалами высочайшего класса.;cause_r
помогая начинающим становиться профессионалами высочайшего класса.;У настоящих разработчиков-сеньоров есть страсть к технологиям,;elaboration_r
У сеньоров есть способность сжато и понятно излагать эти идеи.;Программирование, само по себе, это набор неких идей.;elaboration_r
Способность сеньоров переносить код между разными интерфейсами и средами демонстрирует истинное понимание выбранного ими языка программирования.;У сеньоров есть способность сжато и понятно излагать эти идеи.;evaluation_r
Для того чтобы кого-либо чему-либо учить,;необходим определённый уровень владения предметом.;purpose_r
необходим определённый уровень владения предметом.;У сеньоров есть способность сжато и понятно излагать эти идеи.;elaboration_r
То, что называют «опытом работы», может выглядеть в резюме программиста как перечень выполненных им проектов, или как время, которое он трудился в разных компаниях.;необходим определённый уровень владения предметом.;elaboration_r
Но возможность учить других — это навык, который доступен лишь тому, кто по-настоящему владеет своим ремеслом.;То, что называют «опытом работы», может выглядеть в резюме программиста как перечень выполненных им проектов, или как время, которое он трудился в разных компаниях.;contrast_m
Итоги;Настоящий разработчик-сеньор — это многогранное существо,;preparation_r
которое иногда,;Настоящий разработчик-сеньор — это многогранное существо,;elaboration_r
если речь идёт об областях, находящихся вне сферы его основной деятельности,;может выглядеть как джун или мидл.;condition_r
может выглядеть как джун или мидл.;которое иногда,;same-unit_m
Но сеньор обладает мощной базой в области философии программирования.;Настоящий разработчик-сеньор — это многогранное существо,;contrast_m
Однако вышеприведённые особенности сеньоров — это то, что присутствует в их личностях и в их профессиональных знаниях.;Это позволяет им осваивать новые технологии быстрее, чем некоему «усреднённому» программисту.;purpose_r
Это позволяет им осваивать новые технологии быстрее, чем некоему «усреднённому» программисту.;Настоящий разработчик-сеньор — это многогранное существо,;contrast_m
Часто сеньоры — это люди, которые способны охватить одним взглядом общую картину происходящего.;Это позволяет им осваивать новые технологии быстрее, чем некоему «усреднённому» программисту.;background_r
Они способны смотреть на код без предрассудков и суеверий.;Часто сеньоры — это люди, которые способны охватить одним взглядом общую картину происходящего.;joint_m
При этом он не будет представлять собой разрушительную силу, которая пытается втиснуть всё, с чем сталкивается, в прокрустово ложе собственного опыта.;Настоящий сеньор будет вести своих товарищей по работе к привычкам создания чистого кода.;joint_m
Этот человек спокойно воспринимает ошибки сослуживцев, да и свои тоже.;При этом он не будет представлять собой разрушительную силу, которая пытается втиснуть всё, с чем сталкивается, в прокрустово ложе собственного опыта.;contrast_m
Он стремится учиться;Этот человек спокойно воспринимает ошибки сослуживцев, да и свои тоже.;elaboration_r
и учить на ошибках,;Он стремится учиться;joint_m
а не унижать менее опытных коллег.;Он стремится учиться;contrast_m
Разработчик-сеньор может быть человеком любого возраста,;Настоящий сеньор будет вести своих товарищей по работе к привычкам создания чистого кода.;joint_m
он может прийти из любой отрасли информационных технологий,;Разработчик-сеньор может быть человеком любого возраста,;joint_m
его «практический опыт» может исчисляться любым количеством лет.;Разработчик-сеньор может быть человеком любого возраста,;joint_m
Главная особенность таких людей заключается в том, что они по-настоящему умеют решать проблемы,;Разработчик-сеньор может быть человеком любого возраста,;elaboration_r
и в том, что они способны мыслить в долгосрочной перспективе.;Главная особенность таких людей заключается в том, что они по-настоящему умеют решать проблемы,;joint_m
