EDU_1;EDU_2;Relation
Иду в комнату включить комп;Моя сонная физиономия, грязное зеркало и микрованная (моя боль и печаль).;sequence_m
и впустить кота.;Иду в комнату включить комп;joint_m
Нет, ВПУСТИТЬ кота.;и впустить кота.;evaluation_r
Он каждый раз так влетает,;Нет, ВПУСТИТЬ кота.;elaboration_r
будно всю ночь только об этом и мечтал.;Он каждый раз так влетает,;elaboration_r
Нет, это не бардак на столе.;Знаете, бывают подарки новогодние,;preparation_r
Бардак на столе был пару недель назад.;Нет, это не бардак на столе.;elaboration_r
А сейчас - это так, легкий хаосик: бумаги с работы, мой предновогодний подарок, мобильный и разного по мелочи.;Бардак на столе был пару недель назад.;comparison_m
бывают - предновогодние.;Знаете, бывают подарки новогодние,;contrast_m
Первые иногда становятся вторыми,;Знаете, бывают подарки новогодние,;elaboration_r
если даритель или одариваемый недотерпел,;Первые иногда становятся вторыми,;condition_r
а бывают специально предновогодними.;Первые иногда становятся вторыми,;comparison_m
Вот этот учебник - он как раз такой,;а бывают специально предновогодними.;elaboration_r
я купила его себе в подарок,;Вот этот учебник - он как раз такой,;elaboration_r
для приятности.;я купила его себе в подарок,;purpose_r
позавтракать,;Надо дособирать вещи,;sequence_m
понять, кто и во сколько окажется дома вечером,;Надо дособирать вещи,;sequence_m
чтобы кормить кота по очереди.;понять, кто и во сколько окажется дома вечером,;purpose_r
А то тяжкое это занятие, знаете ли, кормление котика.;понять, кто и во сколько окажется дома вечером,;evaluation_r
Сегодня у меня в планах: поработать,;Надо дособирать вещи,;joint_m
сходить на собрание по январскому лагерю,;Сегодня у меня в планах: поработать,;sequence_m
потом к стоматологу,;Сегодня у меня в планах: поработать,;sequence_m
а потом что-нибудь полезное сделать дома.;Сегодня у меня в планах: поработать,;sequence_m
Мне надоела моя любимая овсянка,;поэтому я решила позавтракать и за обед заодно.;cause_r
да и обед сегодня не предвиделся,;Мне надоела моя любимая овсянка,;joint_m
поэтому я решила позавтракать и за обед заодно.;Вот мой завтрак.;elaboration_r
Вареники с картошкой и горячая вода.;поэтому я решила позавтракать и за обед заодно.;elaboration_r
И утренние дела в компе.;Вот мой завтрак.;sequence_m
Потом я поняла, что время уже не просто выходить,;Вот мой завтрак.;sequence_m
а выпуливаться из дома.;Потом я поняла, что время уже не просто выходить,;contrast_m
Вот я выпулилась: лифт, странное лицо и проч.;а выпуливаться из дома.;elaboration_r
Недавно тротуар у нашего дома обнесли оградой.;Наверняка это был улучшайзинг.;preparation_r
Но что-то недодумали,;и теперь желающим попасть на тротуар нужно идти по проезжей части.;cause_r
и теперь желающим попасть на тротуар нужно идти по проезжей части.;Наверняка это был улучшайзинг.;contrast_m
А тем, кто выбрасывал мусор в помойку,;идти по дороге в два раза дольше.;condition_r
идти по дороге в два раза дольше.;и теперь желающим попасть на тротуар нужно идти по проезжей части.;joint_m
Ну или лезть через ограду. Хм.;идти по дороге в два раза дольше.;joint_m
Через несколько станций даже села.;Я уже в метро.;sequence_m
Достаю свой предновогодний подарок.;Я уже в метро.;sequence_m
Я учусь на курсах,;Достаю свой предновогодний подарок.;background_r
у них между ступенями почему-то перерывы по нескольку месяцев.;Я учусь на курсах,;elaboration_r
А мне так нравится язык,;что прерываться совсем не хочется.;cause_r
что прерываться совсем не хочется.;у них между ступенями почему-то перерывы по нескольку месяцев.;contrast_m
Следующий уровень начнется уже в январе,;что прерываться совсем не хочется.;elaboration_r
а пока повторяю пройденное.;Следующий уровень начнется уже в январе,;contrast_m
Пересела на зеленую ветку,;так что стоять с толстым учебником не удобно,;cause_r
там всегда толпа,;Пересела на зеленую ветку,;background_r
так что стоять с толстым учебником не удобно,;читаю книжку на телефоне.;cause_r
Читаю Харрис Другой класс, снова о частной школе.;читаю книжку на телефоне.;elaboration_r
Кажется, это продолжение Джентельменов и игроков.;Читаю Харрис Другой класс, снова о частной школе.;comparison_m
Надо будет вечером вспомнить, погуглить так ли это.;Кажется, это продолжение Джентельменов и игроков.;elaboration_r
Выхожу из метро;Конечно, бегу!;preparation_r
и вижу хвост моего автобуса.;Выхожу из метро;joint_m
Пробежаться? По льду? Без особого смысла?;Конечно, бегу!;solutionhood_r
Ехать мне всего две остановки,;так что можно бы и дойти.;cause_r
так что можно бы и дойти.;Конечно, бегу!;elaboration_r
Но… отчего бы и не пробежаться?;так что можно бы и дойти.;contrast_m
В фонде, где я работаю, есть несколько проектов.;И вот один из проектов, День не зря, проходит на территории ПНИ.;preparation_r
Мы работаем со взрослыми с ограниченными возможностями здоровья.;В фонде, где я работаю, есть несколько проектов.;elaboration_r
Дважды в неделю мы приезжаем:;И вот один из проектов, День не зря, проходит на территории ПНИ.;elaboration_r
сотрудники и молодые люди-участники проекта, приходят проживающие в интернате,;Дважды в неделю мы приезжаем:;elaboration_r
и мы занимаемся физкультурой,;сотрудники и молодые люди-участники проекта, приходят проживающие в интернате,;joint_m
играем,;сотрудники и молодые люди-участники проекта, приходят проживающие в интернате,;joint_m
гуляем,;сотрудники и молодые люди-участники проекта, приходят проживающие в интернате,;joint_m
готовим;сотрудники и молодые люди-участники проекта, приходят проживающие в интернате,;joint_m
и едим,;сотрудники и молодые люди-участники проекта, приходят проживающие в интернате,;joint_m
варим мыло,;сотрудники и молодые люди-участники проекта, приходят проживающие в интернате,;joint_m
валяем;сотрудники и молодые люди-участники проекта, приходят проживающие в интернате,;joint_m
или рисуем;сотрудники и молодые люди-участники проекта, приходят проживающие в интернате,;joint_m
и шьем всякую красоту.;сотрудники и молодые люди-участники проекта, приходят проживающие в интернате,;joint_m
А главное, общаемся;сотрудники и молодые люди-участники проекта, приходят проживающие в интернате,;joint_m
и тусим.;А главное, общаемся;joint_m
Времени 11-05.;Постепенно народ подтягивается.;preparation_r
Мой buddy тоже пришел.;Постепенно народ подтягивается.;elaboration_r
Пусть его зовут А.;Мой buddy тоже пришел.;elaboration_r
К сожалению, А. сегодня в печали.;Мой buddy тоже пришел.;evaluation_r
Тем не менее соглашается зайти в спортзал.;К сожалению, А. сегодня в печали.;contrast_m
Потом как-то все пошло, пошло, пошло, и вот уже пора гулять;Наша комната в здании лечебно-трудовых мастерских.;preparation_r
и идти в нашу комнату,;Потом как-то все пошло, пошло, пошло, и вот уже пора гулять;sequence_m
где мы оставляем вещи;и идти в нашу комнату,;elaboration_r
и идем готовить салат на обед.;где мы оставляем вещи;joint_m
Там сейчас меняют окна,;поэтому, например, в прошлый раз в коридоре не было стекол;cause_r
поэтому, например, в прошлый раз в коридоре не было стекол;Наша комната в здании лечебно-трудовых мастерских.;elaboration_r
и был жуткий дубак.;поэтому, например, в прошлый раз в коридоре не было стекол;joint_m
Сегодня стеклопакет уже поставили.;поэтому, например, в прошлый раз в коридоре не было стекол;sequence_m
Значит, будет тепло, хорошо.;Сегодня стеклопакет уже поставили.;evaluation_r
Пока все готовят,;мы с А. пришли побыть в тишине в нашу комнату-мастерскую.;condition_r
мы с А. пришли побыть в тишине в нашу комнату-мастерскую.;Наша комната в здании лечебно-трудовых мастерских.;elaboration_r
Вот, фотографирую ее для вас.;мы с А. пришли побыть в тишине в нашу комнату-мастерскую.;elaboration_r
Весь декабрь шли новогодние ярмарки, в которых участвовало и наше мыло.;Раскупили почти все,;preparation_r
осталось, кажется, не больше десяти кусочков,;Раскупили почти все,;elaboration_r
а было несколько больших коробок.;осталось, кажется, не больше десяти кусочков,;comparison_m
Мыловары круты!;Раскупили почти все,;evaluation_r
В коридоре разруха и ремонт.;Поэтому фото нет.;background_r
Стеллажи с бутылками, строительная пыль и неуют.;В коридоре разруха и ремонт.;elaboration_r
Надеюсь,;В коридоре разруха и ремонт.;evaluation_r
когда мы вернемся в январе,;станет лучше.;condition_r
станет лучше.;Надеюсь,;same-unit_m
Во время обеда я внезапно, ага, обедала :);Поэтому фото нет.;cause_r
Но время знаю точно,;Поэтому фото нет.;joint_m
у нас же расписание. 13-00.;Но время знаю точно,;elaboration_r
А это мы уже с А. носим посуду из столовой обратно в комнату,;Поэтому фото нет.;sequence_m
подмели,;А это мы уже с А. носим посуду из столовой обратно в комнату,;joint_m
и вообще молодцы.;А это мы уже с А. носим посуду из столовой обратно в комнату,;elaboration_r
Вот рабочее расписание А.;Поэтому фото нет.;sequence_m
Некоторые карточки я убрала,;Вот рабочее расписание А.;elaboration_r
сохраняя анонимность молодого человека.;Некоторые карточки я убрала,;condition_r
По такому или подобному расписанию проходит день у всех.;Вот рабочее расписание А.;elaboration_r
На сегодня в ЛТМ мы закончили, на очереди сенсорная комната, подведение итогов дня и прощание до следующего года.;Поэтому фото нет.;sequence_m
Иду перед выходом в туалет.;В корпусе ЛТМ туалеты общедоступные (к сожалению, во всех смыслах): общие для мужчин и женщин, без кабинок и дверей.;preparation_r
Тут это целое приключение.;Иду перед выходом в туалет.;evaluation_r
В корпусе ЛТМ туалеты общедоступные (к сожалению, во всех смыслах): общие для мужчин и женщин, без кабинок и дверей.;Мы пользуемся туалетом сотрудников,;solutionhood_r
Меня это уже который год и печалит;В корпусе ЛТМ туалеты общедоступные (к сожалению, во всех смыслах): общие для мужчин и женщин, без кабинок и дверей.;evaluation_r
и бесит, да все без толку.;Меня это уже который год и печалит;joint_m
А после замены деревянных рам на стеклопакеты туалеты стали общедоступными и в плане видимости:;В корпусе ЛТМ туалеты общедоступные (к сожалению, во всех смыслах): общие для мужчин и женщин, без кабинок и дверей.;joint_m
затемнения на нижней части стекла нет. Ни в общедоступном туалете проживающих, ни в туалете сотрудников.;А после замены деревянных рам на стеклопакеты туалеты стали общедоступными и в плане видимости:;elaboration_r
он запирается.;Мы пользуемся туалетом сотрудников,;joint_m
Мама одной из девушек, участвующих в проекте, полдня заклеивала окна скотчем.;Мы пользуемся туалетом сотрудников,;joint_m
Потолки в ЛТМ высоченные.;Мы пользуемся туалетом сотрудников,;background_r
вышли.;Мы с А. собрались первыми,;sequence_m
Ждем остальных.;Мы с А. собрались первыми,;sequence_m
А., наконец-то, улыбается,;Мы с А. собрались первыми,;sequence_m
я - радуюсь снегу и улыбке А.;А., наконец-то, улыбается,;joint_m
что в любую его точку можно попасть,;Интернат устроен таким образом,;same-unit_m
не выходя на улицу.;что в любую его точку можно попасть,;condition_r
Система коридоров и переходов.;Интернат устроен таким образом,;elaboration_r
Обычно ей не пользуемся, но сегодня - исключение.;Система коридоров и переходов.;elaboration_r
за А. пришли мама и бабушка,;В 15 часов мы заканчиваем,;sequence_m
он радостно машет мне рукой;В 15 часов мы заканчиваем,;sequence_m
и готов идти домой.;В 15 часов мы заканчиваем,;sequence_m
Я даю часть карточек маме А.,;В 15 часов мы заканчиваем,;sequence_m
чтобы они пробовали вводить альтернативную коммуникацию дома,;Я даю часть карточек маме А.,;purpose_r
и мы прощаемся.;В 15 часов мы заканчиваем,;sequence_m
и продолжить собрание по лагерю,;Нам нужно очень быстро распрощаться со всеми,;sequence_m
начатое еще во время сенсорной комнаты.;и продолжить собрание по лагерю,;sequence_m
Вот, встретили по пути борзую. В махровых тапочках.;Нам нужно очень быстро распрощаться со всеми,;sequence_m
Его милая хозяйка в ответ на наши восторги стала подробно рассказывать о псе.;Вот, встретили по пути борзую. В махровых тапочках.;elaboration_r
Говорит, по всей Москве всего 100 представителей этой породы.;Его милая хозяйка в ответ на наши восторги стала подробно рассказывать о псе.;elaboration_r
Спешим мы в наше совещательное кафе.;Итого, нас шестеро.;preparation_r
Мы там всегда собираемся на педсоветы и просто что-то рабочее обсудить.;Спешим мы в наше совещательное кафе.;elaboration_r
Там очень уютно.;Спешим мы в наше совещательное кафе.;evaluation_r
С нами пошли две студентки.;Итого, нас шестеро.;cause_r
Они в лагерь не едут,;С нами пошли две студентки.;elaboration_r
но, видимо, им интересно послушать.;Они в лагерь не едут,;contrast_m
Кроме нас в зале никого.;Итого, нас шестеро.;elaboration_r
Обсуждаем лагерь: расписание, занятость,;Итого, нас шестеро.;sequence_m
кто за что отвечает.;Обсуждаем лагерь: расписание, занятость,;elaboration_r
Сегодня мы потрясающе сконцентрированы;Обсуждаем лагерь: расписание, занятость,;evaluation_r
и почти не ржем просто так.;Сегодня мы потрясающе сконцентрированы;joint_m
Сами себе удивляемся.;и почти не ржем просто так.;evaluation_r
Я должна уйти в 16-20,;На первой фоторафии время 16-10;preparation_r
т.к. у меня в 17-20 стоматолог на другом конце света города.;Я должна уйти в 16-20,;cause_r
ЕМИАС внезапно меня отправил в институт челюстно-лицевой хирургии;Я должна уйти в 16-20,;elaboration_r
при попытке просто записаться к стоматологу.;ЕМИАС внезапно меня отправил в институт челюстно-лицевой хирургии;condition_r
Я не могу пропустить это.;ЕМИАС внезапно меня отправил в институт челюстно-лицевой хирургии;evaluation_r
На первой фоторафии время 16-10;Понятно, что ни к какому врачу я уже не успеваю.;solutionhood_r
и я собираюсь съесть последнюю печеньку,;На первой фоторафии время 16-10;joint_m
задать последний вопрос;На первой фоторафии время 16-10;sequence_m
и отчалить.;На первой фоторафии время 16-10;sequence_m
Ровно в момент фотографирования коллега протягивает руку;На первой фоторафии время 16-10;contrast_m
и забирает печеньку.;Ровно в момент фотографирования коллега протягивает руку;joint_m
На второй фотографии - я очнулась,;Ровно в момент фотографирования коллега протягивает руку;sequence_m
на часах 16-52.;На второй фотографии - я очнулась,;background_r
Понятно, что ни к какому врачу я уже не успеваю.;Остаюсь обсуждать январский лагерь дальше.;cause_r
Обсуждение активное, по делу,;Остаюсь обсуждать январский лагерь дальше.;elaboration_r
все как я люблю:);Обсуждение активное, по делу,;evaluation_r
Просто так совпало:);Нет, я не какой-то специальный любитель туалетофоток.;contrast_m
Таксы, и я все в той же позе.;Нет, я не какой-то специальный любитель туалетофоток.;joint_m
Не знаю как сделать селфи,;Таксы, и я все в той же позе.;evaluation_r
чтобы лицо не приобретало ложного налета героизма.;Не знаю как сделать селфи,;purpose_r
Мы договорили,;Ага, помню, обещала.;preparation_r
дошли до метро;Мы договорили,;sequence_m
и… я дома.;Мы договорили,;sequence_m
Переодеться,;и… я дома.;elaboration_r
умыться;Переодеться,;sequence_m
и навестить холодильник - святое.;Переодеться,;sequence_m
А в холодильнике - намек.;и навестить холодильник - святое.;elaboration_r
Ага, помню, обещала.;Пойду пошатаюсь по квартире, подумаю.;solutionhood_r
Но так лень.;Ага, помню, обещала.;contrast_m
Но обещала.;Ага, помню, обещала.;contrast_m
Да и самой супа хочется.;Но обещала.;joint_m
Но лень.;Да и самой супа хочется.;contrast_m
На кухне обнаруживается кот в ошметках собственной когтеточки.;Не скучал, значит.;evidence_r
Не скучал, значит.;Пойду пошатаюсь по квартире, подумаю.;background_r
И еще одно доказательство нескучания - мышь кота, застрявшая под дверью в спальню.;Не скучал, значит.;evidence_r
Эх, ну суп или сейчас делать,;Пойду пошатаюсь по квартире, подумаю.;elaboration_r
или уже забить.;Эх, ну суп или сейчас делать,;contrast_m
На часах почти восемь.;Полчаса, и список медикаментов составлен,;solutionhood_r
Достаю овощи и специи, достаю тетардь с рецептом…;На часах почти восемь.;joint_m
И тут я смотрю на часы;На часах почти восемь.;contrast_m
и понимаю,;И тут я смотрю на часы;joint_m
что если я не хочу сама завтра тащиться в неведомую даль,;то нужно отправить в эту даль другого сделать заказ доброму человеку прямо сейчас.;condition_r
то нужно отправить в эту даль другого сделать заказ доброму человеку прямо сейчас.;и понимаю,;same-unit_m
Дело в том, что я в лагере еще и в качестве медсестры буду;то нужно отправить в эту даль другого сделать заказ доброму человеку прямо сейчас.;cause_r
(заодно и образование проветрю),;Дело в том, что я в лагере еще и в качестве медсестры буду;elaboration_r
и мне нужно собрать аптечку с собой.;Вот добрый человек и докупит по списку :);solutionhood_r
Часть лекарств у нас есть,;Вот добрый человек и докупит по списку :);solutionhood_r
а часть - надо докупить.;Часть лекарств у нас есть,;contrast_m
Вот добрый человек и докупит по списку :);Дело в том, что я в лагере еще и в качестве медсестры буду;joint_m
обещание сварить суп выполнено,;Полчаса, и список медикаментов составлен,;sequence_m
а у меня есть ужин.;обещание сварить суп выполнено,;evaluation_r
Осталось только копченый сыр порезать. В суп, ага.;Полчаса, и список медикаментов составлен,;sequence_m
Вот мое место вечернего заседания.;Стремного вида покрывало на диване - от кота, точнее от его когтей.;preparation_r
Сам диван из жесткого материала, о который очень круто точить когти.;Поэтому приходится диван прятать под неинтересной коту хб-шкой.;cause_r
Поэтому приходится диван прятать под неинтересной коту хб-шкой.;Стремного вида покрывало на диване - от кота, точнее от его когтей.;joint_m
Когда-нибудь я найду ткань такого же идеального терракотового цвета, как и сам диван,;Поэтому приходится диван прятать под неинтересной коту хб-шкой.;elaboration_r
и сошью из нее чехол.;Когда-нибудь я найду ткань такого же идеального терракотового цвета, как и сам диван,;joint_m
Пока не нашла.;Когда-нибудь я найду ткань такого же идеального терракотового цвета, как и сам диван,;contrast_m
Но я все еще надеюсь.;Пока не нашла.;contrast_m
Над местом моего вечернего заседания - моя любимая картина.;Поэтому приходится диван прятать под неинтересной коту хб-шкой.;elaboration_r
Увидела ее на весеннем базарчике в Вильнюсе.;Над местом моего вечернего заседания - моя любимая картина.;background_r
Несколько раз уходила,;в итоге не смогла не купить.;solutionhood_r
возвращалась,;Несколько раз уходила,;contrast_m
в итоге не смогла не купить.;Увидела ее на весеннем базарчике в Вильнюсе.;elaboration_r
беру тарелку с супом,;Открываю рабочую почту,;sequence_m
и разгребаю последние завалы в этом году.;Открываю рабочую почту,;sequence_m
У меня еще будет рабочий день - в субботу, 29-го.;и разгребаю последние завалы в этом году.;elaboration_r
А потом я буду мужественно НЕ читать почту и мессенджеры.;Открываю рабочую почту,;sequence_m
По ходу дела кормлю кота.;Открываю рабочую почту,;sequence_m
Кот дик;поэтому фото человек и кот в одном кадре невозможно,;cause_r
и неподкупен,;Кот дик;joint_m
поэтому фото человек и кот в одном кадре невозможно,;По ходу дела кормлю кота.;elaboration_r
зато кота можно подманить,;Тогда он забывает про тебя,;cause_r
замерев.;зато кота можно подманить,;condition_r
Тогда он забывает про тебя,;поэтому фото человек и кот в одном кадре невозможно,;contrast_m
и его можно рассмотреть. Недолго));Тогда он забывает про тебя,;joint_m
Времени около половины десятого.;Тогда он забывает про тебя,;elaboration_r
Потом я встречала хорошего человека с сумкой таблеток :);Вот мое новое супер мягкое и теплое постельное белье из байки.;preparation_r
И внезапно обнаружила, что уже час ночи.;Потом я встречала хорошего человека с сумкой таблеток :);joint_m
Хм, как так?;И внезапно обнаружила, что уже час ночи.;evaluation_r
На картинке в интернете рисунок выглядел менее… ммм… жизнерадостным.;Вот мое новое супер мягкое и теплое постельное белье из байки.;elaboration_r
А когда заказ привезли,;нам потребовалось несколько минут,;condition_r
нам потребовалось несколько минут,;На картинке в интернете рисунок выглядел менее… ммм… жизнерадостным.;contrast_m
чтобы понять, что рисунок тот же самый,;нам потребовалось несколько минут,;purpose_r
просто впечатляет сильнее:);чтобы понять, что рисунок тот же самый,;contrast_m
То же самое и с котом.;Вот мое новое супер мягкое и теплое постельное белье из байки.;comparison_m
По рассказам передержки это должен был быть тихий, самодостаточный кот,;То же самое и с котом.;elaboration_r
с которым можно и поиграть;По рассказам передержки это должен был быть тихий, самодостаточный кот,;elaboration_r
и не_поиграть.;с которым можно и поиграть;contrast_m
В реальности кот оказался драматическим актером в амплуа неврастеника,;По рассказам передержки это должен был быть тихий, самодостаточный кот,;contrast_m
но другого кота у меня нет.;В реальности кот оказался драматическим актером в амплуа неврастеника,;contrast_m
Люблю того, который есть :);В реальности кот оказался драматическим актером в амплуа неврастеника,;evaluation_r
Вот он пришел меня укладывать спать. Телепатически.;В реальности кот оказался драматическим актером в амплуа неврастеника,;elaboration_r
Люблю, когда он так приходит.;Вот он пришел меня укладывать спать. Телепатически.;evaluation_r
