EDU_1;EDU_2;Relation
около 100 лет назад территория отошла к Италии,;Эти земли долгое время были яблоком раздора между двумя странами:;elaboration_r
но до сих пор здесь говорят больше на немецком, чем на итальянском.;около 100 лет назад территория отошла к Италии,;contrast_m
Самый простой способ добраться до Ренона - это фуникулер из города Больцано (Bolzano), о котором я расскажу в следующем посте.;Речь идёт про Ренон (Renon) - плато в провинции Больцано на самом севере страны в регионе Южный Тироль - пограничной (во всех отношениях) зоне между Италией и Австрией.;elaboration_r
За 12 минут кабинка поднимается на высоту 950 метров над уровнем моря;Самый простой способ добраться до Ренона - это фуникулер из города Больцано (Bolzano), о котором я расскажу в следующем посте.;elaboration_r
и перед тобой открываются голубые Доломитовые Альпы и зеленые (даже в это время года) поля.;За 12 минут кабинка поднимается на высоту 950 метров над уровнем моря;evaluation_r
На протяжении веков эти земли были перевалочным пунктом между Италией и Германией.;Речь идёт про Ренон (Renon) - плато в провинции Больцано на самом севере страны в регионе Южный Тироль - пограничной (во всех отношениях) зоне между Италией и Австрией.;elaboration_r
Здесь проходили торговые потоки,;На протяжении веков эти земли были перевалочным пунктом между Италией и Германией.;elaboration_r
здесь немецкие императоры,;Здесь проходили торговые потоки,;joint_m
направляясь в Ватикан на коронацию,;преодолевали горные массивы Альп.;condition_r
преодолевали горные массивы Альп.;здесь немецкие императоры,;same-unit_m
Сегодня Ренон - это разбросанные среди гор и холмов деревни,;На протяжении веков эти земли были перевалочным пунктом между Италией и Германией.;comparison_m
где в совокупности живёт около 8 тысяч человек.;Сегодня Ренон - это разбросанные среди гор и холмов деревни,;elaboration_r
Впрочем, здесь всегда хватает туристов:;Сегодня Ренон - это разбросанные среди гор и холмов деревни,;evaluation_r
сложно представить место, где царит такое спокойствие;Впрочем, здесь всегда хватает туристов:;cause_r
и можно созерцать столько потрясающие пейзажи.;сложно представить место, где царит такое спокойствие;joint_m
Мы начинаем свою прогулку в деревне Сопрабольцано (Soprabolzano), или по-немецки Oberbozen,;Для того,;preparation_r
что переводится c итальянского и немецкого как Над Больцано;Мы начинаем свою прогулку в деревне Сопрабольцано (Soprabolzano), или по-немецки Oberbozen,;restatement_m
— именно здесь кончается канатная дорога.;Мы начинаем свою прогулку в деревне Сопрабольцано (Soprabolzano), или по-немецки Oberbozen,;elaboration_r
чтобы передвигаться по плато,;в 1907 году здесь построили небольшую железную дорогу.;purpose_r
в 1907 году здесь построили небольшую железную дорогу.;Для того,;same-unit_m
За 3,5 евро вот такой симпатичный трамвайчик везет всех желающих по полям, лесам и холмам к конечному пункт - деревне Коллалбо (Collalbo).;в 1907 году здесь построили небольшую железную дорогу.;elaboration_r
Впрочем, пока еще есть силы и порох в пороховницах,;я решаю прогуляться пешком.;condition_r
я решаю прогуляться пешком.;Для того,;contrast_m
Кстати, советую так поступать всем:;я решаю прогуляться пешком.;evaluation_r
поездка на трамвайчике - опыт интересный,;Кстати, советую так поступать всем:;cause_r
но гораздо больше вы увидите,;поездка на трамвайчике - опыт интересный,;contrast_m
если пройдетесь хотя бы в одну сторону пешком.;но гораздо больше вы увидите,;condition_r
По территории всего плато проходит сеть пешеходных маршрутов, которые порой идут вдоль дороги (как на фото),;Я люблю путешествовать на своих двоих по Италии;preparation_r
а порой теряются в лесной чаще.;По территории всего плато проходит сеть пешеходных маршрутов, которые порой идут вдоль дороги (как на фото),;joint_m
и могу сказать, что здешние маршруты - лучшие,;Я люблю путешествовать на своих двоих по Италии;joint_m
что мне доводилось встречать на всём полуострове.;и могу сказать, что здешние маршруты - лучшие,;background_r
Во-первых, на них невозможно заблудиться,;Я люблю путешествовать на своих двоих по Италии;elaboration_r
всё размечено;Во-первых, на них невозможно заблудиться,;cause_r
и понятно.;всё размечено;joint_m
Во-вторых, пройтись по ним может любой желающий:;Во-первых, на них невозможно заблудиться,;joint_m
тут нет резких перепадов высот,;поэтому вам не придётся карабкаться по корням или камням.;cause_r
а тропинки расчищены,;тут нет резких перепадов высот,;joint_m
поэтому вам не придётся карабкаться по корням или камням.;Во-вторых, пройтись по ним может любой желающий:;cause_r
В конечном итоге кажется, что ты просто гуляешь по парку - гигантскому парку с видом на завораживающие горные хребты Доломитовых Альп.;Во-первых, на них невозможно заблудиться,;evaluation_r
В туристическом инфоцентре Сопрабольцано,;По пути встречаются лишь отдельные домики.;preparation_r
который находится прямо рядом со станцией фуникулера,;В туристическом инфоцентре Сопрабольцано,;elaboration_r
мне выдали карту;В туристическом инфоцентре Сопрабольцано,;same-unit_m
и посоветовали первым делом дойти до озера Косталовара (Lago di Costalovara),;В туристическом инфоцентре Сопрабольцано,;joint_m
куда я и направился.;В туристическом инфоцентре Сопрабольцано,;sequence_m
Некоторые из них принадлежат местным жителям,;По пути встречаются лишь отдельные домики.;elaboration_r
другие - сдаются туристам.;Некоторые из них принадлежат местным жителям,;joint_m
В Реноне достаточно сильно развит конный спорт:;По пути встречаются лишь отдельные домики.;joint_m
по пути встречается немало конюшен,;В Реноне достаточно сильно развит конный спорт:;joint_m
перепутать с чем-то другим их сложно.;по пути встречается немало конюшен,;evaluation_r
Признаться, я не большой поклонник конных прогулок,;В Реноне достаточно сильно развит конный спорт:;evaluation_r
но на фоне таких пейзажей покатался бы с огромным удовольствием.;Признаться, я не большой поклонник конных прогулок,;contrast_m
Я приехал в Доломитовые Альпы в начале декабря,;По пути встречаются лишь отдельные домики.;joint_m
но погода здесь стоит еще осенняя: около 8 градусов тепла, желтые или даже зеленые деревья и ослепительное солнце.;Я приехал в Доломитовые Альпы в начале декабря,;contrast_m
Сложно представить, насколько тут живописно,;Я приехал в Доломитовые Альпы в начале декабря,;evaluation_r
когда выпадает снег.;Сложно представить, насколько тут живописно,;condition_r
Сзади виднеется Сопрабальцано со своей канатной дорогой.;Ну, всё они очень однотипны,;preparation_r
Кстати, любопытно,;Сзади виднеется Сопрабальцано со своей канатной дорогой.;elaboration_r
что несмотря на крошечные размеры здешних деревень,;чуть ли не в каждой есть внушительных размеров церковь.;concession_r
чуть ли не в каждой есть внушительных размеров церковь.;Кстати, любопытно,;same-unit_m
Я читал отчёты других людей,;Так ли это?;background_r
и они жалуются, что местные деревни не настолько красивые,;Я читал отчёты других людей,;joint_m
как они ожидали.;и они жалуются, что местные деревни не настолько красивые,;condition_r
Так ли это?;Ну, всё они очень однотипны,;solutionhood_r
хоть и достаточно милы.;Ну, всё они очень однотипны,;concession_r
Дело просто в том, что Ренон - это в первую очередь Доломитовые Альпы;Ну, всё они очень однотипны,;cause_r
и смотреть нужно именно горы,;Дело просто в том, что Ренон - это в первую очередь Доломитовые Альпы;joint_m
а поселки с их деревянными шале - лишь приятный бонус.;Дело просто в том, что Ренон - это в первую очередь Доломитовые Альпы;contrast_m
Как я уже говорил, этот регион долго был предметом спора между Австрией и Италией,;поэтому здесь большое количество немецкоговорящего населения.;evidence_r
По данным на 2011 год, 95% местных жители говорят на языке Гёте.;поэтому здесь большое количество немецкоговорящего населения.;background_r
По пути я практически никого не встречал,;По данным на 2011 год, 95% местных жители говорят на языке Гёте.;elaboration_r
но,;По пути я практически никого не встречал,;contrast_m
когда это случалось,;я слышал Hallo, а не Ciao.;condition_r
я слышал Hallo, а не Ciao.;но,;same-unit_m
Летом здесь купаются,;Наконец мы доходим до озера Косталовара.;elaboration_r
но сейчас вода покрыта кромкой льда.;Летом здесь купаются,;contrast_m
Следующая точка - деревня Коллалбо, самая большая по населению на всём плато.;К ней ведёт живописная тропа Фрейда.;preparation_r
Дело в том, что отец психоанализа некоторое время жил здесь.;К ней ведёт живописная тропа Фрейда.;background_r
В 1911 году;Дело в том, что отец психоанализа некоторое время жил здесь.;elaboration_r
учёный написал в письме,;что ему срочно требуется место,;attribution_r
что ему срочно требуется место,;В 1911 году;same-unit_m
где он сможет побыть один, окруженный лесом.;что ему срочно требуется место,;purpose_r
Два месяца спустя психолог приехал в Коллалбо с женой,;В 1911 году;sequence_m
где ему настолько понравилось,;что он даже не стал спускаться в городскую часть региона.;cause_r
что он даже не стал спускаться в городскую часть региона.;Два месяца спустя психолог приехал в Коллалбо с женой,;evaluation_r
Насколько я слышал, тропа Фрейда;К ней ведёт живописная тропа Фрейда.;evaluation_r
(звучит странно, я знаю);Насколько я слышал, тропа Фрейда;evaluation_r
— одно из самых красивых мест плато.;Насколько я слышал, тропа Фрейда;same-unit_m
Спорить не буду, все 40 минут, которые я потратил на этот маршрут, меня не покидало чувство, что будет сложно найти место, которое впечатлит меня сильнее, чем Доломитовые Альпы.;Насколько я слышал, тропа Фрейда;evaluation_r
но,;поэтому смело запасайтесь съестными припасами,;cause_r
гуляя по Ренону.;встречаешь немало скамеек и столиков,;condition_r
встречаешь немало скамеек и столиков,;но,;same-unit_m
поэтому смело запасайтесь съестными припасами,;Разумеется, мне не пришло в голову сделать подходящий снимок,;contrast_m
чтобы сделать самый живописный перекус в вашей жизни.;поэтому смело запасайтесь съестными припасами,;purpose_r
Кстати, помимо традиционных шале, здесь встречаются и вот таким модерновые домики.;поэтому смело запасайтесь съестными припасами,;elaboration_r
На мой взгляд, выглядит клево.;Кстати, помимо традиционных шале, здесь встречаются и вот таким модерновые домики.;evaluation_r
Доломитовых Альп не бывает мало.;Кстати, помимо традиционных шале, здесь встречаются и вот таким модерновые домики.;joint_m
он же Клобенштейн (Klobenstein),;Наконец я дохожу до Коллалбо (Collalbo),;restatement_m
поскольку все названия здесь дублируются на немецком.;Наконец я дохожу до Коллалбо (Collalbo),;cause_r
Кстати, это распространяется на любой текст:;Наконец я дохожу до Коллалбо (Collalbo),;elaboration_r
начиная от дорожных знаков;Кстати, это распространяется на любой текст:;elaboration_r
и заканчивая надписью Спасибо на товарных чеках.;начиная от дорожных знаков;contrast_m
В Коллалбо можно перекусить в одном из ресторанов,;Наконец я дохожу до Коллалбо (Collalbo),;elaboration_r
которые, правда, в будни пустуют.;В Коллалбо можно перекусить в одном из ресторанов,;elaboration_r
Помните, я говорил про церковь?;Здесь меня очень поразили вот такие скульптурные группы.;preparation_r
Вдоль трассы достаточно часто встречаются деревянные панели с изображением Иисуса,;Здесь меня очень поразили вот такие скульптурные группы.;elaboration_r
нередко они стоят в чистом поле, но порой и рядом с жилыми домами.;Вдоль трассы достаточно часто встречаются деревянные панели с изображением Иисуса,;joint_m
Вот в этом случае кто-то украсил панель горшками с растениями.;Здесь меня очень поразили вот такие скульптурные группы.;elaboration_r
Местами лес сменяется небольшими поселками или виноградниками;По пути открываются виды на долину.;elaboration_r
— регион славится своим вином,;Местами лес сменяется небольшими поселками или виноградниками;evaluation_r
в частности здесь делают отличный Гевюрцтраминер.;— регион славится своим вином,;elaboration_r
А вот и местные жители.;По пути открываются виды на долину.;joint_m
Я где-то читал, что в Реноне обитают альпаки,;А вот и местные жители.;elaboration_r
но;Я где-то читал, что в Реноне обитают альпаки,;contrast_m
Вики утверждает,;что на самом деле в этой части мира они не водятся.;attribution_r
что на самом деле в этой части мира они не водятся.;но;same-unit_m
На мой взгляд, это просто козочки.;А вот и местные жители.;elaboration_r
Вот я и дошёл до последней намеченной на карте точки - земляных пирамид Ренона (Piramidi di roccia del Renon).;Это такие глиняные конусы, на вершине которых балансируют камни.;preparation_r
Раньше это были просто холмы,;Это такие глиняные конусы, на вершине которых балансируют камни.;background_r
которые со временем размывались дождями.;Раньше это были просто холмы,;elaboration_r
Там, где лежали камни,;земля сохранилась в форме вот таких причудливых столбиков.;condition_r
земля сохранилась в форме вот таких причудливых столбиков.;Раньше это были просто холмы,;elaboration_r
Выглядит забавно, но не более.;Это такие глиняные конусы, на вершине которых балансируют камни.;evaluation_r
Зато отсюда открывается завораживающий вид на небольшую деревеньку.;Выглядит забавно, но не более.;contrast_m
К этому моменту я прошёл уже около 10 км пешком,;поэтому ноги немного напоминают о себе;cause_r
и я решаю вернуться обратно.;поэтому ноги немного напоминают о себе;joint_m
На трамвайчике я возвращаюсь назад в Сопрабальцано,;поэтому ноги немного напоминают о себе;sequence_m
откуда спускаюсь в Больцано - уютному городу,;поэтому ноги немного напоминают о себе;sequence_m
где царит рождественская атмосфера и;откуда спускаюсь в Больцано - уютному городу,;evaluation_r
о котором я расскажу в следующий раз.;где царит рождественская атмосфера и;elaboration_r
