EDU_1;EDU_2;Relation
В пределах статистической погрешности.;во всех этих исследования корреляция результатов предварительного тестирования кандидатов в приемные родители и катамнеза;elaboration_r
Если бы это было не так,;все социальные службы развитых стран давно бы использовали стандартизированные тестовые методики.;condition_r
Но их не используют нигде.;все социальные службы развитых стран давно бы использовали стандартизированные тестовые методики.;contrast_m
Могут быть глубинные интервью – там, где детей-сирот мало;все социальные службы развитых стран давно бы использовали стандартизированные тестовые методики.;contrast_m
и можно себе позволить возиться по два года с каждым кандидатом в усыновители.;Могут быть глубинные интервью – там, где детей-сирот мало;joint_m
Обязательных на уровне закона стандартизированных тестов нет нигде.;Могут быть глубинные интервью – там, где детей-сирот мало;elaboration_r
Случайно, что ли?;Обязательных на уровне закона стандартизированных тестов нет нигде.;elaboration_r
4. Ладно, оставим в покое личностные качества.;Боюсь, и из этого ничего не выйдет.;preparation_r
Может быть, мы будем пытаться отсеять тех, кто берет детей лишь;Боюсь, и из этого ничего не выйдет.;solutionhood_r
ради денег?;Может быть, мы будем пытаться отсеять тех, кто берет детей лишь;purpose_r
Тех, кто будет с ними плохо обращаться?;Может быть, мы будем пытаться отсеять тех, кто берет детей лишь;joint_m
Или, упаси боже, педофилов?;Может быть, мы будем пытаться отсеять тех, кто берет детей лишь;joint_m
Жулики и циники ответят на все вопросы в лучшем виде,;Боюсь, и из этого ничего не выйдет.;cause_r
хоть в рамку вешай как образец.;Жулики и циники ответят на все вопросы в лучшем виде,;evaluation_r
Педофилы тоже,;Жулики и циники ответят на все вопросы в лучшем виде,;joint_m
если уж они выбрали такую хитрую и рискованную форму реализации своей преступной склонности.;Педофилы тоже,;condition_r
Если честно, в нашей реальности педофилу намного проще сойтись с женщиной с детьми;и;cause_r
или совратить безнадзорного ребенка,;Если честно, в нашей реальности педофилу намного проще сойтись с женщиной с детьми;joint_m
и;Педофилы тоже,;elaboration_r
без всякого контроля;творить что угодно,;condition_r
творить что угодно,;и;same-unit_m
а не ввязываться в отношения с опекой, контроль и т.д.;и;contrast_m
Но если все же – подготовиться к заранее известному тесту;Жулики и циники ответят на все вопросы в лучшем виде,;contrast_m
ради денег или преступных удовольствий;Но если все же – подготовиться к заранее известному тесту;purpose_r
– не так уж и сложно.;Но если все же – подготовиться к заранее известному тесту;same-unit_m
5. Может быть, будем мерять стрессоустойчивость?;Это может и было бы полезно,;solutionhood_r
Это может и было бы полезно,;Хорошо, предположим на минуту, что каким-то чудом какие-то приемлемые методики есть.;solutionhood_r
длительные стрессы у приемных родителей дело нередкое,;иногда именно это становится причиной возврата или жесткого обращения.;cause_r
иногда именно это становится причиной возврата или жесткого обращения.;Это может и было бы полезно,;cause_r
Но тот же вопрос: где будем ставить порог?;Это может и было бы полезно,;contrast_m
Где серьезные исследования, показывающие, что ниже такого-то уровня – нельзя,;Но тот же вопрос: где будем ставить порог?;elaboration_r
а выше – можно?;Где серьезные исследования, показывающие, что ниже такого-то уровня – нельзя,;contrast_m
А если он у жены низкий,;Где серьезные исследования, показывающие, что ниже такого-то уровня – нельзя,;joint_m
а у мужа высокий, или наоборот?;А если он у жены низкий,;contrast_m
Помню, в одном регионе мне замминистра с воодушевлением говорила, что они используют тест;Хорошо, предположим на минуту, что каким-то чудом какие-то приемлемые методики есть.;background_r
для отбора в спецназ.;Помню, в одном регионе мне замминистра с воодушевлением говорила, что они используют тест;purpose_r
Научный подход 90 левела.;Помню, в одном регионе мне замминистра с воодушевлением говорила, что они используют тест;evaluation_r
Пользуются тем, что у нас народ не любит в суды ходить;Помню, в одном регионе мне замминистра с воодушевлением говорила, что они используют тест;evaluation_r
и наказывать чиновников;Пользуются тем, что у нас народ не любит в суды ходить;joint_m
за противоправные и незаконные инициативы.;и наказывать чиновников;cause_r
Немедленно возникают новые вопросы.;Хорошо, предположим на минуту, что каким-то чудом какие-то приемлемые методики есть.;contrast_m
Что будет означать их применение в человеко-часах?;Немедленно возникают новые вопросы.;elaboration_r
Какой процент психологов, работающих в социальных службах, способен его проводить,;Что будет означать их применение в человеко-часах?;joint_m
а также проводить обработку и интерпретацию результатов?;Какой процент психологов, работающих в социальных службах, способен его проводить,;joint_m
Или его будут проводить какие-то другие специалисты, которые есть только в крупных городах;Что будет означать их применение в человеко-часах?;joint_m
и кандидатам в приемные родители придется к ним ездить?;Или его будут проводить какие-то другие специалисты, которые есть только в крупных городах;joint_m
Любой способ оценить пригодность человека к той или иной деятельности должен содержать в себе возможность изменений к лучшему.;Хорошо, предположим на минуту, что каким-то чудом какие-то приемлемые методики есть.;elaboration_r
Выпускник плохо сдал ЕГЭ,;Любой способ оценить пригодность человека к той или иной деятельности должен содержать в себе возможность изменений к лучшему.;elaboration_r
его не берут в желаемый вуз;Выпускник плохо сдал ЕГЭ,;sequence_m
– он может подготовиться;Выпускник плохо сдал ЕГЭ,;sequence_m
и пересдать.;Выпускник плохо сдал ЕГЭ,;sequence_m
Как можно будет пересдать психологический тест?;Выпускник плохо сдал ЕГЭ,;contrast_m
Или его результаты будут приговором на всю жизнь?;Как можно будет пересдать психологический тест?;joint_m
Россия – многонациональная страна.;Для многих кандидатов в приемные родители русский язык не является родным.;cause_r
Для многих кандидатов в приемные родители русский язык не является родным.;Авторы законопроекта представляют себе длительность и стоимость валидизации тестовой методики для каждого языка народов РФ?;preparation_r
Психологический тест – это же не заявление в пенсионный фонд по образцу,;Для многих кандидатов в приемные родители русский язык не является родным.;contrast_m
для него недостаточно знать язык «как государственный».;Психологический тест – это же не заявление в пенсионный фонд по образцу,;elaboration_r
Авторы законопроекта представляют себе длительность и стоимость валидизации тестовой методики для каждого языка народов РФ?;мы говорим о том, что главный результат их работы;solutionhood_r
Или они предлагают ввести дискриминацию на основании родного языка кандидата?;Авторы законопроекта представляют себе длительность и стоимость валидизации тестовой методики для каждого языка народов РФ?;joint_m
Как отразится обязательное тестирования (довольно утомительная и унизительная процедура, надо сказать) на состоянии кандидата в процессе подготовки?;Авторы законопроекта представляют себе длительность и стоимость валидизации тестовой методики для каждого языка народов РФ?;joint_m
Когда я обучаю тренеров Школы приемного родителя,;мы говорим о том, что главный результат их работы;condition_r
– не знания в головах участников,;мы говорим о том, что главный результат их работы;purpose_r
а доверие и готовность обратиться за помощью, когда с ребенком станет трудно.;– не знания в головах участников,;contrast_m
Это и есть основная профилактика неблагополучной истории приемного родительства.;а доверие и готовность обратиться за помощью, когда с ребенком станет трудно.;evaluation_r
Если тех, кто проводит подготовку, обяжут проводить тестирование,;отношения с кандидатами изменятся необратимо.;condition_r
отношения с кандидатами изменятся необратимо.;Психологи службы устройства превратятся для них из помогающих специалистов в контролеров.;cause_r
Психологи службы устройства превратятся для них из помогающих специалистов в контролеров.;Это снизит в разы обращение за помощью,;cause_r
Это снизит в разы обращение за помощью,;и, соответственно, в разы повысит риски возврата ребенка иди жестокого обращения с ним со стороны «дошедшего до ручки» родителя.;cause_r
и, соответственно, в разы повысит риски возврата ребенка иди жестокого обращения с ним со стороны «дошедшего до ручки» родителя.;а доверие и готовность обратиться за помощью, когда с ребенком станет трудно.;elaboration_r
Наконец, кто и как считал экономику этого нововведения?;Я прошу коллег, прежде всего юристов и психологов, а также приемных родителей активно высказаться по поводу идеи с тестированием в прессе и собственно на странице обсуждения законопроекта (ссылка в начале статьи).;solutionhood_r
Сколько это будет стоить?;Наконец, кто и как считал экономику этого нововведения?;elaboration_r
И не лучше ли эти средства использовать;Наконец, кто и как считал экономику этого нововведения?;contrast_m
для развития служб сопровождения,;И не лучше ли эти средства использовать;purpose_r
для того, чтобы везде, а не только в городах-миллионниках были неформальные, полезные ШПР?;И не лучше ли эти средства использовать;antithesis_r
40 часов неформального общения в тренинговой группе – что такого могут показать тесты,;И не лучше ли эти средства использовать;cause_r
что не будет и так видно на нормальной ШПР?;40 часов неформального общения в тренинговой группе – что такого могут показать тесты,;comparison_m
И не лучше ли сделать наконец грамотную процедуру оценки совместно с кандидатов рисков и ресурсов его приемного родительства?;Наконец, кто и как считал экономику этого нововведения?;joint_m
И главное – кто и как считал, сколько детей могут в результате остаться в детских домах?;И не лучше ли сделать наконец грамотную процедуру оценки совместно с кандидатов рисков и ресурсов его приемного родительства?;joint_m
SWOT-анализ делался?;И не лучше ли сделать наконец грамотную процедуру оценки совместно с кандидатов рисков и ресурсов его приемного родительства?;joint_m
Где он опубликован?;SWOT-анализ делался?;elaboration_r
Речь идет о судьбах семей и судьбах детей.;И не лучше ли сделать наконец грамотную процедуру оценки совместно с кандидатов рисков и ресурсов его приемного родительства?;elaboration_r
Все это выглядит совершенно непродуманной и безответственной затеей.;Речь идет о судьбах семей и судьбах детей.;contrast_m
Да, проблем много,;мы сейчас пожинаем плоды кампанейщины, которой сопровождалось сначала массовое создание приемных семей, без подготовки и сопровождения, а потом семейное устройство напоказ после закона Димы Яковлева.;evaluation_r
мы сейчас пожинаем плоды кампанейщины, которой сопровождалось сначала массовое создание приемных семей, без подготовки и сопровождения, а потом семейное устройство напоказ после закона Димы Яковлева.;Я прошу коллег, прежде всего юристов и психологов, а также приемных родителей активно высказаться по поводу идеи с тестированием в прессе и собственно на странице обсуждения законопроекта (ссылка в начале статьи).;background_r
Мы пожинаем плоды непродуманной политики финансового стимулирования и непродуманной законодательной базы.;мы сейчас пожинаем плоды кампанейщины, которой сопровождалось сначала массовое создание приемных семей, без подготовки и сопровождения, а потом семейное устройство напоказ после закона Димы Яковлева.;joint_m
Плоды того, что все эти годы так и не развивались системным образом ни нормальные технологии сопровождения принимающих семей, ни подготовка помогающих специалистов.;Мы пожинаем плоды непродуманной политики финансового стимулирования и непродуманной законодательной базы.;elaboration_r
Вы хотите еще одного простого решения?;Я прошу коллег, прежде всего юристов и психологов, а также приемных родителей активно высказаться по поводу идеи с тестированием в прессе и собственно на странице обсуждения законопроекта (ссылка в начале статьи).;solutionhood_r
Для публикации этого текста;спрашивать разрешения не нужно.;purpose_r
спрашивать разрешения не нужно.;Я прошу коллег, прежде всего юристов и психологов, а также приемных родителей активно высказаться по поводу идеи с тестированием в прессе и собственно на странице обсуждения законопроекта (ссылка в начале статьи).;elaboration_r
