EDU_1;EDU_2;Relation
летает Аэрофлот,;Видимо, это связано с очень дорогими рейсами из Москвы в Улан-Батор:;cause_r
билет в оба конца стоит примерно 50 000 руб., а также, возможно, с отсутствием туристических программ в данную страну.;летает Аэрофлот,;joint_m
(основной религией в Монголии является тибетский буддизм);Так вот, начали мы непосредственное знакомство с Улан-Батором с ресторана с буддийского монастыря Гандан;background_r
— это крупнейший монастырь в Монголии.;Так вот, начали мы непосредственное знакомство с Улан-Батором с ресторана с буддийского монастыря Гандан;same-unit_m
Монастырь Гандан  А вот и монголы.;Так вот, начали мы непосредственное знакомство с Улан-Батором с ресторана с буддийского монастыря Гандан;elaboration_r
Идет молебен.;Внутри снимать нельзя.;cause_r
Внутри снимать нельзя.;Монастырь Гандан  А вот и монголы.;elaboration_r
Большая чаша с благовониями. Купила для себя маленькую в Бурятии,;теперь жгу дома.;cause_r
теперь жгу дома.;Монастырь Гандан  А вот и монголы.;joint_m
Сей мемориал символизирует память о поддержке Красной Армией монгольской революции и победе при Халкин-Голе.;Далее отправились на вершину Зайсан-Толгой.;elaboration_r
Вместе с тем сюда стоит подняться, главным образом,;Далее отправились на вершину Зайсан-Толгой.;joint_m
ради панорамного вида на Улан-Батор.;Вместе с тем сюда стоит подняться, главным образом,;purpose_r
Внизу хорошо видны юрты.;Вместе с тем сюда стоит подняться, главным образом,;elaboration_r
Они жилые.;Внизу хорошо видны юрты.;elaboration_r
Улан-Батор - самая холодная столица мира.;Вместе с тем сюда стоит подняться, главным образом,;elaboration_r
Среднегодовая температура –0,4 °C.;Улан-Батор - самая холодная столица мира.;joint_m
на реконструкцию;Сад Будды был, к сожалению, закрыт;purpose_r
(большая золотая статуя Будды находится именно там),;Сад Будды был, к сожалению, закрыт;purpose_r
и мы отправились во Дворец Богдо-Хана.;Сад Будды был, к сожалению, закрыт;joint_m
Атмосферное место, где можно немного прикоснуться к истории и культуре Монголии.;Сад Будды был, к сожалению, закрыт;evaluation_r
Золотой Будда.  Дворец Богдо-Хана.;Атмосферное место, где можно немного прикоснуться к истории и культуре Монголии.;elaboration_r
Её вы не упустите из вида,;Главная площадь Улан-Батора носит имя крупнейшего монгольского революционера и руководителя — Сухэ-Батора.;elaboration_r
ведь площадь просто огромная.;Её вы не упустите из вида,;cause_r
Не удивительно, что она входит в десятку самых больших площадей мира.;Её вы не упустите из вида,;evaluation_r
Есть очень милая традиция — каждые выходные на этой площади собираются одноклассники, окончившие школу,;Главная площадь Улан-Батора носит имя крупнейшего монгольского революционера и руководителя — Сухэ-Батора.;background_r
для встречи.;Есть очень милая традиция — каждые выходные на этой площади собираются одноклассники, окончившие школу,;elaboration_r
О дате встречи, конечно, договариваются заранее,;Есть очень милая традиция — каждые выходные на этой площади собираются одноклассники, окончившие школу,;elaboration_r
а место всегда одно и то же — площадь Сухэ-Батора.;О дате встречи, конечно, договариваются заранее,;contrast_m
Есть и еще одна традиция — это фото с Чингисханом.;Есть очень милая традиция — каждые выходные на этой площади собираются одноклассники, окончившие школу,;joint_m
Статуя сидящего Чингисхана тоже находится на этой площади.;Есть и еще одна традиция — это фото с Чингисханом.;elaboration_r
Площадь Сухэ-Батора.   Одноклассники);Главная площадь Улан-Батора носит имя крупнейшего монгольского революционера и руководителя — Сухэ-Батора.;elaboration_r
Я не большой любитель подобных музеев,;Побывали мы и в Национальном историческом музее.;elaboration_r
всё больше люблю изучать страну, так сказать, живьем,;Я не большой любитель подобных музеев,;cause_r
но музей оказался интересный.;Я не большой любитель подобных музеев,;contrast_m
Закончили первый день в Улан-Баторе концертом народного фольклора.;Побывали мы и в Национальном историческом музее.;sequence_m
Вот это действо, считаю, пропускать нельзя.;Закончили первый день в Улан-Баторе концертом народного фольклора.;evaluation_r
Одно выступление с горловым пением чего стоит!;Закончили первый день в Улан-Баторе концертом народного фольклора.;evaluation_r
Пожалуй, такого я не слышала, уж вживую — точно.;Одно выступление с горловым пением чего стоит!;evaluation_r
Да, на концерт советую прийти заранее,;Закончили первый день в Улан-Баторе концертом народного фольклора.;joint_m
чтобы занять хорошие места;Да, на концерт советую прийти заранее,;purpose_r
(билеты продаются без мест),;Да, на концерт советую прийти заранее,;cause_r
иначе потом вас атакуют со всех сторон корейцы;(билеты продаются без мест),;contrast_m
и придется ютиться где попало.;иначе потом вас атакуют со всех сторон корейцы;joint_m
В общем, первый день прошел на одном дыхании, класс!;Идем в корейский ресторан!;preparation_r
Идем в корейский ресторан!;Ну, а где ещё в ближайшее время попадешь в хороший корейский ресторан?;preparation_r
Сходите обязательно.;Ну, а где ещё в ближайшее время попадешь в хороший корейский ресторан?;elaboration_r
Многое есть было невозможно,;Ну, а где ещё в ближайшее время попадешь в хороший корейский ресторан?;elaboration_r
потом всё внутри, да и снаружи, горело,;Многое есть было невозможно,;cause_r
но мы сходили));Многое есть было невозможно,;contrast_m
Вечерняя площадь.  Тугрики.;Ну, а где ещё в ближайшее время попадешь в хороший корейский ресторан?;joint_m
День второй.;Улан-Батор, кстати, переводится с монгольского как Красный богатырь.;preparation_r
Улан-Батор, кстати, переводится с монгольского как Красный богатырь.;Второй день мы провели за пределами Улан-Батора.;background_r
Красиво.;Улан-Батор, кстати, переводится с монгольского как Красный богатырь.;evaluation_r
Сначала отправились к самой большой статуе Чингисхана,;Второй день мы провели за пределами Улан-Батора.;elaboration_r
она же — крупнейшая конная статуя в мире.;Сначала отправились к самой большой статуе Чингисхана,;evaluation_r
Путь к ней — примерно 60 км.;Сначала отправились к самой большой статуе Чингисхана,;elaboration_r
Статую сделали на деньги местного бизнесмена.;Путь к ней — примерно 60 км.;joint_m
Там же есть музей, магазинчики сувениров, кафешка.;Путь к ней — примерно 60 км.;joint_m
На голове лошади располагается смотровая площадка.;Путь к ней — примерно 60 км.;joint_m
Добраться туда можно на лифте,;На голове лошади располагается смотровая площадка.;elaboration_r
но советую пройтись по лестнице,;Добраться туда можно на лифте,;contrast_m
так как очень много людей;но советую пройтись по лестнице,;cause_r
и лифт ждать долго.;так как очень много людей;joint_m
Сама статуя 40 метров в высоту,;Путь к ней — примерно 60 км.;joint_m
была открыта в 2008 году.;Сама статуя 40 метров в высоту,;joint_m
Территория ещё достраивается.;Путь к ней — примерно 60 км.;joint_m
Говорят, в ближайшем будущем там появится много всего интересного — юрты для туристов, гольф-клуб, тематический парк, открытий театр и другое.;Территория ещё достраивается.;elaboration_r
Внутренние монголы. Путешествуют всегда организованными группами.  Вид сверху.;Сначала отправились к самой большой статуе Чингисхана,;elaboration_r
Далее наш путь пролегал в Национальный парк Тэрэлж.;поэтому ехала без особого воодушевления.;preparation_r
О данном парке я ранее не слышала,;поэтому ехала без особого воодушевления.;cause_r
И вновь Монголия меня удивила!;поэтому ехала без особого воодушевления.;elaboration_r
Какая красота открылась взору!;поэтому ехала без особого воодушевления.;evaluation_r
Природа Монголии — как она есть.;Какая красота открылась взору!;joint_m
Оказалось, что Монголия — это далеко не одни степи, степи.;поэтому ехала без особого воодушевления.;elaboration_r
Это и горы различных причудливых форм, и красивый ландшафт местности, и речушки, и леса и ещё много чего,;Оказалось, что Монголия — это далеко не одни степи, степи.;contrast_m
что менее чем за 4 дня увидеть не удалось(;Это и горы различных причудливых форм, и красивый ландшафт местности, и речушки, и леса и ещё много чего,;elaboration_r
Национальный парк Тэрэлж.   Гора Черепаха.;поэтому ехала без особого воодушевления.;elaboration_r
На территории парка расположено очень много туристических баз.;Национальный парк Тэрэлж.   Гора Черепаха.;joint_m
Мне особо приглянулась вот эта.;На территории парка расположено очень много туристических баз.;elaboration_r
Юрты для туристов.;В этих юртах захотелось переночевать хоть бы одну ночку!;elaboration_r
Так что, у кого будет возможность —;не упустите шанс.;condition_r
не упустите шанс.;В этих юртах захотелось переночевать хоть бы одну ночку!;elaboration_r
В том же парке Тэрэлж есть Буддийский медитационный центр Арьяабал.;В этих юртах захотелось переночевать хоть бы одну ночку!;joint_m
Подъём туда занимает минут 20-30,;В том же парке Тэрэлж есть Буддийский медитационный центр Арьяабал.;elaboration_r
но оно того стоит.;Подъём туда занимает минут 20-30,;contrast_m
Вид сверху просто улётный.;Подъём туда занимает минут 20-30,;cause_r
Медитировать да и только!;Вид сверху просто улётный.;evaluation_r
И вообще, за эту поездку на буддийские территории нашей Бурятии и Монголии я как-то, неожиданно для себя, прониклась буддизмом.;В том же парке Тэрэлж есть Буддийский медитационный центр Арьяабал.;joint_m
Приятно это всё у них, по мне.;И вообще, за эту поездку на буддийские территории нашей Бурятии и Монголии я как-то, неожиданно для себя, прониклась буддизмом.;evaluation_r
Путь к медитации.   Жить надо высоко, душою звезд касаясь!;В том же парке Тэрэлж есть Буддийский медитационный центр Арьяабал.;elaboration_r
Причем, заход в гости был такой:;Самым колоритным местом за всю поездку считаю заход в гости к настоящей семье кочевников, в настоящую юрту. Да, не в эту красивую и ухоженную, как в парке, для туристов.;elaboration_r
Болор сказала, что любая семья кочевников обязана принять путника, который постучался к ним.;Причем, заход в гости был такой:;elaboration_r
Собственно, мы и зарулили в ближайшую юрту вдоль дороги.;Причем, заход в гости был такой:;evidence_r
Семья оказалась казахская.;Собственно, мы и зарулили в ближайшую юрту вдоль дороги.;elaboration_r
Кочевники обычно обитают в одной и той же местности,;Самым колоритным местом за всю поездку считаю заход в гости к настоящей семье кочевников, в настоящую юрту. Да, не в эту красивую и ухоженную, как в парке, для туристов.;joint_m
то есть не уходят далеко от дома.;Кочевники обычно обитают в одной и той же местности,;restatement_m
Но поговаривают, что бывают случаи непреднамеренного перехода границы кочевниками из Казахстана и Китая в Монголию и наоборот.;Кочевники обычно обитают в одной и той же местности,;contrast_m
Современные кочевники пользуются многими благами цивилизации —;Кочевники обычно обитают в одной и той же местности,;joint_m
есть у них автомобили, сотовые телефоны и т.д.;Современные кочевники пользуются многими благами цивилизации —;elaboration_r
Когда нужно переехать на другое место —;юрту быстренько складывают в багажник,;cause_r
юрту быстренько складывают в багажник,;Современные кочевники пользуются многими благами цивилизации —;elaboration_r
а на новом месте быстренько раскладывают.;юрту быстренько складывают в багажник,;joint_m
Юрты в Монголии повсюду,;юрту быстренько складывают в багажник,;elaboration_r
это очень удобное жилье для кочевников;Юрты в Монголии повсюду,;evaluation_r
в условиях здешнего климата.;это очень удобное жилье для кочевников;condition_r
В Улан-Баторе до сих пор есть целый район с юртами.;Юрты в Монголии повсюду,;elaboration_r
И как правительство не пытается заманить жителей в квартиры —;В Улан-Баторе до сих пор есть целый район с юртами.;elaboration_r
монголы держатся за свои юрты до последнего!;И как правительство не пытается заманить жителей в квартиры —;contrast_m
В отличие от той же Бурятии,;И как правительство не пытается заманить жителей в квартиры —;elaboration_r
где в юртах уже практически не живут, даже в деревнях,;В отличие от той же Бурятии,;elaboration_r
в Монголии и в деревнях живут, и в городах.;В отличие от той же Бурятии,;comparison_m
Монголия — это островок доподлинной аутентичности.;В Улан-Баторе до сих пор есть целый район с юртами.;evaluation_r
Это приятно,;Монголия — это островок доподлинной аутентичности.;evaluation_r
интересно.;Это приятно,;joint_m
Вернемся к казахам-кочевникам.;Зашли мы в юрту,;preparation_r
сели на кровать,;Зашли мы в юрту,;sequence_m
ждем угощения.;Зашли мы в юрту,;sequence_m
В юрте живет, вроде как, трое взрослых и двое детей.;Зашли мы в юрту,;elaboration_r
Скажу сразу — по достижении школьного возраста кочевники отдают детей в школы.;В юрте живет, вроде как, трое взрослых и двое детей.;elaboration_r
Детей монголы очень любят.;Скажу сразу — по достижении школьного возраста кочевники отдают детей в школы.;elaboration_r
Стараются дать получше образование, возможность изучать языки,;Детей монголы очень любят.;evidence_r
балуют подарками.;Стараются дать получше образование, возможность изучать языки,;joint_m
Обстановка в юрте такая:;В юрте живет, вроде как, трое взрослых и двое детей.;joint_m
посередине стоит печка;Обстановка в юрте такая:;elaboration_r
для варки еды,;посередине стоит печка;purpose_r
труба выходит на улицу, 2 кровати, полочки, табуреточки, посуда,;посередине стоит печка;joint_m
также стоит чан с кумысом;посередине стоит печка;joint_m
(кисломолочный напиток из кобыльего молока, настаивается несколько дней).;также стоит чан с кумысом;elaboration_r
За кумысом мы и зашли.;также стоит чан с кумысом;purpose_r
Кочевники живут, кроме прочего, на доходы от продажи кумыса.;Ну что, попробовали —;background_r
Ну что, попробовали —;За кумысом мы и зашли.;elaboration_r
кумыс прикольный,;Ну что, попробовали —;evaluation_r
кисленький,;кумыс прикольный,;joint_m
жидкий,;кумыс прикольный,;joint_m
похож отдаленно на кефир обезжиренный.;кумыс прикольный,;comparison_m
Оставили за гостеприимство и кумыс денежку,;Ну что, попробовали —;joint_m
но это не обязательно.;Оставили за гостеприимство и кумыс денежку,;contrast_m
Каждый кочевник примет путника,;но это не обязательно.;evidence_r
накормит;Каждый кочевник примет путника,;joint_m
и обогреет совершенно бесплатно.;Каждый кочевник примет путника,;joint_m
Монголия — край суровый, особенного зимой.;Каждый кочевник примет путника,;cause_r
Чан с кумысом.  Жилая юрта.  Кумыс.  Традиционное занятие монголов - скотоводство.   Двугорбый верблюд мало где обитает на Земле. Монголия - одно из таких мест.;Зашли мы в юрту,;elaboration_r
Уж слишком далеко она от Улан-Батора,;К большому сожалению, не удалось увидеть пустыню Гоби.;cause_r
и слишком мало времени было.;Уж слишком далеко она от Улан-Батора,;joint_m
Но ради неё, в том числе, я вернусь в Монголию ещё раз.;Уж слишком далеко она от Улан-Батора,;contrast_m
Однако могу сказать,;что такси относительно не дорогое,;attribution_r
что такси относительно не дорогое,;Передвигались мы везде на заранее заказанном авто.;contrast_m
но опять же, многие таксисты говорят только на монгольском.;что такси относительно не дорогое,;contrast_m
Есть междугородний транспорт, автовокзал.;Передвигались мы везде на заранее заказанном авто.;elaboration_r
Ехать в Монголию, всё же, лучше в теплое время года.;Передвигались мы везде на заранее заказанном авто.;joint_m
Монгол Шуудан переводится как Монгольская почта.;Передвигались мы везде на заранее заказанном авто.;joint_m
но как-то на жизнь не жалуются.;Монголы живут не богато,;contrast_m
Может, потому что буддисты).;Монголы живут не богато,;evaluation_r
Отдельно нужно сказать о кухне Монголии.;Кухня — это сплошные блюда из мяса — буузы, хушуры, цуйван.;preparation_r
Кухня — это сплошные блюда из мяса — буузы, хушуры, цуйван.;Монголы живут не богато,;joint_m
В общем, для меня, как человека,;Кухня — это сплошные блюда из мяса — буузы, хушуры, цуйван.;elaboration_r
который уже 2 года не ест мясо;В общем, для меня, как человека,;cause_r
и не собирается —;который уже 2 года не ест мясо;joint_m
нужно было потрудиться,;В общем, для меня, как человека,;same-unit_m
чтобы выбрать что-то национальное и не мясное.;В общем, для меня, как человека,;purpose_r
Но меня не проведешь —;В общем, для меня, как человека,;contrast_m
я и буузы нашла с овощами, и цуйван с морепродуктами.;Но меня не проведешь —;cause_r
Да — все ржали)) но всё же!;Но меня не проведешь —;evaluation_r
Национальные блюда схожи с бурятскими.;Кухня — это сплошные блюда из мяса — буузы, хушуры, цуйван.;comparison_m
Буряты и монголы вообще как единый народ.;Национальные блюда схожи с бурятскими.;evaluation_r
В 20 — 30-е годы 20 века было даже национальное движение за объединение Монголии и Бурятии.;Национальные блюда схожи с бурятскими.;background_r
Из напитков меня покорил монгольских чай.;Кухня — это сплошные блюда из мяса — буузы, хушуры, цуйван.;joint_m
Чаем это, конечно, уже сложно назвать.;Из напитков меня покорил монгольских чай.;evaluation_r
Мешанина жуткая.;Чаем это, конечно, уже сложно назвать.;cause_r
Это одновременно и суп, и второе блюдо, и десерт,;Мешанина жуткая.;evidence_r
но вкусно,;Это одновременно и суп, и второе блюдо, и десерт,;contrast_m
согревает;но вкусно,;joint_m
и как-то успокаивает.;но вкусно,;joint_m
Мне настолько понравился,;что хапнула потом в магазине огромный пакет этого чая.;cause_r
что хапнула потом в магазине огромный пакет этого чая.;Из напитков меня покорил монгольских чай.;evaluation_r
Теперь,;что хапнула потом в магазине огромный пакет этого чая.;elaboration_r
когда навожу;вспоминаю радушную Монголию.;cause_r
и пью его —;когда навожу;joint_m
вспоминаю радушную Монголию.;Теперь,;same-unit_m
Состав примерно такой — настой трав (или китайский зеленый чай), крупа, соль, молоко, масло сливочное.;Из напитков меня покорил монгольских чай.;elaboration_r
Можно и буузы туда кинуть, не шутка);Состав примерно такой — настой трав (или китайский зеленый чай), крупа, соль, молоко, масло сливочное.;elaboration_r
Ну а что — быстро;Можно и буузы туда кинуть, не шутка);evaluation_r
и питательно.;Ну а что — быстро;joint_m
Овощные буузы.  Знаменитый чай!;Кухня — это сплошные блюда из мяса — буузы, хушуры, цуйван.;elaboration_r
Путешествие заканчивается, пора домой, через Улан-Удэ.;Болор отлично говорит по-русски,;preparation_r
но ни разу не была в России.;Болор отлично говорит по-русски,;contrast_m
Мечтает поехать в Москву, причем в Москву и только в Москву);Болор отлично говорит по-русски,;joint_m
Болор, желаю тебе скорее осуществить эту мечту!);Болор отлично говорит по-русски,;joint_m
А частичку моей души Монголия забрала навсегда, определённо..;Болор отлично говорит по-русски,;joint_m
