EDU_1;EDU_2;Relation
просто сломаны;Биндинги не решают проблему,;joint_m
(так было с биндингами к GD для Haskell,;просто сломаны;evidence_r
когда я последний раз их смотрел),;(так было с биндингами к GD для Haskell,;condition_r
очень плохо документированы;Биндинги не решают проблему,;joint_m
(попробуйте поработать с OpenGL на Haskell) и так далее.;очень плохо документированы;evidence_r
7. Зоопарк технологий создает проблемы,;Казалось бы, риски минимальные,;preparation_r
как бы вам не хотелось верить в обратное.;7. Зоопарк технологий создает проблемы,;contrast_m
если вы все построили на микросервисах.;Казалось бы, риски минимальные,;condition_r
Но написанные на разных языках микросервисы взаимодействуют друг с другом,;а значит для каждого микросервиса нужно поддерживать несколько версий клиента на разных языках.;cause_r
а значит для каждого микросервиса нужно поддерживать несколько версий клиента на разных языках.;Казалось бы, риски минимальные,;contrast_m
Если вы думаете, что написали очень маленький скрипт или сервис,;то тоже ошибаетесь.;condition_r
и его не нужно «поддерживать»,;Если вы думаете, что написали очень маленький скрипт или сервис,;joint_m
так как в случае чего проще выкинуть;и его не нужно «поддерживать»,;cause_r
и написать с нуля,;так как в случае чего проще выкинуть;joint_m
то тоже ошибаетесь.;Казалось бы, риски минимальные,;joint_m
В случае с сервисом потребуется миграция данных и бесшовное переключение.;Казалось бы, риски минимальные,;joint_m
Маленькие скрипты постепенно дописываются,;в результате чего разрастаются;cause_r
в результате чего разрастаются;и их становится не так уж просто переписать.;cause_r
и их становится не так уж просто переписать.;В случае с сервисом потребуется миграция данных и бесшовное переключение.;elaboration_r
К тому же, даже в маленьких скриптах исправляются десятки багов,;и их становится не так уж просто переписать.;joint_m
и выкидывать проверенный временем, стабильный код — это большой риск.;К тому же, даже в маленьких скриптах исправляются десятки багов,;joint_m
8. Размер сообщества имеет значение.;Не забывайте, что все возникающие проблемы вам придется решать;preparation_r
Вокруг новых технологий это сообщество, как правило, довольно невелико.;Не забывайте, что все возникающие проблемы вам придется решать;solutionhood_r
Если вы столкнетесь со сложной проблемой,;то где будете просить помощи?;condition_r
то где будете просить помощи?;Вокруг новых технологий это сообщество, как правило, довольно невелико.;elaboration_r
Написаны ли уже книги и документация, с которыми смогут ознакомиться ваши коллеги?;то где будете просить помощи?;joint_m
в условиях авралов и дэдлайнов.;Не забывайте, что все возникающие проблемы вам придется решать;condition_r
9. Велика вероятность, что вы решаете новым модным инструментом не ту задачу.;Что-то будет лучше,;preparation_r
У многих компаний не такой уж highload;Что-то будет лучше,;solutionhood_r
для использования NoSQL решений.;У многих компаний не такой уж highload;purpose_r
Обычный PostgreSQL с репликами и, возможно, небольшим ручным шардированием, решит задачу куда лучше, чем этот ваш Riak.;У многих компаний не такой уж highload;contrast_m
Также во многих компаниях не такой уж big data,;У многих компаний не такой уж highload;joint_m
чтобы использовать Hadoop.;Также во многих компаниях не такой уж big data,;purpose_r
Если речь идет о нескольких терабайтах данных в месяц,;их будет намного быстрее обработать безо всяких там Hadoop.;condition_r
их будет намного быстрее обработать безо всяких там Hadoop.;У многих компаний не такой уж highload;joint_m
Кроме того,;У многих компаний не такой уж highload;joint_m
если сейчас вы пишите вебчик на Scala,;то нет смысла переписывать все на Rust или Go,;condition_r
то нет смысла переписывать все на Rust или Go,;Кроме того,;same-unit_m
так как эти языки, скорее всего, просто не дадут вам существенных преимуществ.;Кроме того,;cause_r
а что-то намного хуже.;Что-то будет лучше,;joint_m
Если сейчас вы протащите Cassandra в продакшн;кто потом сможет это поддерживать?;condition_r
и уйдете из проекта,;Если сейчас вы протащите Cassandra в продакшн;joint_m
кто потом сможет это поддерживать?;10. Где вы будете искать программистов с опытом этого вашего модного Swift или Clojure?;joint_m
И кому, собственно, вы такой классный будете нужны со знанием этих странных и никому не нужных технологий?;10. Где вы будете искать программистов с опытом этого вашего модного Swift или Clojure?;joint_m
Не лучше ли инвестировать свое время в что-то более распространенное на практике?;10. Где вы будете искать программистов с опытом этого вашего модного Swift или Clojure?;contrast_m
иначе можно на ровном месте создать самому себе кучу проблем.;В общем и целом, перед протаскиванием новой технологии всегда нужно проявлять осторожность,;contrast_m
Сомневайтесь во всем, что вам говорят евангелисты.;В общем и целом, перед протаскиванием новой технологии всегда нужно проявлять осторожность,;joint_m
Не стесняйтесь (вежливо и без троллфейса!) задавать им неудобные вопросы вроде тех, что были приведенны выше.;Сомневайтесь во всем, что вам говорят евангелисты.;joint_m
В случая с языками хорошим признаком является возможность вызывать код на Си или Java напрямую, без биндингов.;Это означает, что создатели языка подумали о минимизации рисков,;cause_r
Еще более хороший признак, если язык транслируется в C/C++ или Java.;В случая с языками хорошим признаком является возможность вызывать код на Си или Java напрямую, без биндингов.;joint_m
Это означает, что создатели языка подумали о минимизации рисков,;Не стесняйтесь (вежливо и без троллфейса!) задавать им неудобные вопросы вроде тех, что были приведенны выше.;elaboration_r
а не то, что они не осилили православный LLVM. Скорее всего :);Это означает, что создатели языка подумали о минимизации рисков,;contrast_m
пока с технологией не поиграются другие;Подождите лет пять,;condition_r
и не соберут все-все-все грабли.;Подождите лет пять,;joint_m
Если после этого появятся саксесс сторис,;возможно, технология действительно чем-то интересна.;condition_r
возможно, технология действительно чем-то интересна.;Подождите лет пять,;sequence_m
После этого поиграйтесь еще немного в своих пет проджектах, затем на некритичных проектах на работе (например, в админке или интеграционных тестах).;Подождите лет пять,;sequence_m
Если все хорошо,;то можно постепенно, маленькими шажками, попробовать применить технологию уже там, где ходят пользователи.;condition_r
то можно постепенно, маленькими шажками, попробовать применить технологию уже там, где ходят пользователи.;Подождите лет пять,;sequence_m
